,term_id,sign_score,level,annotation_gene,start_time,end_time,geneSize,time_size
901,14958,0.0061,1,"816270,820211,827001,830157,842985,827727,834286,817646,843048,817272,837778,834212,825714,831151,833979,818069,834232,831377,822517,832057,822266,844343,841984,844264,841652,820176,844010,833471,831861,831832,837974,817221,839433,841843,818599,843596,832454,817620,843810,818343,819107,820741,818633,835320,835398,829730,836043,825208,835375,831122,832247,838364,838151,816768,824699,816546,838851,818899,837265,843903,824970,827830,820775,841447,829995,841558,821840,818672,830101,842103,818300,841534,839869,832136,832070,826914,838807,824937,822055,831472,837555,827307",55,64,82,10
902,14959,0.0061,1,"816270,820211,827001,830157,842985,827727,834286,817646,843048,817272,837778,834212,825714,831151,833979,818069,834232,831377,822517,832057,822266,844343,841984,844264,841652,820176,844010,833471,831861,831832,837974,817221,839433,841843,818599,843596,832454,817620,843810,818343,819107,820741,818633,835320,835398,829730,836043,825208,835375,831122,832247,838364,838151,816768,824699,816546,838851,818899,837265,843903,824970,827830,820775,841447,829995,841558,821840,818672,830101,842103,818300,841534,839869,832136,832070,826914,838807,824937,822055,817499,837555,818731",55,64,82,10
903,14960,0.0061,1,"816270,820211,827001,830157,842985,827727,834286,817646,843048,817272,837778,834212,825714,831151,833979,818069,834232,831377,822517,832057,822266,844343,841984,844264,841652,820176,844010,833471,831861,831832,837974,817221,839433,841843,818599,843596,832454,817620,843810,818343,819107,820741,818633,835320,835398,829730,836043,825208,835375,831122,832247,838364,838151,816768,824699,816546,838851,818899,837265,843903,824970,827830,820775,841447,829995,841558,821840,818672,830101,842103,818300,841534,839869,832136,832070,826914,838807,824937,822055,817499,837555,827307",55,64,82,10
904,174959,0.0061,1,"837555,838455,840894,841843,842985,843048,843596,817272,817646,820211,822266,829283,831832,831377,832136,833979",87,110,16,24
905,1980,0.0061,1,"844378,820176,822055,827921,828595",50,60,5,11
906,1985,0.0061,1,"838021,844378,820176,827921,828595",50,60,5,11
907,14962,0.0061,1,"816270,820211,827001,830157,842985,827727,834286,817646,843048,817272,837778,834212,825714,831151,833979,818069,834232,831377,822517,832057,822266,844343,841984,844264,841652,820176,844010,833471,831861,831832,837974,817221,839433,841843,818599,843596,832454,817620,843810,818343,819107,820741,818633,835320,835398,829730,836043,825208,835375,831122,832247,838364,838151,816768,824699,816546,838851,818899,837265,843903,824970,827830,820775,841447,829995,841558,821840,818672,830101,842103,818300,841534,839869,832136,832070,826914,838807,824937,822055,817499,821143,839566,816545,843095,3770591,818731,838455,837996",55,64,88,10
908,14963,0.0061,1,"838672,816651,818316,844230,841900,816692,829966,842833,843747,836393,814643",55,64,11,10
909,188601,0.0061,1,"3768499,822055,828577,830157,832454",98,108,5,11
910,183168,0.0061,1,"837778,837974,844010,844343,816270,817221,817620,818343,818599,821143,825714,3770591,831861,832057,834212",92,102,15,11
911,79704,0.0061,1,"838984,818300,838021,842985,821840,822266,834212,820176,843048,838151,822055,827001,824699,835375,825208,816936,824937,841652,832247,820775,840894,816768",67,76,22,10
912,79708,0.0061,1,"838984,818300,843048,834212,820176,842985,821840,822266,837265,827001,824699,835375,816936,825208,838151,824937,822055,841652,832247,820775,840894,816768",67,76,22,10
913,118812,0.0061,1,"837179,832454,824699,831151,829283,830157,834212,833979,829730,842985,843596,817272,838364,827564,838455,832136,820741,838021,820211,841984,841652,831910,836393,839642,825714,827921,818599,831377,835355,828489,3770591,841900,821143",73,82,33,10
914,118822,0.0061,1,"837179,832454,824699,822266,818672,837555,833979,830157,834212,829730,817272,843596,838364,820211,829283,842985,838455,838021,841984,831910,836393,839642,825714,827921,818599,831377,3770591,841900,835355,841652,816936,824937,835375",73,82,33,10
915,118841,0.0061,1,"837179,832454,824699,822266,818672,837555,840006,843810,820176,838984,821840,834286,843048,835375,816936,824937,839869,839930,818300,838151,837265,841447,822055,818903,827830,818899,818822,832247,816768,830128,831122,820775,840894,827001,826914,831528,844264,829995,831472,841892,822132,830101,841468,824970",73,82,44,10
916,124370,0.0061,1,"816546,824699,824937,834212,837179,829730,821840,838984,837555,837265,816936,828917,816651,844283,827830,822205,844264,828595,818903,839869,838151,839930,818300,838079,843747,835375,820775,822055,818672,838672,827001,818899,824524,835431,825208,841652,840894,816768,830128,832247,831122,841447,842985,820176",74,83,44,10
917,93065,0.0061,1,"830157,817272,832454,820211,838364,838021,841984,829730,843810,834286,822266,834212,842985,818672,827921,837179,824699,824937,835375,841652,829283,840006,843048,820176,821840,816936,836393,843596,832247,828213,838151,816768,837265",69,78,33,10
918,28151,0.0061,1,"838672,824524,816651,818316,839642,844230,841900,829966,842833,814643,838362",58,67,11,10
919,28173,0.0061,1,"838984,830128,827921,816936,827307,841558,843903,842103,832070,838807,822132,830754,841534,831472,818899,835398,835375,824970,827830,840894,820775,836043,837555,825208,839869,818300,831528,824699,826914,838151,822517,841447,829995,821840,818672,830101,831122,838851,837179,837265,824937,816768,822055,829730",58,67,44,10
920,141023,0.006,1,"838984,834212,821840,837179,829730,818672,820176,835375,840894,820775,816546,816936,832454,839869,838151,827830,837555,824699,824937,827001,837265,818069,824970,818899,844283,818903,818822,825208,831528,841447,841892,829995,830101,818300,822055,832070,839930,826914,816768,830128,832247,831122,841468,838079,841652,844264,831472,838672,828595,843810,834286,841984,843596,841900,842985,828577,827921,822266,828213,840006,843048",78,87,61,10
921,112864,0.006,1,"829730,832454,838364,818672,837179,835375,824699,816936,824937,822266,829283,840006,843810,827921,843048,834286,827001,820176,838984,837555,821840,828213,840894,820775,837265,838151,841900,827830,839869,839930,818300,844264,841843,836393,830157,818903,841447,822055,830128",72,81,39,10
922,112865,0.006,1,"829730,832454,838364,818672,837179,835375,824699,816936,824937,822266,829283,840006,843810,827921,843048,834286,827001,820176,838984,837555,821840,828213,840894,820775,837265,838151,841900,827830,839869,839930,818300,844264,841843,836393,828595,841447,818903,822055,830128",72,81,39,10
923,1964,0.006,1,"818899,831910,841467,836393,838250,830157,817174,820176,838984,816651,824524,835431,818300,828213,844283,844010,841920,830128,828577,844230,839392,828595,842833,832454,3770591,827921,835355,822055",50,59,28,10
924,174998,0.006,1,"837555,838364,840894,841843,843048,843596,817272,817646,820741,831832,831151,831377,832136,833979",87,110,14,24
925,184452,0.006,1,"828884,823831,818899,835375,818069,841447,818822,824970,829995,831528,832070,838079,826914,816936,841652,816768,831472,832247,841468,822055,833471,827307,822517,843903,838807,841558,836043,838851",93,102,28,10
926,86611,0.006,1,"820211,817272,832454,843810,830157,822266,842985,838021,841843,834286,824699,820176,829283,835375,816936,836393,844264,829730,837179,821840,827921,818672,834212,824937,838364,840006,843048,841652",68,77,28,10
927,112858,0.006,1,"829730,832454,838364,818672,837179,835375,824699,816936,824937,822266,835355,831377,820211,841984,831910,842985,836393,825208,830157,841843,827564,825714,818599,817272,843596,838455,834212,838021",72,81,28,10
928,93058,0.006,1,"830157,817272,832454,820211,838364,838021,841984,829730,843810,834286,822266,834212,842985,818672,827921,837179,824699,824937,838455,836393,843596,828213,820176,821840,816936,840006,843048,829283",69,78,28,10
929,112857,0.0059,1,"829730,832454,838364,818672,837179,835375,824699,816936,824937,831528,827001,818899,829283,837265,841447,827830,840894,841900,840006,820775,818903,818822,843810,820176,838984,828213,818300,839869,834286,837555,822055,839930,844264,838151,816768,821840,830128,827921,843048,832247,831122,830101,824970,826914,828595",72,81,45,10
930,124368,0.0059,1,"816546,824699,824937,834212,837179,829730,821840,838984,837555,837265,816936,828917,816651,844283,827830,822205,844264,828595,818903,839869,838151,839930,818300,838079,843747,835375,820775,822055,818672,838672,827001,818899,824524,835431,825208,841652,840894,816768,830128,832247,831122,841447,818822,826914,820176",74,83,45,10
931,124379,0.0059,1,"816546,824699,824937,834212,837179,829730,821840,838984,837555,837265,816936,828917,816651,844283,827830,822205,844264,828595,818903,839869,838151,839930,818300,838079,843747,835375,820775,822055,829995,827001,818899,841447,840894,826914,841652,818822,824524,825208,816768,830128,832247,831122,820176,838672,835431",74,83,45,10
932,171996,0.0059,1,"838364,838455,841843,842985,843048,843596,817272,820211,822266,831832,831151,831377,833979",86,111,13,26
933,141030,0.0059,1,"838984,834212,821840,837179,829730,818672,820176,835375,840894,820775,816546,816936,832454,839869,838151,827830,837555,824699,824937,827001,837265,818069,824970,818899,844283,818903,818822,825208,831528,841447,841892,829995,830101,818300,822055,832070,839930,826914,816768,830128,832247,831122,841468,838079,841652,844264,831472,838364,834286,843810,841984,842985,818633,828577,827921,841900,840006,817272,822266,843596,843048,828213",78,87,62,10
934,179507,0.0059,1,"837555,838364,838455,840894,841843,842985,843048,843596,817272,817646,820211,822266,824699,831832,831151,831377,832136,833979",89,110,18,22
935,175060,0.0059,1,"816270,837778,844343,832057,818343,823859,818633,844010,827564,837974,825714,818599,828489,3770591,818731,821143,817221",88,97,17,10
936,79751,0.0059,1,"832454,841984,817272,820211,830157,825714,842985,830754,843810,843048,822266,838364,838021,818633,818672,829730,837179",67,76,17,10
937,184447,0.0059,1,"816270,837778,832057,844343,818343,818599,817620,3770591,844010,825714,827564,817221,837974,821143,834212,819107,831861",93,102,17,10
938,124367,0.0059,1,"816546,824699,824937,834212,837179,829730,821840,838984,837555,837265,816936,828917,816651,844283,827830,822205,844264,828595,818903,839869,838151,839930,818300,838079,843747,835375,820775,822055,831472,838672,818822,827001,832070,841468,830101,818899,826914,841652,824524,841892,841447,825208,824970,831528,829995,840894,832247,835431,831122,816768,830128",74,83,51,10
939,129599,0.0059,1,"837179,834212,821840,837555,816546,829730,818672,832454,841984,824699,830754,820211,829283,830157,833979,843596,834286,838021,843810,828213,842985,841843,827564,828577,827921,831832,841900,840006,843048,822266,817272,838364,818633,838455",75,84,34,10
940,133970,0.0058,1,"841900,840006,817272,843048,842985,818633,843596,838364,828213,822266,828577,834286,841984,843810,820176,818899,827001,837265,835375,827830,840894,834212,820775,818903,838984,837555,816546,829730,841447,821840,818672,818300,832247,822205,832454,822055,839869,839930,838079,816936,824699,838151,830128,841652,824937,828595,831122,837179,818822,816651,826914,844264,825208,843747,828917,816768,844283",76,85,57,10
941,124971,0.0058,1,"837179,837265,837555,838079,838151,838984,839869,839930,840894,841447,841652,841984,843747,844264,844283,816546,816651,816768,816936,818300,818633,818672,818822,818899,818903,820176,820775,821840,822055,822205,824699,824937,825208,826914,827001,827830,828595,828917,829730,831122,832247,832454,834212,835375",74,86,44,13
942,125160,0.0058,1,"837179,837265,837555,838079,838151,838984,839869,839930,840894,841447,841652,841984,843747,844264,844283,816546,816651,816768,816936,818300,818672,818822,818899,818903,820176,820775,821840,822055,822205,824524,824699,824937,825208,826914,827001,827830,828595,828917,829730,830128,831122,832247,832454,834212,835375",74,87,45,14
943,69114,0.0058,1,"820211,817272,831910,825714,827564,843810,832136,830157,818599,832454,831832,841984,828577,818633,830754,834286,841843,822266,836393,817646,837778,843596,816546",65,74,23,10
944,69117,0.0058,1,"820211,817272,831910,825714,827564,843810,832136,830157,818599,832454,831832,841984,828577,818633,830754,834286,841843,822266,838364,817646,837778,843596,816546",65,74,23,10
945,44057,0.0058,1,"830157,825714,832454,844343,817646,841984,844010,834286,837778,827564,843048,822266,817272,828577,832136,833979,843810,831151,832057,843596,831377,831861,818633",61,70,23,10
946,177327,0.0058,1,"837555,838455,841843,842985,843596,817272,817646,820211,822266,823859,829283,831832,831377,832136,833979",88,110,15,23
947,79706,0.0058,1,"838984,818300,837555,839869,834212,821840,822055,838151,820176,831122,827001,824699,816936,837265,825208,835375,841447,824937,841652,832247,820775,840894,816768",67,76,23,10
948,79716,0.0058,1,"841447,838364,827001,835375,837265,840894,824699,816936,825208,829730,841652,838151,816768,821840,818672,834212,824937,822055,832247,820775,837179,820176,831122",67,76,23,10
949,79718,0.0058,1,"841447,838364,827001,835375,837265,840894,824699,816936,825208,829730,841652,838151,816768,821840,818672,834212,824937,822055,832247,820775,837179,818899,842985",67,76,23,10
950,79723,0.0058,1,"821840,834212,827001,835375,825208,824699,824937,816936,838021,843048,841652,842985,840894,816768,820176,822266,832247,820775,829730,818672,837179,838364,843810",67,76,23,10
951,79725,0.0058,1,"821840,834212,827001,835375,825208,824699,824937,816936,837265,840894,820775,832247,816768,841652,843810,820176,842985,829730,818672,822266,837179,843048,838364",67,76,23,10
952,93046,0.0058,1,"830157,817272,3768499,843596,838455,831910,828577,816546,818599,827564,835355,832136,825714,831377,818633,829283,834286,843810,836393,842985,827921,822266,838021",69,78,23,10
953,28176,0.0058,1,"830128,837555,827921,837179,816936,831528,818899,835398,835375,837265,843903,841447,827830,840894,820775,827307,829730,825208,824970,829995,818672,821840,841558,830101,818300,832247,824699,836043,839869,822055,832070,830754,826914,822517,838807,838151,827564,816768,841534,831472,822132,828489,842103,824937,831122,838851",58,67,46,10
954,179612,0.0058,1,"838455,840894,841843,841900,842985,843596,817646,820211,822266,823859,829283,831832,831377,832136,833979",89,111,15,23
955,86828,0.0058,1,"837179,837555,838151,838984,839930,840006,840894,841652,816936,818300,818672,820176,821840,822055,824699,824937,827830,828595,829730,834212,835375",68,78,21,11
956,86835,0.0058,1,"837179,837555,838151,838364,838984,840006,840894,841652,816936,818300,818672,820176,821840,822055,824699,824937,827830,828595,829730,834212,835375",68,78,21,11
957,44080,0.0057,1,"841447,818899,827830,831528,820775,818672,837179,826914,838151,835398,830128,818903,839869,832070,830101,838984,830754,839930,837555,816936,824970,829995,831472,818300,843903,838807,836043,822517,842103",61,70,29,10
