parent	child
29210	29520
29210	29518
137500	137564
137500	137560
44191	44561
113919	114963
44199	44530
44199	44423
125209	125805
125209	125808
169884	171014
108101	108272
108101	108304
108101	108538
591	746
594	739
129781	129912
129781	129838
129780	129858
129780	129861
71484	71571
71482	71579
71482	71643
133897	133942
58416	58867
58416	59024
109973	110632
109973	110616
109976	110938
109974	110609
109974	110620
109979	110986
109979	110991
697	781
130546	130853
339	419
172451	173013
130549	130866
93666	94690
188659	188845
8718	9123
23439	23654
181688	182705
155352	155397
155351	155411
39138	39395
165940	166450
165940	166462
117441	118727
117440	118745
16629	16959
16626	16956
117449	118710
88106	89568
6101	6475
6100	6472
120003	120298
120000	120294
56376	56759
9115	9245
9115	9196
93882	94650
176108	177349
176108	176286
69701	69985
69700	70090
124964	125206
124964	125049
124964	125077
124966	125075
124966	125080
120269	121028
33366	33556
187967	188002
187965	188011
90213	90599
168639	168687
33483	33873
71678	72041
122517	122904
115745	117162
44051	44122
44057	44131
44054	44132
44059	44286
44059	44204
44059	44280
44059	44532
44059	44320
44059	44193
44059	45919
44059	44199
44059	48309
109567	109892
109567	109974
109567	109862
137388	137441
174278	174975
174273	174950
451	673
456	657
456	548
50757	51019
86773	87522
86773	87513
50758	51020
188468	188541
88352	90209
88356	90169
145796	148234
28771	29263
752	929
752	1093
170557	172011
170557	170764
93278	93993
120267	121084
93275	93715
93275	95983
97089	98127
81655	81790
81655	81805
81790	82629
81791	82629
155657	155742
155657	155885
96680	97787
96680	98615
96681	98849
96688	98241
16294	17011
16294	16676
38897	39093
148369	148786
187964	188036
82513	82707
82513	82627
24845	25453
24843	25451
48347	49164
134837	134981
45593	45920
108793	109270
179548	179602
59700	60292
179546	179606
29236	29490
29236	29495
29234	29279
187518	187569
187510	187723
187511	187725
126054	126203
126054	126215
126054	126434
125222	125807
81517	81939
29490	29779
162870	163048
58478	58750
58478	58761
112888	113099
28547	28685
58473	58750
58473	58763
112887	113096
58477	58771
175415	175540
106900	109491
106900	109480
2010	2032
2010	2030
5883	6127
5883	6328
5886	6136
5886	6044
5884	6044
93645	94427
129500	129558
129858	130032
129508	129545
23456	23683
6125	6453
6125	6330
6125	6333
6127	6329
6123	6450
6123	6452
6123	6455
6123	6333
6123	6320
127481	127912
100999	102151
100995	102151
153961	154219
153961	155330
153961	155332
125768	126109
182263	182446
182267	183033
24987	25172
141225	141596
141225	141603
69765	70405
69766	70401
152708	152920
152705	152907
121085	121517
121085	121495
187983	188040
116221	117285
56936	57295
11958	12123
11958	12908
11957	12123
5731	6645
175781	176107
34965	35620
34965	36515
34965	36030
