Term_id	Sign_score	Gene_number	Time_point_length	leaf	Trend1	Trend2	Trend3
1872	0.0115	16	38	1	0	0	0
3838	0.0115	30	31	0	0	1	1
4275	0.0114	17	36	0	1	1	1
6024	0.0114	104	11	0	1	0	1
1716	0.0112	117	12	0	0	1	1
318	0.0111	5	30	1	0	0	1
2513	0.0111	5	12	1	0	0	0
2783	0.0111	18	15	0	0	0	1
1046	0.0111	15	36	0	0	1	0
6031	0.0111	10	12	0	0	1	1
1948	0.0111	5	48	1	0	1	1
7732	0.011	79	13	0	1	1	1
478	0.011	8	19	1	1	1	0
3166	0.0109	28	34	0	0	0	1
1902	0.0108	6	41	1	0	0	1
4260	0.0107	21	34	0	1	1	1
1304	0.0107	16	35	0	0	0	0
4308	0.0107	16	41	0	1	1	1
3618	0.0107	25	30	0	0	0	1
417	0.0106	37	11	0	0	0	0
4461	0.0106	18	35	0	1	1	1
4223	0.0105	34	29	0	1	1	1
6726	0.0104	16	16	0	1	1	1
890	0.0104	8	16	0	0	1	0
1014	0.0104	16	32	0	0	1	0
5692	0.0104	94	15	0	1	1	1
473	0.0103	9	18	0	0	1	0
632	0.0103	39	10	0	0	0	0
4409	0.0102	35	28	0	0	0	1
6193	0.0102	108	10	0	0	0	1
1276	0.0101	17	31	0	0	0	0
2241	0.0101	6	11	1	0	1	0
4446	0.0101	22	33	0	1	1	1
2992	0.0101	6	44	0	1	1	1
4751	0.0101	86	20	0	0	0	1
5682	0.0101	102	13	0	1	0	1
1873	0.01	7	38	0	0	0	1
395	0.0099	5	47	1	0	0	1
4187	0.0099	82	23	0	0	0	1
4492	0.0098	17	40	0	1	0	1
7681	0.0097	9	19	0	0	1	1
4372	0.0096	85	22	0	0	0	1
847	0.0096	52	10	0	0	1	0
5700	0.0096	92	17	0	1	0	1
6196	0.0096	98	11	0	0	1	1
1005	0.0096	27	31	0	0	1	0
1066	0.0095	14	40	0	0	1	0
3802	0.0095	77	25	0	0	0	1
6206	0.0095	97	12	0	0	0	1
4761	0.0094	85	22	0	0	0	1
1752	0.0093	17	19	0	0	0	1
821	0.0093	6	42	1	0	1	1
1163	0.0092	85	15	0	0	0	1
1328	0.0091	15	39	0	0	0	0
7711	0.0091	8	23	1	0	1	1
4195	0.0091	81	25	0	0	0	1
6216	0.009	95	14	0	0	0	1
266	0.009	44	21	0	0	1	0
5713	0.009	86	19	0	1	1	1
3102	0.009	52	25	0	0	0	1
438	0.0089	8	14	1	0	0	0
4384	0.0088	84	24	0	0	0	1
8082	0.0087	70	12	0	1	1	1
3230	0.0087	8	43	0	0	1	1
4770	0.0087	83	24	0	0	0	1
887	0.0087	77	16	0	0	0	0
1930	0.0087	7	44	0	0	1	1
1733	0.0086	67	15	0	0	1	1
3813	0.0086	76	27	0	0	0	1
201	0.0085	21	13	0	0	0	0
3754	0.0085	12	13	1	0	1	1
1180	0.0085	60	17	0	0	1	1
5707	0.0084	90	18	0	1	1	1
3822	0.0084	75	29	0	0	1	1
1024	0.0084	18	33	0	0	0	1
8112	0.0084	66	15	0	1	1	1
468	0.0084	64	18	0	0	0	0
2966	0.0083	8	40	0	1	1	1
3900	0.0083	10	40	0	1	1	1
1894	0.0083	8	40	0	0	1	1
4205	0.0083	79	27	0	0	1	1
1020	0.0083	11	33	0	0	1	1
6833	0.0082	6	27	1	1	0	1
2937	0.0082	9	36	0	1	1	1
1285	0.0082	19	32	0	0	0	1
6231	0.0082	89	16	0	0	0	1
684	0.0081	65	17	0	0	0	1
2372	0.0081	5	33	1	0	1	1
8124	0.0081	56	17	1	1	1	1
8118	0.008	57	16	0	1	1	1
3846	0.008	13	32	0	1	1	1
4392	0.008	82	26	0	0	0	1
288	0.0079	7	24	0	0	0	0
3176	0.0078	11	35	0	0	1	1
379	0.0078	7	43	0	0	0	1
3876	0.0077	12	36	0	1	1	1
3207	0.0077	10	39	0	0	1	1
6225	0.0076	93	15	0	1	1	1
347	0.0074	15	36	0	0	0	0
702	0.0074	45	19	0	0	1	1
1042	0.0074	10	36	0	0	1	1
906	0.0073	53	18	0	0	1	1
6982	0.0073	7	26	0	1	0	1
925	0.0072	11	21	0	0	0	1
1867	0.0072	10	37	0	0	0	1
344	0.0072	9	36	0	0	1	1
5717	0.0072	79	20	0	1	1	1
817	0.0071	8	41	0	0	0	1
3038	0.0071	54	14	0	0	0	0
4773	0.007	76	25	0	1	1	1
369	0.007	7	41	1	0	1	1
2851	0.007	35	26	0	0	1	1
1200	0.0069	12	20	0	0	0	1
2340	0.0069	33	28	0	0	1	1
1821	0.0068	31	30	0	0	1	1
420	0.0067	25	12	0	0	0	0
1415	0.0066	23	11	0	0	0	0
1058	0.0066	8	38	1	0	1	1
3130	0.0065	51	30	0	0	0	1
3826	0.0065	68	30	0	1	1	1
4210	0.0064	72	28	0	1	1	1
359	0.0064	8	39	0	0	1	1
3932	0.0063	7	45	1	1	1	1
8159	0.0063	87	14	0	1	0	1
3153	0.0063	50	33	0	0	1	1
8135	0.0063	92	11	0	1	0	1
4396	0.0063	75	27	0	1	1	1
273	0.0061	20	22	0	0	0	0
4504	0.006	8	42	1	0	1	1
636	0.0058	26	11	0	0	0	0
3920	0.0058	8	43	0	1	1	1
275	0.0058	5	23	1	0	0	0
2768	0.0057	29	12	0	1	1	1
1631	0.0057	6	39	1	0	0	1
397	0.0057	5	47	1	0	1	0
1103	0.0057	5	47	1	1	1	1
3650	0.0056	14	34	0	0	0	0
250	0.0056	63	19	0	0	0	0
4494	0.0056	9	40	0	1	1	1
5473	0.0056	18	10	0	1	1	0
3015	0.0054	5	49	1	0	1	1
382	0.0054	7	44	0	0	1	0
285	0.0054	18	24	0	0	0	0
3622	0.0054	18	31	0	0	0	0
8167	0.0053	74	16	1	1	1	1
280	0.0053	19	23	0	0	0	0
8163	0.0053	76	15	0	1	0	1
7888	0.0051	11	12	0	0	1	1
