gene	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100	101	102
818822_844283	0.28	0.64	0.53	0.98	0.73	0.75	0.85	0.84	0.78	0.83	0.87	0.78	0.88	0.86	0.8	0.6	0.68	0.61	0.75	0.77	0.86	0.9	0.93	0.87	0.89	0.92	0.97	0.98	0.97	0.98	0.98	0.91	1	0.99	0.96	0.91	0.96	0.96	0.9	0.96	0.94	0.87	0.71	0.52	0.38	0.15	0.17	0.15	0.12	0.04	0	0.01	0.02	0.11
822132_834286	0	0	0	0.88	0.68	0.76	0.83	0.82	0.81	0.89	0.79	0.75	0.79	0.77	0.78	0.63	0.74	0.74	0.84	0.79	0.87	0.83	0.82	0.88	0.92	0.86	0.82	0.93	0.91	0.93	0.91	0.85	0.87	0.89	0.9	0.85	0.86	0.88	0.84	0.92	0.84	0.82	0.82	0.63	0.58	0.05	0.1	0	0.02	0	0	0	0	0.01
821657_832070	0.98	0.99	0.99	0.99	0.76	0.77	0.83	0.79	0.71	0.79	0.66	0.72	0.65	0.52	0.48	0.46	0.39	0.31	0.42	0.36	0.47	0.31	0.34	0.32	0.27	0.46	0.5	0.37	0.42	0.35	0.45	0.48	0.46	0.41	0.46	0.44	0.4	0.45	0.47	0.5	0.51	0.54	0.61	0.56	0.72	0.67	0.62	0.78	0.81	0.88	0.93	0.94	0.98	0.92
817221_843827	0	0	0	0	0.1	0.14	0.04	0.08	0.01	0	0	0	0.01	0	0.02	0	0	0.01	0.02	0.01	0.01	0	0.01	0.02	0	0.02	0.02	0.06	0.03	0.03	0.03	0	0	0.01	0	0.02	0	0.02	0	0	0.01	0	0.01	0.01	0	0	0	0	0.01	0	0	0	0.01	0
820665_841534	0.87	0.92	0.9	0.98	0.96	0.93	0.82	0.67	0.45	0.42	0.18	0.08	0.02	0.01	0.01	0	0.01	0	0.01	0.01	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0.01	0	0.02	0.01	0.02	0	0.01	0	0	0.01	0	0	0	0.01	0.04	0.17	0.22	0.66	0.64	0.89
843687_820827	0.07	0.08	0.06	0	0	0	0	0	0	0	0	0	0	0	0	0.01	0	0	0	0	0	0	0	0	0.01	0.01	0	0	0	0	0	0	0.01	0	0	0	0	0	0	0	0	0	0	0	0	0.01	0	0.01	0.01	0.01	0.01	0	0.01	0.03
821051_839433	0	0	0	0	0	0.01	0	0.01	0.01	0	0	0	0	0	0	0	0	0	0	0	0	0.01	0	0	0	0	0	0	0	0.01	0	0.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01	0	0.01	0	0	0	0	0	0
838807_827921	0.12	0.06	0.09	0.18	0.71	0.66	0.84	0.77	0.89	0.91	0.85	0.85	0.87	0.85	0.88	0.78	0.8	0.79	0.83	0.76	0.86	0.84	0.8	0.87	0.87	0.82	0.79	0.87	0.77	0.91	0.86	0.77	0.81	0.84	0.85	0.82	0.84	0.84	0.81	0.87	0.83	0.82	0.79	0.85	0.83	0.91	0.85	0.9	0.83	0.87	0.77	0.67	0.64	0.1
824770_835320	0.3	0.56	0.58	0.59	0.22	0.11	0.02	0.07	0.01	0.01	0	0	0	0	0.02	0.02	0.04	0.04	0.05	0.05	0.05	0.04	0.1	0.11	0.21	0.12	0.09	0.23	0.18	0.25	0.27	0.28	0.19	0.3	0.22	0.3	0.24	0.32	0.28	0.29	0.26	0.25	0.23	0.26	0.17	0.27	0.27	0.21	0.13	0.06	0.09	0.09	0.11	0.29
828213_820827	0.22	0.17	0.15	0.05	0.57	0.59	0.85	0.8	0.86	0.94	0.86	0.82	0.81	0.85	0.82	0.73	0.77	0.76	0.79	0.76	0.85	0.82	0.79	0.85	0.83	0.79	0.79	0.87	0.82	0.91	0.87	0.85	0.82	0.87	0.88	0.84	0.85	0.84	0.84	0.93	0.89	0.86	0.85	0.53	0.56	0.04	0.08	0.13	0.08	0.47	0.06	0.45	0.34	0.24
831528_837996	1	1	0.99	0.2	0.71	0.72	0.86	0.77	0.71	0.75	0.67	0.6	0.66	0.49	0.73	0.63	0.69	0.65	0.71	0.55	0.67	0.59	0.57	0.55	0.53	0.3	0.37	0.32	0.34	0.4	0.35	0.39	0.43	0.48	0.43	0.38	0.59	0.54	0.53	0.54	0.59	0.61	0.56	0.65	0.69	0.7	0.67	0.72	0.68	0.79	0.8	0.9	0.93	0.98
838364_844378	0.26	0.1	0.04	0.48	0.95	0.95	0.92	0.77	0.71	0.69	0.58	0.56	0.53	0.48	0.75	0.77	0.84	0.82	0.81	0.69	0.78	0.77	0.72	0.64	0.61	0.13	0.32	0.21	0.27	0.26	0.23	0.27	0.39	0.21	0.32	0.31	0.54	0.43	0.44	0.41	0.55	0.49	0.52	0.52	0.68	0.59	0.59	0.65	0.67	0.74	0.72	0.86	0.88	0.92
825208_832057	1	1	0.99	1	1	0.99	0.97	0.96	0.93	0.91	0.92	0.81	0.86	0.8	0.83	0.77	0.83	0.79	0.85	0.8	0.88	0.9	0.82	0.84	0.8	0.58	0.57	0.5	0.57	0.56	0.55	0.61	0.67	0.74	0.67	0.66	0.8	0.78	0.79	0.76	0.78	0.86	0.74	0.82	0.82	0.85	0.74	0.85	0.81	0.94	0.87	0.94	0.98	0.99
816546_817467	0.89	0.9	0.85	0.97	0.95	0.92	0.82	0.71	0.57	0.62	0.44	0.49	0.52	0.44	0.72	0.79	0.82	0.85	0.8	0.72	0.75	0.76	0.74	0.69	0.58	0.28	0.41	0.29	0.35	0.39	0.32	0.4	0.42	0.48	0.43	0.38	0.61	0.58	0.53	0.49	0.58	0.59	0.54	0.57	0.67	0.61	0.57	0.57	0.6	0.65	0.64	0.78	0.72	0.92
822266_835375	1	1	0.99	1	0.99	1	0.98	0.98	0.98	0.94	0.92	0.91	0.93	0.9	0.93	0.88	0.94	0.91	0.93	0.94	0.95	0.93	0.96	0.96	0.96	0.91	0.93	0.97	0.96	0.96	0.94	0.95	0.93	0.97	0.92	0.89	0.96	0.96	0.91	0.95	0.9	0.9	0.88	0.96	0.88	0.92	0.86	0.92	0.88	0.93	0.9	0.94	0.98	0.99
832136_818766	0	0	0	0	0	0.01	0	0.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01	0	0	0	0.01	0.01	0	0	0	0	0	0	0	0	0.01	0	0	0	0	0	0.01	0	0	0	0	0	0	0	0	0	0	0
829995_838079	0.99	1	1	1	0.89	0.76	0.82	0.78	0.79	0.87	0.94	0.79	0.84	0.73	0.62	0.61	0.73	0.72	0.78	0.82	0.9	0.91	0.95	0.93	0.9	0.97	0.94	0.98	1	1	1	0.96	0.98	0.99	0.99	1	0.98	0.99	1	1	1	0.99	1	0.98	1	0.99	1	1	1	0.99	1	1	1	1
821483_820211	0.62	0.62	0.6	0.03	0	0.02	0	0.01	0	0.03	0.03	0.04	0.04	0.11	0.26	0.34	0.41	0.45	0.48	0.47	0.53	0.51	0.44	0.46	0.31	0.13	0.33	0.21	0.34	0.28	0.24	0.22	0.37	0.22	0.41	0.34	0.54	0.45	0.45	0.4	0.48	0.47	0.52	0.44	0.59	0.4	0.42	0.37	0.43	0.34	0.38	0.65	0.6	0.7
831122_823859	1	1	1	0	0.12	0.16	0.45	0.42	0.63	0.79	0.89	0.79	0.81	0.72	0.83	0.73	0.8	0.78	0.83	0.81	0.86	0.8	0.83	0.82	0.86	0.4	0.52	0.4	0.51	0.51	0.55	0.6	0.68	0.76	0.74	0.74	0.83	0.84	0.79	0.86	0.87	0.9	0.85	0.95	0.9	0.93	0.86	0.94	0.93	1	0.95	0.99	1	1
818633_820176	0.86	0.92	0.89	0.98	0.98	0.99	0.98	0.94	0.91	0.93	0.98	0.93	0.88	0.9	0.88	0.82	0.9	0.85	0.9	0.93	0.91	0.87	0.93	0.82	0.84	0.97	0.96	0.97	0.97	0.94	0.97	0.86	0.95	0.88	0.93	0.87	0.9	0.85	0.85	0.86	0.93	0.93	0.88	0.95	0.93	0.8	0.46	0.11	0.03	0	0.1	0.26	0.38	0.83
827921_831888	0.59	0.54	0.15	0.18	0.72	0.64	0.81	0.76	0.78	0.87	0.65	0.64	0.56	0.4	0.4	0.3	0.21	0.2	0.33	0.23	0.37	0.2	0.21	0.21	0.2	0.36	0.33	0.27	0.31	0.29	0.39	0.33	0.33	0.33	0.33	0.32	0.33	0.39	0.38	0.45	0.41	0.46	0.46	0.5	0.57	0.64	0.54	0.7	0.75	0.8	0.77	0.49	0.45	0.85
816545_842830	0.53	0.67	0.65	0.59	0.22	0.11	0.04	0.08	0.01	0.01	0	0	0	0	0	0	0.01	0	0.03	0	0.02	0.02	0	0.02	0.03	0.02	0.03	0.02	0.06	0.03	0.09	0.1	0.04	0.06	0.06	0.05	0.08	0.11	0.09	0.07	0.08	0.16	0.09	0.13	0.22	0.17	0.15	0.24	0.21	0.28	0.42	0.31	0.43	0.47
838851_817646	0.69	0.62	0.64	0.99	0.99	1	0.97	0.97	0.93	0.93	0.83	0.8	0.84	0.79	0.78	0.68	0.74	0.68	0.72	0.65	0.75	0.65	0.64	0.68	0.68	0.58	0.56	0.56	0.54	0.65	0.51	0.57	0.6	0.65	0.66	0.69	0.71	0.73	0.76	0.79	0.76	0.8	0.73	0.84	0.8	0.87	0.8	0.88	0.82	0.86	0.87	0.9	0.95	0.67
840006_838259	0	0	0	0	0	0.01	0	0	0.02	0	0	0	0	0	0	0.01	0.04	0.05	0.15	0.17	0.3	0.25	0.22	0.36	0.29	0.57	0.54	0.41	0.49	0.45	0.42	0.51	0.61	0.67	0.73	0.69	0.8	0.77	0.81	0.79	0.8	0.86	0.82	0.78	0.84	0.71	0.71	0.19	0.37	0	0	0	0	0
841558_828595	0.01	0.01	0.05	0.03	0.44	0.55	0.79	0.71	0.68	0.81	0.89	0.86	0.89	0.89	0.89	0.81	0.84	0.85	0.79	0.79	0.87	0.85	0.76	0.84	0.82	0.81	0.82	0.91	0.86	0.92	0.89	0.88	0.89	0.89	0.93	0.9	0.88	0.89	0.88	0.93	0.92	0.91	0.9	0.88	0.9	0.95	0.9	0.93	0.86	0.69	0.69	0.58	0.59	0.07
838672_837974	0	0	0	0	0	0	0.01	0	0	0	0.01	0	0.22	0.07	0.37	0.12	0.49	0.37	0.56	0.53	0.74	0.69	0.78	0.68	0.75	0.37	0.51	0.39	0.54	0.5	0.55	0.56	0.67	0.71	0.73	0.65	0.77	0.63	0.69	0.48	0.74	0.04	0.07	0.01	0	0	0	0	0.01	0	0	0	0	0
828489_816692	0.5	0.78	0.93	0.57	0.38	0.26	0.15	0.01	0	0	0	0	0.01	0	0.02	0	0	0	0.02	0	0.01	0	0	0.01	0	0.01	0	0.03	0	0.02	0.02	0	0	0.01	0	0.01	0	0.01	0	0	0.01	0	0.01	0.01	0	0	0	0	0.01	0	0.01	0.24	0.2	0.32
837179_834286	0.4	0.37	0.71	0.01	0.41	0.56	0.79	0.8	0.88	0.91	0.92	0.87	0.9	0.91	0.9	0.8	0.91	0.88	0.94	0.95	0.97	0.97	1	0.98	0.98	0.94	0.96	0.98	1	0.99	0.97	0.98	0.95	0.98	0.96	0.96	1	0.98	0.95	0.98	0.98	0.9	0.95	0.96	0.92	0.99	0.96	0.97	0.94	0.96	0.81	0.87	0.94	0.54
816692_822132	1	1	1	0	0	0	0.01	0	0	0	0	0	0.01	0	0.02	0	0	0	0.02	0	0.01	0	0	0.02	0	0.01	0.01	0.02	0	0.04	0.03	0.01	0	0.01	0	0.01	0	0.01	0	0	0.01	0	0.03	0.16	0.15	0.71	0.65	0.87	0.81	0.97	0.98	0.94	0.99	0.97
820741_817467	0.87	0.85	0.25	0.97	0.95	0.94	0.85	0.8	0.73	0.76	0.62	0.73	0.76	0.77	0.78	0.83	0.87	0.85	0.82	0.77	0.79	0.79	0.75	0.75	0.59	0.45	0.53	0.47	0.5	0.55	0.41	0.57	0.54	0.62	0.57	0.55	0.67	0.66	0.58	0.56	0.64	0.62	0.6	0.59	0.71	0.63	0.59	0.58	0.6	0.66	0.63	0.78	0.72	0.9
827830_843827	0	0	0	0	0.1	0.15	0.04	0.08	0.01	0	0	0	0.01	0	0.02	0	0	0.01	0.02	0	0.01	0	0.01	0.03	0	0.01	0.02	0.03	0.01	0.04	0.03	0.01	0	0.01	0	0.03	0	0.02	0	0	0.01	0	0.01	0.01	0	0	0	0	0.01	0	0	0	0.01	0
836393_841920	0.97	0.97	0.91	0.25	0.55	0.51	0.73	0.73	0.95	0.96	0.94	0.89	0.74	0.61	0.75	0.74	0.74	0.79	0.79	0.74	0.86	0.67	0.68	0.55	0.59	0.32	0.46	0.25	0.3	0.2	0.23	0.22	0.29	0.09	0.18	0.17	0.13	0.08	0.13	0.08	0.1	0.06	0.03	0.52	0.26	0.89	0.82	1	1	0.98	0.99	0.94	0.95	0.9
828577_820827	0.22	0.17	0.16	0.01	0.38	0.56	0.85	0.86	0.88	0.87	0.81	0.75	0.78	0.77	0.71	0.58	0.69	0.65	0.73	0.68	0.8	0.69	0.7	0.73	0.74	0.82	0.8	0.89	0.84	0.89	0.87	0.83	0.86	0.89	0.91	0.84	0.85	0.84	0.83	0.91	0.89	0.87	0.84	0.52	0.53	0.03	0.04	0	0.01	0	0	0.14	0.24	0.24
822055_844378	0.85	0.93	0.97	0.49	0.94	0.95	0.9	0.77	0.71	0.67	0.56	0.52	0.51	0.45	0.72	0.65	0.75	0.68	0.74	0.6	0.7	0.66	0.64	0.58	0.57	0.1	0.27	0.18	0.22	0.23	0.18	0.19	0.31	0.17	0.23	0.2	0.45	0.37	0.37	0.37	0.45	0.45	0.44	0.49	0.58	0.56	0.55	0.59	0.6	0.66	0.63	0.65	0.65	0.19
842103_824699	1	1	0.98	1	0.98	0.99	0.97	0.96	0.97	0.97	0.9	0.9	0.94	0.92	0.91	0.91	0.86	0.88	0.86	0.87	0.86	0.9	0.79	0.78	0.74	0.93	0.92	0.93	0.94	0.88	0.72	0.73	0.6	0.6	0.54	0.45	0.59	0.62	0.51	0.56	0.61	0.61	0.56	0.6	0.71	0.66	0.67	0.69	0.72	0.81	0.79	0.77	0.78	1
838779_840006	0.34	0.22	0.15	0.72	0.99	0.98	0.9	0.86	0.82	0.54	0.05	0.2	0.26	0.16	0.3	0.22	0.36	0.43	0.62	0.51	0.83	0.61	0.78	0.61	0.72	0.76	0.74	0.53	0.59	0.37	0.52	0.28	0.36	0.04	0.12	0.05	0.04	0.05	0.08	0.07	0.09	0	0.01	0.01	0	0.03	0.04	0.68	0.38	0.72	0.68	0.64	0.54	0.26
827307_842103	0.99	1	0.97	1	0.99	0.98	0.98	0.97	0.96	1	1	0.99	0.97	0.99	0.95	0.94	0.93	0.98	0.95	0.9	0.93	0.84	0.81	0.72	0.69	0.88	0.89	0.91	0.89	0.87	0.72	0.69	0.51	0.56	0.48	0.39	0.48	0.5	0.42	0.52	0.5	0.56	0.42	0.49	0.6	0.59	0.56	0.62	0.66	0.73	0.71	0.75	0.77	0.99
837974_823859	1	1	0.99	0.01	0.12	0.14	0.43	0.38	0.57	0.75	0.86	0.85	0.9	0.89	0.94	0.98	0.96	0.96	0.95	0.97	0.98	0.99	0.98	0.94	0.94	1	0.99	1	0.97	0.99	1	1	0.99	0.98	0.98	0.96	0.97	0.95	1	0.97	0.96	0.96	0.95	0.92	0.98	0.94	0.97	0.96	0.95	0.96	0.97	0.96	0.99	1
824937_835431	0	0	0	0.01	0.33	0.39	0.56	0.38	0.45	0.47	0.73	0.55	0.6	0.59	0.78	0.51	0.67	0.65	0.68	0.65	0.82	0.83	0.84	0.82	0.84	0.92	0.92	0.96	0.97	0.95	0.97	0.91	0.96	0.92	0.99	0.89	0.93	0.92	0.86	0.86	0.94	0.87	0.92	0.85	0.88	0.79	0.85	0.76	0.78	0.62	0.68	0.33	0.4	0
839930_843596	0	0	0	0.02	0.47	0.5	0.75	0.61	0.63	0.74	0.88	0.76	0.8	0.76	0.79	0.7	0.81	0.77	0.81	0.84	0.9	0.84	0.91	0.89	0.92	0.93	0.94	0.96	0.96	0.96	0.95	0.92	0.92	0.95	0.93	0.89	0.95	0.93	0.87	0.88	0.91	0.66	0.79	0.58	0.54	0.03	0.17	0	0.02	0	0	0	0	0
828917_830128	0	0	0	0.69	0.48	0.57	0.88	0.85	0.85	0.89	0.95	0.89	0.61	0.65	0.51	0.42	0.5	0.56	0.76	0.73	0.88	0.92	0.84	0.91	0.86	0.95	0.95	0.99	0.97	0.95	0.89	0.87	0.71	0.69	0.47	0.57	0.46	0.73	0.48	0.68	0.57	0.59	0.81	0.57	0.53	0.61	0.62	0.18	0.08	0.01	0.02	0	0	0
817221_842833	0	0	0	0	0	0	0.01	0	0	0	0.01	0	0.01	0.01	0.04	0.05	0.08	0.04	0.14	0.07	0.18	0.14	0.26	0.49	0.6	0.42	0.51	0.26	0.29	0.18	0.21	0.2	0.12	0.04	0.06	0.03	0	0.04	0.06	0.06	0.08	0	0.01	0.01	0	0	0	0	0.01	0	0	0	0	0
816270_830101	1	1	1	0.99	1	0.99	0.96	0.96	0.89	0.89	0.85	0.73	0.81	0.66	0.78	0.66	0.72	0.69	0.78	0.73	0.82	0.73	0.74	0.74	0.74	0.4	0.47	0.38	0.55	0.53	0.54	0.57	0.67	0.73	0.66	0.66	0.8	0.79	0.79	0.79	0.79	0.85	0.76	0.82	0.88	0.86	0.81	0.87	0.91	0.95	0.96	0.97	1	1
838779_841447	0	0	0.01	0	0.05	0.01	0.01	0	0	0	0.02	0.04	0.22	0.1	0.28	0.21	0.35	0.46	0.63	0.54	0.86	0.67	0.84	0.62	0.73	0.79	0.79	0.56	0.64	0.42	0.55	0.28	0.38	0.05	0.14	0.05	0.04	0.06	0.1	0.07	0.09	0	0.01	0.01	0	0	0	0	0.01	0	0	0	0	0
833471_817221	0	0	0	1	1	1	0.99	0.99	0.97	0.99	0.93	0.96	0.99	0.96	0.98	0.99	1	1	0.98	1	0.98	1	0.98	0.97	0.99	0.93	0.9	0.9	0.87	0.94	0.97	0.95	0.99	1	0.98	0.89	0.88	0.81	0.78	0.82	0.82	0.82	0.74	0.83	0.8	0.6	0.65	0.01	0.03	0	0	0	0	0
817499_835375	0.99	1	0.99	0.99	0.99	0.97	0.95	0.9	0.78	0.81	0.75	0.68	0.71	0.6	0.78	0.74	0.82	0.77	0.84	0.84	0.87	0.86	0.83	0.8	0.79	0.35	0.46	0.37	0.44	0.48	0.49	0.47	0.62	0.66	0.6	0.58	0.75	0.72	0.7	0.74	0.7	0.77	0.66	0.73	0.74	0.74	0.71	0.76	0.72	0.82	0.82	0.91	0.94	0.98
839930_841447	0.13	0.62	0.31	0.03	0.48	0.54	0.8	0.63	0.77	0.86	0.99	0.89	0.95	0.93	0.95	0.92	0.95	0.96	0.95	0.93	0.96	0.98	0.96	0.97	0.98	0.94	0.99	1	0.99	0.98	1	0.97	1	1	0.99	0.98	0.98	0.99	0.94	0.97	0.98	0.71	0.91	0.62	0.62	0.04	0.17	0	0.02	0	0.01	0	0	0.09
843095_818599	1	1	1	0.04	0.67	0.77	0.95	0.87	0.85	0.9	0.83	0.87	0.88	0.82	0.89	0.95	0.91	0.94	0.94	0.86	0.83	0.87	0.79	0.8	0.68	0.85	0.82	0.87	0.78	0.84	0.77	0.77	0.78	0.76	0.77	0.79	0.87	0.87	0.88	0.87	0.89	0.93	0.89	0.88	0.93	0.93	0.93	0.99	0.91	0.96	0.96	0.97	0.98	0.99
820775_840894	0	0	0	0	0.24	0.5	0.77	0.85	0.96	1	0.99	0.97	0.99	0.99	0.98	0.98	0.98	0.99	1	0.99	1	0.99	0.99	1	1	0.99	1	1	1	1	1	1	1	1	1	0.99	0.99	0.99	0.97	0.96	0.94	0.96	0.93	0.96	0.87	0.25	0.25	0	0.01	0	0	0	0	0
841843_820775	0	0	0	0.99	0.99	0.98	0.95	0.97	0.89	0.88	0.88	0.78	0.83	0.76	0.85	0.71	0.88	0.79	0.83	0.86	0.86	0.9	0.91	0.92	0.89	0.87	0.9	0.87	0.88	0.88	0.93	0.84	0.88	0.9	0.87	0.86	0.96	0.97	0.92	0.92	0.95	0.94	0.89	0.95	0.86	0.24	0.25	0	0.01	0	0	0	0	0
3768499_831472	0	0	0	0	0.06	0.15	0.4	0.45	0.29	0.38	0.61	0.58	0.55	0.53	0.72	0.63	0.71	0.71	0.81	0.75	0.83	0.77	0.81	0.83	0.86	0.38	0.55	0.43	0.56	0.56	0.61	0.63	0.71	0.74	0.78	0.78	0.87	0.85	0.88	0.9	0.92	0.89	0.85	0.92	0.84	0.96	0.89	0.95	0.89	0.94	0.86	0.47	0.5	0
818903_829438	0.96	0.94	0.93	0	0.09	0.06	0.28	0.22	0.2	0.24	0.28	0.34	0.36	0.28	0.54	0.55	0.65	0.62	0.64	0.55	0.62	0.6	0.61	0.54	0.47	0.1	0.26	0.14	0.2	0.23	0.15	0.12	0.24	0.11	0.19	0.16	0.34	0.32	0.35	0.3	0.42	0.45	0.46	0.47	0.6	0.54	0.52	0.54	0.59	0.68	0.65	0.78	0.78	0.97
824524_838807	0	0	0	0.01	0.11	0.12	0.03	0.01	0	0	0.01	0.05	0.15	0.11	0.27	0.23	0.39	0.46	0.7	0.56	0.83	0.74	0.81	0.85	0.85	0.91	0.92	0.97	0.89	0.93	0.94	0.94	0.93	0.89	0.97	0.92	0.92	0.85	0.85	0.65	0.77	0.15	0.27	0.13	0.06	0.03	0.03	0	0.01	0	0	0	0	0
829730_838021	0.15	0.1	0.13	0.01	0.21	0.22	0.47	0.4	0.64	0.77	0.96	0.93	0.94	0.94	0.93	0.92	0.93	0.91	0.95	0.95	0.96	0.94	0.98	0.94	0.95	0.93	0.92	0.89	0.88	0.88	0.9	0.86	0.88	0.9	0.87	0.87	0.91	0.93	0.94	0.9	0.95	0.96	0.93	0.98	0.95	0.97	0.95	0.99	0.95	0.98	0.9	0.82	0.76	0.13
844230_841920	0.97	0.97	0.87	0.24	0.53	0.5	0.64	0.66	0.83	0.91	0.83	0.81	0.59	0.75	0.5	0.47	0.32	0.32	0.4	0.44	0.51	0.71	0.9	0.97	0.89	0.83	0.81	0.55	0.52	0.5	0.71	0.61	0.74	0.6	0.8	0.92	0.96	0.91	0.9	0.83	0.97	0.98	1	0.99	0.94	0.93	0.92	0.88	0.88	0.72	0.69	0.67	0.61	0.93
828489_825714	0	0	0	0	0.01	0.09	0.53	0.68	0.88	0.95	1	0.91	0.88	0.79	0.94	0.96	0.95	0.97	0.97	0.95	0.97	0.96	0.98	0.92	0.98	0.55	0.69	0.55	0.75	0.72	0.79	0.89	0.94	0.97	0.99	0.96	0.99	0.97	0.98	0.99	0.98	1	0.99	0.93	0.98	0.88	0.8	0.85	0.77	0.62	0.56	0.03	0.04	0
837778_842103	1	1	0.98	0.99	0.98	0.97	0.95	0.93	0.91	0.9	0.82	0.78	0.86	0.79	0.77	0.66	0.74	0.66	0.73	0.74	0.82	0.8	0.76	0.91	0.84	0.82	0.79	0.76	0.75	0.74	0.6	0.75	0.73	0.65	0.63	0.68	0.74	0.81	0.66	0.75	0.77	0.72	0.74	0.76	0.83	0.79	0.87	0.77	0.84	0.89	0.87	0.83	0.81	1
834232_839642	0	0	0	0	0	0	0.01	0	0	0	0.2	0.22	0.89	0.89	0.93	0.95	0.92	0.91	0.88	0.76	0.81	0.79	0.76	0.7	0.56	0.58	0.73	0.63	0.61	0.59	0.52	0.32	0.42	0.29	0.36	0.28	0.38	0.37	0.39	0.31	0.43	0.46	0.46	0.48	0.61	0.57	0.58	0.52	0.54	0	0	0	0	0
821657_835398	0.96	0.93	0.9	0.98	0.75	0.77	0.82	0.78	0.67	0.77	0.62	0.68	0.58	0.46	0.43	0.41	0.33	0.3	0.44	0.37	0.41	0.3	0.34	0.29	0.35	0.51	0.54	0.43	0.51	0.38	0.52	0.51	0.52	0.46	0.51	0.46	0.44	0.46	0.51	0.53	0.52	0.54	0.62	0.55	0.69	0.65	0.59	0.71	0.68	0.75	0.8	0.82	0.93	0.9
843747_828595	0.7	0.85	0.74	0.23	0.26	0.19	0.14	0.11	0.22	0.12	0.06	0.2	0.53	0.23	0.49	0.41	0.67	0.53	0.78	0.68	0.89	0.9	0.84	0.9	0.95	0.97	0.98	0.99	0.97	0.96	0.98	0.89	0.93	0.43	0.49	0.28	0.27	0.11	0.14	0.07	0.12	0.02	0.01	0.01	0	0.01	0	0.03	0.03	0.24	0.12	0.15	0.28	0.31
829995_831910	0	0	0	0.02	0.51	0.58	0.83	0.8	0.89	0.87	0.86	0.73	0.79	0.76	0.79	0.67	0.77	0.73	0.78	0.77	0.82	0.76	0.82	0.84	0.85	0.63	0.63	0.68	0.65	0.73	0.66	0.66	0.75	0.79	0.78	0.8	0.85	0.88	0.88	0.9	0.9	0.88	0.85	0.78	0.79	0.42	0.41	0.08	0.24	0	0	0	0	0
824937_828595	0.01	0.01	0.05	0.03	0.44	0.56	0.79	0.74	0.67	0.82	0.94	0.9	0.93	0.86	0.94	0.88	0.94	0.97	0.91	0.96	0.96	0.94	0.97	0.93	0.92	0.95	0.98	0.99	0.98	0.97	0.98	0.95	1	0.99	0.99	0.99	0.99	0.97	0.97	0.99	0.98	0.98	0.98	0.98	0.99	0.99	0.96	0.94	0.89	0.66	0.68	0.59	0.58	0.07
841447_827921	0.4	0.79	0.6	0.18	0.72	0.66	0.86	0.79	0.92	0.94	0.94	0.87	0.93	0.89	0.91	0.85	0.91	0.89	0.89	0.87	0.92	0.94	0.92	0.94	0.94	0.88	0.9	0.91	0.87	0.94	0.92	0.86	0.9	0.94	0.87	0.87	0.94	0.94	0.89	0.94	0.92	0.92	0.85	0.95	0.89	0.96	0.92	0.92	0.91	0.92	0.81	0.69	0.67	0.28
829966_835375	0	0	0	0	0	0	0.01	0	0	0	0	0	0.01	0	0.02	0	0	0	0.02	0	0.01	0	0	0.01	0	0.01	0.01	0.02	0	0.04	0.04	0.01	0	0.02	0	0.05	0	0.05	0.06	0.07	0.09	0.01	0.01	0.01	0	0.01	0	0	0.01	0	0	0	0	0
841984_817196	0.5	0.54	0.62	0.5	0.29	0.18	0.42	0.51	0.48	0.62	0.59	0.53	0.58	0.43	0.42	0.33	0.27	0.27	0.23	0.23	0.28	0.11	0.05	0.09	0.06	0.05	0.03	0.03	0.07	0.01	0.02	0.02	0	0.02	0.02	0.02	0.02	0.02	0.04	0.01	0.02	0.05	0.04	0.09	0.08	0.07	0.11	0.14	0.18	0.24	0.3	0.37	0.37	0.35
836393_828608	0	0	0.01	0.05	0.05	0.01	0.02	0.02	0.02	0.02	0	0.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01	0	0.01	0.01	0	0.01	0	0	0
836043_844230	0	0	0	0	0	0	0.01	0	0	0	0.01	0	0.05	0.05	0.08	0.07	0.06	0.06	0.16	0.15	0.33	0.32	0.47	0.47	0.6	0.63	0.68	0.75	0.68	0.7	0.54	0.42	0.44	0.34	0.28	0.2	0.14	0.1	0.12	0.16	0.08	0.04	0.01	0.01	0	0.01	0	0	0.01	0	0	0	0	0
831472_829834	0	0	0	0	0	0.01	0	0.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01	0	0.01	0	0	0	0	0	0
832247_837265	0.98	0.94	0.99	1	0.99	1	0.97	1	1	0.99	0.97	0.98	1	1	0.99	0.98	0.99	0.99	0.97	1	1	0.97	0.98	0.97	0.99	0.98	1	1	0.99	1	1	0.97	0.99	1	1	0.99	0.99	0.98	0.99	0.99	0.99	0.97	0.96	0.94	0.93	0.95	0.97	0.99	0.93	0.93	0.96	0.99	1	0.97
