term_id	sign_score	level	annotation_gene	start_time	end_time	geneSize	time_size
132728	0.0444	6	841468,816768,818069,818822,823831,831472,832070,832247,835398	82	101	9	20
134239	0.0444	1	816270,831861,816545,820041,837974,837778,818599,844343,817221,844010,832057,823859,3770591,828489,817646,836393,838259,819107,817620,818343,839433	83	92	21	10
106915	0.0444	4	838807,841468,818069,820827,822132,823831,824970,831472,832070,835398	74	94	10	21
145349	0.0444	3	841468,841558,841652,816768,818069,818822,820827,822517,823831,827307,831472,832070,832247,835398,836043	87	99	15	13
114712	0.0444	5	838807,841558,843903,818069,820827,822517,823831,827307,836043	76	100	9	25
114713	0.0444	9	838807,841468,841558,818069,820827,822517,823831,827307,836043	76	100	9	25
17684	0.0444	2	822132,823831,827307,831888,830754	56	67	5	12
17685	0.0444	2	841558,822132,823831,827307,831888	56	67	5	12
51380	0.0444	5	839433,837974,843095,844010,816545,817499,817620,818343,821143,820041,820741,831861,832057	63	77	13	15
151224	0.0444	1	843110,838779,818316,827727,843747,841892,814643,844230,838362,841920,829966,842833,843827,841467,816692	90	99	15	10
161484	0.0444	4	839433,837778,843095,844343,816270,818343,818599,819107,831861,832057,834212,835398	97	111	12	15
97676	0.0444	2	838807,841468,841558,820827,822132,822517,823831,828884,831472,836043	72	83	10	12
35693	0.0441	1	839433,839566,837974,838455,816545,817221,817499,817620,818343,818599,818731,819107,820741,828884,833471,834232,835355	60	71	17	12
