AT5G02160	2	5	5	1	4	2	4	5	3	5	1	2	2	3	4	3	1	1	1	4	3	5	5	2	5	2	4	2	3	4	2	4	3	2	2	5	2	4	1	2	3	3	3	1	2	5	4	4	3	3	1	1	4	2
AT4G33520	3	3	3	5	1	4	2	4	5	2	3	3	5	2	2	5	3	2	2	2	5	4	2	5	3	1	3	4	1	5	3	3	2	4	5	3	4	2	3	4	1	5	5	3	1	4	5	5	1	1	1	2	1	3
AT1G80380	2	5	5	1	3	2	4	5	5	4	5	2	2	1	4	3	1	1	1	4	3	5	3	2	2	2	1	1	3	2	4	4	3	2	4	4	5	4	1	2	3	1	3	1	2	2	4	3	2	5	3	5	3	2
AT5G01220	4	5	5	1	3	2	4	5	3	5	1	1	3	3	2	2	5	1	5	1	1	3	3	3	4	3	2	2	3	4	5	5	5	4	1	5	1	3	2	4	5	4	3	1	2	3	4	3	2	4	3	1	3	2
AT2G27290	5	1	1	1	3	2	4	5	3	5	1	4	2	3	4	3	1	1	1	4	3	5	5	2	5	5	4	2	3	4	2	5	3	1	2	5	2	4	1	2	3	3	3	1	2	5	4	3	2	5	3	5	3	5
AT2G37400	4	4	2	4	4	1	1	4	2	2	1	5	1	4	5	1	4	1	3	1	3	2	5	2	5	5	4	3	3	4	2	1	3	5	3	2	2	1	1	3	2	2	1	5	3	1	2	4	3	3	1	4	4	1
AT4G28025	5	1	4	1	2	5	3	5	3	5	1	4	2	3	3	1	4	1	3	1	3	5	5	2	5	5	4	2	3	4	2	5	3	1	3	5	2	4	1	3	2	2	1	5	2	5	4	3	2	5	3	5	3	5
AT3G15840	4	4	2	1	3	2	4	5	3	5	1	4	2	3	3	3	1	1	1	1	3	5	3	3	5	5	4	2	3	4	5	5	3	1	2	5	2	3	1	2	3	3	3	1	2	1	4	4	3	3	1	4	4	1
AT4G37925	2	5	5	1	3	2	4	5	3	4	1	2	2	1	4	3	1	1	1	4	3	5	5	2	5	2	1	1	3	2	2	4	3	2	2	5	2	4	1	2	3	3	3	1	2	5	4	3	2	5	3	5	3	2
AT4G27700	2	5	5	1	3	2	4	5	3	4	5	2	2	1	3	3	1	1	1	1	3	5	3	3	5	5	4	2	3	4	5	5	3	1	1	5	2	3	1	2	3	3	3	1	2	5	4	3	2	3	3	1	3	2
AT5G23890	2	5	5	1	3	2	4	5	3	5	1	4	2	3	4	3	1	1	1	4	3	5	5	2	5	5	4	2	3	4	2	5	3	1	2	5	2	4	1	2	3	3	3	1	2	5	4	3	2	5	3	1	3	2
AT2G30950	5	1	1	1	3	2	4	5	3	5	1	4	2	3	4	3	1	1	1	4	3	5	3	2	5	2	4	2	3	4	2	4	3	2	2	5	2	4	1	2	3	3	3	1	2	5	4	3	2	5	3	5	3	5
AT5G19500	5	1	1	1	3	2	4	5	3	5	1	4	2	3	3	3	1	1	1	1	3	5	5	2	5	5	4	2	3	4	2	5	3	1	2	5	2	3	1	2	3	3	3	1	2	5	4	3	2	5	3	5	3	5
AT1G44575	1	1	4	2	2	5	3	2	4	3	2	5	4	5	2	2	5	2	5	5	5	1	1	4	1	4	3	5	4	1	1	2	5	4	4	1	1	5	2	4	5	4	3	2	5	4	1	1	5	2	5	1	5	4
AT4G13010	5	1	1	1	3	2	4	5	3	5	1	4	2	3	3	3	1	1	1	1	3	5	5	2	5	5	4	2	3	4	2	5	3	1	2	5	2	4	1	2	3	3	3	1	2	5	4	3	2	5	3	5	3	5
AT2G40100	5	1	1	1	3	2	4	5	3	5	1	2	2	1	3	3	1	1	1	4	3	5	5	2	5	2	1	1	3	4	2	4	3	2	2	5	2	4	1	2	3	3	3	1	2	5	4	3	2	5	3	5	3	5
AT1G71500	1	1	4	2	2	5	3	2	4	3	2	1	3	5	2	2	5	2	5	5	5	3	4	4	4	3	2	5	4	5	1	2	5	4	4	1	1	5	2	4	5	4	4	2	5	3	1	1	5	2	5	1	5	4
AT1G42960	5	1	1	4	4	2	4	5	3	5	1	4	2	3	3	3	1	1	1	1	3	5	3	3	5	5	4	2	3	4	2	5	3	1	2	5	2	4	1	2	3	3	3	1	2	5	4	3	2	5	3	5	3	5
AT3G26080	5	1	1	1	4	1	4	5	2	5	1	5	1	4	5	1	4	1	3	1	3	2	5	2	5	5	4	2	3	4	2	5	3	1	2	5	2	4	1	3	2	2	3	5	2	1	4	4	2	5	3	1	3	2
AT2G21530	4	4	2	4	4	1	1	4	2	2	1	5	1	4	5	5	4	4	3	3	4	2	2	1	1	1	2	3	2	1	3	1	4	5	3	2	3	1	4	3	4	2	1	4	3	1	2	4	3	3	1	4	4	1
AT4G19830	5	1	1	1	3	2	4	5	3	5	1	2	2	3	5	1	4	1	3	1	4	2	5	1	1	5	2	3	2	1	3	1	4	5	3	2	3	1	4	3	4	2	1	4	3	1	2	4	3	3	3	5	3	5
AT2G37660	5	1	1	1	3	2	4	5	3	4	1	2	2	1	4	3	1	1	1	4	3	5	3	2	5	2	1	1	3	2	2	4	3	2	2	5	2	4	1	2	3	3	3	1	2	5	4	3	2	5	3	5	3	5
AT3G10470	5	1	1	1	3	2	4	5	3	5	1	4	2	3	3	3	1	1	1	4	3	5	5	2	5	5	4	2	3	4	2	5	3	2	2	5	2	4	1	2	3	3	3	1	2	5	4	3	2	5	3	5	3	5
AT2G37230	2	5	5	1	3	2	4	5	3	5	1	4	2	3	3	3	1	1	1	1	3	5	5	2	5	5	4	2	3	4	2	5	3	1	2	5	2	4	1	3	2	2	3	5	2	1	4	4	3	3	1	1	4	2
AT1G54780	5	1	4	1	2	5	3	5	3	5	2	1	3	3	2	2	5	1	5	1	1	3	4	3	4	3	2	5	3	4	5	5	5	4	1	1	1	5	2	4	5	4	3	1	5	3	4	3	2	4	3	5	5	5
AT4G33010	5	1	1	1	3	2	4	3	5	4	5	3	2	1	4	3	1	1	4	4	2	5	3	2	2	2	1	1	1	2	4	4	3	2	4	4	5	4	1	2	3	1	3	3	2	2	4	3	2	5	3	5	2	5
AT5G19370	5	1	1	1	3	2	4	5	3	5	1	4	2	3	4	3	1	1	1	4	3	5	3	2	5	2	1	1	3	4	2	4	3	2	2	5	2	4	1	2	3	3	3	1	2	5	4	3	2	5	3	5	3	5
AT2G30695	4	4	2	1	3	2	4	5	3	4	1	2	2	1	4	3	1	1	1	4	3	5	3	2	5	2	1	1	3	2	2	4	3	2	2	4	2	4	1	2	3	3	3	1	2	5	4	3	2	3	1	4	4	1
AT5G42070	5	1	1	1	3	2	4	5	3	5	1	4	2	3	3	3	1	1	1	1	3	5	3	2	5	5	4	2	3	4	2	5	3	1	2	5	2	4	1	2	3	3	3	1	2	5	4	3	2	5	3	5	3	5
AT4G39730	2	5	5	1	3	2	4	5	3	5	1	4	2	3	3	3	1	1	1	1	3	5	3	2	5	5	4	2	3	4	2	5	3	1	2	5	2	4	1	2	3	2	1	5	3	1	4	4	3	3	1	3	4	2
AT1G07510	5	1	1	1	3	2	4	5	3	5	1	4	2	3	3	3	1	1	1	1	3	5	5	2	5	5	4	2	3	4	2	5	3	1	2	5	2	4	1	2	3	3	3	1	2	5	4	3	2	5	3	5	3	5
AT1G79040	1	1	4	2	2	5	3	2	4	3	2	5	4	5	2	2	2	2	5	5	5	1	4	4	1	4	3	5	4	5	1	2	5	4	4	1	1	5	2	4	5	4	4	2	5	4	1	1	5	2	5	1	5	4
AT2G21160	2	5	5	4	4	1	1	4	2	2	1	5	1	4	5	1	4	1	3	1	3	5	5	2	5	5	4	2	3	4	2	5	3	1	2	5	2	4	1	3	3	2	3	5	2	1	4	4	3	3	1	1	4	2
AT4G39460	5	1	1	1	3	2	4	5	3	5	1	4	2	3	3	3	1	1	1	1	3	5	3	2	5	5	4	2	3	4	2	5	3	1	2	5	2	4	1	2	3	3	3	1	2	5	4	3	2	5	3	5	3	5
AT3G26580	5	1	1	1	3	2	4	5	3	5	1	4	2	3	3	3	1	1	1	4	3	5	5	2	5	5	4	2	3	4	2	5	3	1	2	5	2	4	1	2	3	3	3	1	2	5	4	3	2	5	3	5	3	5
AT1G03160	5	1	1	1	3	2	4	5	3	4	1	2	2	1	4	3	1	1	1	4	3	5	3	2	2	2	1	1	3	2	2	4	3	2	2	4	2	4	1	2	3	1	3	1	2	5	4	3	2	5	3	5	3	5
AT2G24020	5	1	1	1	4	1	4	5	3	5	1	4	2	3	3	3	1	1	1	1	3	5	5	2	5	5	4	2	3	4	2	5	3	1	2	5	2	4	1	2	3	3	3	1	2	5	4	3	2	5	3	5	3	5
AT1G05385	2	5	5	1	4	2	4	5	2	5	1	5	2	3	3	1	4	1	3	1	3	2	5	2	5	5	4	3	3	4	2	1	3	5	3	2	2	1	1	3	2	2	1	5	3	1	4	4	3	3	1	1	4	2
AT5G52970	5	1	1	1	3	2	4	5	3	5	1	4	2	3	3	3	1	1	1	4	3	5	5	2	5	5	4	2	3	4	2	5	3	1	2	5	2	4	1	2	3	3	3	1	2	5	4	3	2	5	3	5	3	5
AT3G08920	5	1	1	1	3	2	4	5	3	4	5	2	2	1	4	3	1	1	1	4	3	5	3	2	5	2	1	1	3	2	2	4	3	2	2	4	2	4	1	2	3	3	3	1	2	5	4	3	2	5	3	5	3	5
AT1G72640	5	1	1	1	3	2	4	5	3	4	1	2	2	3	4	3	1	1	1	4	3	5	3	2	5	5	4	2	3	4	2	5	3	1	2	5	2	4	1	2	3	3	3	1	2	5	4	3	2	5	3	5	3	5
AT1G67840	2	1	1	4	4	1	1	4	2	2	1	5	1	4	5	5	4	4	3	3	4	2	2	1	1	1	2	3	2	1	3	1	4	5	3	2	3	1	4	3	4	2	1	4	3	3	2	4	3	3	1	4	4	2
AT5G13120	5	1	1	1	3	2	4	5	3	4	1	2	2	1	4	3	1	1	1	4	3	5	5	2	5	5	4	2	3	4	2	4	3	1	2	5	2	4	1	2	3	3	3	1	2	5	4	3	2	5	3	5	3	5
AT4G31390	1	3	3	5	1	4	2	3	4	3	3	3	4	2	1	2	2	5	5	2	5	4	1	4	1	4	3	5	4	3	1	3	2	3	5	3	4	2	5	4	4	5	2	2	4	4	5	5	4	1	2	2	1	3
AT4G24930	2	5	5	1	4	2	4	5	3	5	1	4	2	3	3	3	1	1	1	1	3	5	5	2	5	5	4	2	3	4	2	5	3	1	2	5	2	4	1	2	3	3	3	1	2	5	4	3	2	5	3	1	3	2
AT1G74710	5	1	1	1	3	2	4	5	3	4	1	2	2	3	4	3	1	1	1	4	3	5	5	2	5	5	4	2	3	4	2	5	3	1	2	5	2	4	1	2	3	3	3	1	2	5	4	3	2	5	3	5	3	5
AT4G18370	5	1	1	1	4	2	4	5	3	5	1	4	2	3	4	3	1	1	1	4	3	5	5	2	5	5	4	2	3	4	2	4	3	2	2	5	2	4	1	2	3	3	3	1	2	5	4	3	2	5	3	5	3	5
AT1G03090	4	4	2	4	4	1	1	4	2	2	1	5	2	1	4	3	1	1	1	4	3	5	3	2	2	2	1	1	3	2	2	4	3	2	2	4	2	4	1	3	3	2	1	4	3	1	2	4	3	3	1	4	4	1
AT3G55330	5	1	1	1	3	2	4	5	3	5	1	4	2	3	3	3	1	1	1	4	3	5	5	2	5	5	4	2	3	4	2	5	3	1	2	5	2	4	1	2	3	3	3	1	2	5	4	3	2	5	3	5	3	5
AT4G36810	3	2	2	4	5	3	5	1	1	1	4	3	5	2	1	4	3	2	2	5	5	4	2	4	3	4	3	4	1	5	3	3	2	3	5	1	3	2	4	1	1	5	5	3	1	4	3	1	1	1	1	2	1	4
AT1G16790	2	5	5	1	2	5	3	5	3	5	1	5	1	4	5	1	4	1	3	1	3	2	5	2	5	5	4	2	3	4	5	5	3	5	3	2	2	1	1	3	2	2	1	5	3	1	2	4	3	3	1	3	4	2
AT1G15140	5	1	1	1	3	2	4	5	3	5	1	4	2	3	3	1	4	1	1	1	3	5	5	2	5	5	4	2	3	4	2	5	3	1	2	5	2	4	1	2	3	3	3	1	2	5	4	3	2	5	3	5	3	5
AT1G31180	2	5	5	4	4	1	1	4	2	5	1	5	2	3	3	3	1	1	1	4	3	5	5	2	5	5	4	2	3	4	2	5	3	1	2	5	2	4	1	2	3	3	3	1	2	5	4	4	2	3	1	1	4	2
AT5G03455	5	1	1	1	3	2	4	5	3	5	1	4	2	3	4	3	1	1	1	4	3	5	3	2	5	5	4	2	3	4	2	5	3	1	2	5	2	4	1	2	3	3	3	1	2	5	4	3	2	5	3	5	3	5
AT5G52780	2	5	5	4	4	2	4	5	3	4	1	2	2	1	4	3	1	1	1	4	3	5	5	2	5	2	4	1	3	4	2	4	3	2	2	5	2	4	1	2	3	3	3	1	2	5	4	3	2	5	3	1	3	2
AT1G51110	5	1	1	1	3	2	4	5	3	5	1	4	2	3	3	1	4	1	3	1	3	2	5	2	5	5	4	2	3	4	5	5	3	1	3	2	2	1	1	3	2	2	3	1	2	5	4	3	2	5	3	5	3	5
AT3G25480	4	4	2	1	2	5	3	5	3	5	1	4	2	3	3	3	1	1	1	1	3	5	5	2	5	5	4	2	3	4	5	5	3	1	2	5	2	3	1	2	3	3	3	1	2	1	4	4	3	3	1	4	4	1
AT5G42765	2	1	1	1	3	2	4	5	3	5	1	4	2	3	4	3	1	1	1	4	3	5	5	2	5	5	4	2	3	4	2	5	3	1	2	5	2	4	1	2	3	3	3	1	2	5	4	3	2	5	3	1	3	2
AT1G16880	1	1	1	5	1	4	2	3	4	3	3	3	4	5	1	4	3	5	4	4	2	4	3	3	4	2	1	2	3	2	4	4	3	2	2	4	2	4	1	2	3	3	3	1	2	5	4	3	2	5	3	5	2	5
AT1G14345	5	1	1	1	3	2	4	5	3	4	1	2	2	1	4	3	1	1	1	4	3	5	3	2	2	2	1	1	3	2	2	4	3	2	2	4	2	4	1	2	3	1	3	1	2	5	4	3	2	5	3	5	3	5
AT1G66670	5	1	1	1	3	2	4	5	3	5	1	4	2	3	3	3	1	1	1	4	3	5	5	2	5	5	4	2	3	4	2	5	3	1	2	5	2	4	1	2	3	3	3	1	2	5	4	3	2	5	3	5	3	5
