term_id	sign_score	annotation_gene	start_time	end_time	geneSize	time_size
93057	0.0072	['AT4G39960', 'AT2G27290', 'AT5G23890', 'AT3G10470', 'AT1G17850', 'AT1G14590', 'AT1G55370', 'AT4G35770', 'AT1G74710', 'AT5G42765', 'AT3G26580', 'AT5G42070', 'AT1G66670', 'AT2G40760', 'AT4G01050', 'AT1G06690', 'AT3G55330', 'AT3G57680', 'AT1G18730', 'AT5G62720', 'AT1G72640', 'AT5G02160', 'AT4G04020', 'AT2G20270', 'AT4G18370', 'AT4G24750', 'AT2G40100', 'AT5G15250', 'AT5G52780', 'AT2G40400', 'AT5G20140', 'AT3G10130', 'AT3G22690', 'AT2G24020', 'AT1G67280', 'AT1G31180', 'AT4G31560']	69	78	37	10
93059	0.0072	['AT4G39960', 'AT2G27290', 'AT5G23890', 'AT3G10470', 'AT1G17850', 'AT1G14590', 'AT1G55370', 'AT4G35770', 'AT1G74710', 'AT5G42765', 'AT3G26580', 'AT5G42070', 'AT1G66670', 'AT2G40760', 'AT4G01050', 'AT1G06690', 'AT3G55330', 'AT3G57680', 'AT5G52970', 'AT4G37925', 'AT5G39830', 'AT5G20140', 'AT5G02160', 'AT1G72640', 'AT2G20270', 'AT5G62720', 'AT3G47060', 'AT5G13120', 'AT1G27510', 'AT4G18370', 'AT4G04020', 'AT4G24750', 'AT5G52780', 'AT2G40100', 'AT5G15250', 'AT5G03455', 'AT2G40400']	69	78	37	10
61745	0.0072	['AT1G10170', 'AT1G15820', 'AT1G23740', 'AT1G29920', 'AT1G42960', 'AT2G24020', 'AT2G43010', 'AT3G15360', 'AT3G55330', 'AT5G12470']	63	99	10	37
168616	0.0072	['AT1G18730', 'AT1G42960', 'AT1G54050', 'AT1G66670', 'AT1G67280', 'AT1G72640', 'AT2G27290', 'AT3G10470', 'AT3G26580', 'AT4G31560', 'AT5G03455', 'AT5G39830']	85	111	12	27
93700	0.0072	['AT1G07510', 'AT1G10170', 'AT1G15820', 'AT1G23740', 'AT1G29920', 'AT1G30510', 'AT1G31180', 'AT1G42960', 'AT1G50250', 'AT1G79230', 'AT2G22360', 'AT2G24020', 'AT2G37230', 'AT2G43010', 'AT3G10130', 'AT3G15360', 'AT3G22690', 'AT3G24590', 'AT3G55330', 'AT3G57680', 'AT4G13670', 'AT4G20820', 'AT4G24930', 'AT5G12470', 'AT5G21430', 'AT5G42070', 'AT5G52970']	69	80	27	12
129429	0.0072	['AT1G07510', 'AT1G15140', 'AT1G15820', 'AT1G29920', 'AT1G50250', 'AT2G24020', 'AT2G35040', 'AT2G42975', 'AT2G43010', 'AT3G57680', 'AT3G60370', 'AT4G13010', 'AT4G13670', 'AT4G38380', 'AT5G12470', 'AT5G16150', 'AT5G16660', 'AT5G52970']	74	109	18	36
129435	0.0072	['AT1G07510', 'AT1G15140', 'AT1G15820', 'AT1G50250', 'AT2G24020', 'AT2G35040', 'AT2G42975', 'AT2G43010', 'AT3G57680', 'AT3G58010', 'AT3G60370', 'AT4G13010', 'AT4G13670', 'AT4G38380', 'AT5G12470', 'AT5G16150', 'AT5G16660', 'AT5G52970']	74	109	18	36
11814	0.0072	['AT2G17630', 'AT3G10470', 'AT4G13670', 'AT1G07510', 'AT1G14150', 'AT4G39960', 'AT2G27290', 'AT1G22450', 'AT5G13120', 'AT5G53170', 'AT2G42975', 'AT5G01500', 'AT4G13010', 'AT5G52440', 'AT5G52970', 'AT1G12250', 'AT2G40400', 'AT5G42070', 'AT2G26800', 'AT5G19500', 'AT1G02560', 'AT3G15360', 'AT1G80380', 'AT5G39830', 'AT2G29500', 'AT4G04020', 'AT1G74710', 'AT5G59250', 'AT3G10130', 'AT1G03160', 'AT2G20270', 'AT1G66670', 'AT4G35770', 'AT3G60370', 'AT3G58010', 'AT1G54050', 'AT2G40760', 'AT4G39460', 'AT5G42270', 'AT2G30950', 'AT5G12470', 'AT5G21430', 'AT1G14345', 'AT4G37925', 'AT1G80030', 'AT1G72640', 'AT3G24590', 'AT1G17850', 'AT1G29920', 'AT2G35040', 'AT4G19830', 'AT3G28850', 'AT1G15820', 'AT2G37660', 'AT5G19370', 'AT1G67700', 'AT1G18730', 'AT5G03455', 'AT1G67280', 'AT3G01440', 'AT3G26580', 'AT5G42765', 'AT1G55370', 'AT2G20260', 'AT3G55330', 'AT1G79230', 'AT1G52220', 'AT1G76760', 'AT1G51110', 'AT5G15250', 'AT5G35170', 'AT3G15110', 'AT2G41330', 'AT5G20140', 'AT2G22360', 'AT1G51350', 'AT3G57680', 'AT5G01220', 'AT4G20820', 'AT1G56500', 'AT2G37230', 'AT1G75690', 'AT4G38380', 'AT3G22690', 'AT1G22020', 'AT5G16150', 'AT1G50250', 'AT4G16155']	54	63	88	10
158818	0.0072	['AT1G10170', 'AT1G17850', 'AT1G67280', 'AT1G72640', 'AT2G27290', 'AT3G22690', 'AT3G26580', 'AT5G13120']	82	110	8	29
136190	0.0072	['AT1G07510', 'AT1G15140', 'AT1G15820', 'AT1G50250', 'AT1G52220', 'AT2G20270', 'AT2G24020', 'AT2G35040', 'AT2G42220', 'AT2G42975', 'AT2G43010', 'AT3G24590', 'AT3G57680', 'AT3G58010', 'AT3G60370', 'AT4G13010', 'AT4G13670', 'AT4G38380', 'AT5G12470', 'AT5G16150', 'AT5G16660', 'AT5G19500', 'AT5G21430', 'AT5G23890', 'AT5G52970']	76	101	25	26
136191	0.0072	['AT1G07510', 'AT1G15140', 'AT1G15820', 'AT1G50250', 'AT1G52220', 'AT2G20270', 'AT2G24020', 'AT2G35040', 'AT2G42220', 'AT2G42975', 'AT2G43010', 'AT3G24590', 'AT3G57680', 'AT3G58010', 'AT3G60370', 'AT4G13010', 'AT4G13670', 'AT4G24930', 'AT4G38380', 'AT5G12470', 'AT5G16150', 'AT5G16660', 'AT5G21430', 'AT5G23890', 'AT5G52970']	76	101	25	26
175006	0.0072	['AT1G15140', 'AT1G50460', 'AT1G52220', 'AT2G24020', 'AT2G35040', 'AT3G46780', 'AT3G58010', 'AT4G13010', 'AT4G38380', 'AT5G16150', 'AT5G16660', 'AT5G19500', 'AT5G21430']	87	111	13	25
113373	0.0072	['AT1G06690', 'AT1G07510', 'AT1G10170', 'AT1G15820', 'AT1G17850', 'AT1G23740', 'AT1G29920', 'AT1G30510', 'AT1G31180', 'AT1G42960', 'AT1G55370', 'AT1G66670', 'AT1G67280', 'AT1G74710', 'AT2G22360', 'AT2G24020', 'AT2G37230', 'AT2G40760', 'AT3G10130', 'AT3G10470', 'AT3G15360', 'AT3G22690', 'AT3G26580', 'AT3G55330', 'AT3G57680', 'AT4G01050', 'AT4G01900', 'AT4G20820', 'AT4G31560', 'AT4G35770', 'AT4G39960', 'AT5G12470', 'AT5G21430', 'AT5G23890', 'AT5G42070', 'AT5G42765', 'AT5G52970', 'AT5G62720']	72	82	38	11
136969	0.0072	['AT1G07510', 'AT1G15140', 'AT1G15820', 'AT1G50250', 'AT1G52220', 'AT2G20270', 'AT2G24020', 'AT2G35040', 'AT2G42220', 'AT2G42975', 'AT3G24590', 'AT3G58010', 'AT3G60370', 'AT4G13010', 'AT4G38380', 'AT5G16150', 'AT5G16660', 'AT5G19500', 'AT5G21430', 'AT5G23890', 'AT5G52970']	76	106	21	31
107252	0.0072	['AT1G06690', 'AT1G07510', 'AT1G10170', 'AT1G15820', 'AT1G23740', 'AT1G29920', 'AT1G30510', 'AT1G31180', 'AT1G42960', 'AT1G50250', 'AT1G67280', 'AT1G74710', 'AT2G22360', 'AT2G24020', 'AT2G37230', 'AT2G40760', 'AT2G42220', 'AT3G10130', 'AT3G15360', 'AT3G22690', 'AT3G24590', 'AT3G55330', 'AT3G57680', 'AT4G01900', 'AT4G13670', 'AT4G20820', 'AT5G12470', 'AT5G21430', 'AT5G42070', 'AT5G42765', 'AT5G52970']	71	82	31	12
187980	0.0072	['AT1G06690', 'AT1G07510', 'AT1G10170', 'AT1G15820', 'AT1G17850', 'AT1G18730', 'AT1G29920', 'AT1G42960', 'AT1G54050', 'AT1G67280', 'AT1G72640', 'AT1G74710', 'AT2G20270', 'AT2G27290', 'AT2G30950', 'AT2G40760', 'AT2G43010', 'AT3G15110', 'AT3G22690', 'AT3G55330', 'AT3G57680', 'AT4G13670', 'AT4G20820', 'AT4G35770', 'AT4G39460', 'AT5G03455', 'AT5G12470', 'AT5G13120', 'AT5G15250', 'AT5G20140', 'AT5G52970']	96	110	31	15
155379	0.0072	['AT1G18730', 'AT1G54050', 'AT3G10470', 'AT5G03455', 'AT5G13120', 'AT5G39830']	81	111	6	31
155411	0.0072	['AT1G07510', 'AT1G15140', 'AT1G15820', 'AT1G52220', 'AT1G55370', 'AT2G20270', 'AT2G24020', 'AT2G35040', 'AT2G43010', 'AT3G58010', 'AT3G60370', 'AT4G13010', 'AT4G38380', 'AT5G16150', 'AT5G16660', 'AT5G19500', 'AT5G21430', 'AT5G52970']	81	111	18	31
155417	0.0072	['AT1G17850', 'AT1G54050', 'AT1G66670', 'AT1G67280', 'AT1G72640', 'AT2G27290', 'AT5G03455', 'AT5G13120', 'AT5G39830']	81	111	9	31
155419	0.0072	['AT1G17850', 'AT1G54050', 'AT1G66670', 'AT1G67280', 'AT1G72640', 'AT2G27290', 'AT3G26580', 'AT5G03455', 'AT5G13120']	81	111	9	31
125236	0.0072	['AT1G07510', 'AT1G15140', 'AT1G15820', 'AT1G20810', 'AT1G29920', 'AT1G42960', 'AT1G50250', 'AT1G54500', 'AT1G74070', 'AT2G22360', 'AT2G37230', 'AT2G42220', 'AT2G42975', 'AT2G43010', 'AT3G15360', 'AT3G24590', 'AT3G53560', 'AT3G60370', 'AT4G13010', 'AT4G13670', 'AT4G20820', 'AT4G38380', 'AT4G39460', 'AT4G39730', 'AT5G12470', 'AT5G16150', 'AT5G16660', 'AT5G19500', 'AT5G21430', 'AT5G52970', 'AT5G53490']	74	88	31	15
31479	0.0072	['AT1G06690', 'AT1G07510', 'AT1G15820', 'AT1G42960', 'AT2G22360', 'AT2G24020', 'AT3G15360', 'AT3G22690', 'AT3G24590', 'AT3G55330', 'AT3G57680', 'AT4G13670', 'AT5G21430', 'AT5G42070', 'AT5G52970']	58	88	15	31
98127	0.0072	['AT1G15820', 'AT1G23740', 'AT1G29920', 'AT1G42960', 'AT1G79230', 'AT2G24020', 'AT3G10130', 'AT3G15360', 'AT3G22690', 'AT3G55330', 'AT3G57680', 'AT4G13670', 'AT4G20820', 'AT5G12470', 'AT5G52970']	69	99	15	31
98158	0.0072	['AT1G10170', 'AT1G15820', 'AT1G23740', 'AT1G29920', 'AT1G42960', 'AT2G24020', 'AT2G40760', 'AT2G43010', 'AT3G15360', 'AT3G22690', 'AT3G55330', 'AT3G57680', 'AT4G13670', 'AT4G20820', 'AT5G52970']	69	99	15	31
98159	0.0072	['AT1G10170', 'AT1G15820', 'AT1G23740', 'AT1G29920', 'AT1G42960', 'AT2G24020', 'AT3G10130', 'AT3G15360', 'AT3G22690', 'AT3G55330', 'AT3G57680', 'AT4G13670', 'AT4G20820', 'AT5G12470', 'AT5G52970']	69	99	15	31
98164	0.0072	['AT1G10170', 'AT1G15820', 'AT1G23740', 'AT1G29920', 'AT1G42960', 'AT2G24020', 'AT2G43010', 'AT3G15360', 'AT3G22690', 'AT3G55330', 'AT3G57680', 'AT4G13670', 'AT4G20820', 'AT5G12470', 'AT5G52970']	69	99	15	31
120246	0.0072	['AT1G06690', 'AT1G07510', 'AT1G10170', 'AT1G15820', 'AT1G29920', 'AT1G30510', 'AT1G42960', 'AT1G50250', 'AT1G54500', 'AT1G79230', 'AT2G22360', 'AT2G24020', 'AT2G37230', 'AT2G42220', 'AT2G42975', 'AT2G43010', 'AT3G15360', 'AT3G22690', 'AT3G24590', 'AT3G55330', 'AT3G57680', 'AT4G13010', 'AT4G13670', 'AT4G20820', 'AT4G38380', 'AT4G39460', 'AT4G39730', 'AT5G12470', 'AT5G16660', 'AT5G21430', 'AT5G23890', 'AT5G52970']	73	88	32	16
168627	0.0071	['AT1G07510', 'AT1G15140', 'AT1G15820', 'AT1G52220', 'AT1G55370', 'AT1G74710', 'AT2G20270', 'AT2G24020', 'AT2G35040', 'AT2G43010', 'AT3G58010', 'AT3G60370', 'AT4G13010', 'AT4G38380', 'AT5G16150', 'AT5G16660', 'AT5G19500', 'AT5G21430', 'AT5G52970']	85	111	19	27
166030	0.0071	['AT1G06690', 'AT1G07510', 'AT1G15820', 'AT1G29920', 'AT1G52220', 'AT1G55370', 'AT1G74710', 'AT1G79230', 'AT2G20270', 'AT2G24020', 'AT2G35040', 'AT2G40760', 'AT2G42220', 'AT2G43010', 'AT3G15360', 'AT3G22690', 'AT3G24590', 'AT3G55330', 'AT3G57680', 'AT3G60370', 'AT4G13670', 'AT4G24930', 'AT4G35770', 'AT4G39460', 'AT5G12470', 'AT5G16660', 'AT5G21430', 'AT5G23890', 'AT5G35170', 'AT5G52970']	85	98	30	14
141009	0.0071	['AT3G10470', 'AT5G39830', 'AT4G31560', 'AT5G03455', 'AT4G39960', 'AT5G13120', 'AT1G54050', 'AT4G18370', 'AT1G14590', 'AT5G08540', 'AT2G27290', 'AT2G40400', 'AT1G17850', 'AT1G18730']	78	87	14	10
112787	0.0071	['AT1G10170', 'AT1G17850', 'AT1G67280', 'AT1G72640', 'AT2G27290', 'AT3G26580', 'AT4G35770']	71	110	7	40
81191	0.0071	['AT1G14150', 'AT1G18730', 'AT1G27510', 'AT1G55370', 'AT1G72640', 'AT2G17630', 'AT2G20270', 'AT2G26800', 'AT2G27290', 'AT2G30950', 'AT2G40100', 'AT2G40400', 'AT2G41330', 'AT3G01440', 'AT3G10470', 'AT3G47060', 'AT4G04020', 'AT4G18370', 'AT4G23890', 'AT4G24750', 'AT4G37925', 'AT4G39960', 'AT5G02160', 'AT5G03455', 'AT5G13120', 'AT5G15250', 'AT5G20140', 'AT5G35170', 'AT5G39830', 'AT5G52780']	67	80	30	14
179624	0.0071	['AT3G46780', 'AT2G42220', 'AT4G27700', 'AT3G15840', 'AT1G50460', 'AT2G22360', 'AT5G16150', 'AT3G25480', 'AT3G28850', 'AT1G75690', 'AT1G22020', 'AT1G51350', 'AT5G59250', 'AT5G35170']	90	99	14	10
50234	0.0071	['AT1G75690', 'AT2G42220', 'AT1G29920', 'AT3G25480', 'AT2G24020', 'AT3G58010', 'AT4G38380', 'AT1G51350', 'AT4G39460', 'AT1G22020', 'AT1G23740', 'AT5G19500', 'AT5G16150', 'AT1G30510', 'AT5G53170', 'AT2G42975', 'AT4G13010', 'AT1G50250', 'AT5G16660', 'AT3G15360', 'AT1G10170', 'AT5G08540', 'AT5G52970', 'AT5G12470', 'AT3G60370', 'AT1G15820', 'AT1G42960', 'AT2G22360']	62	71	28	10
183034	0.0071	['AT1G22020', 'AT1G50460', 'AT1G51350', 'AT1G52220', 'AT2G22360', 'AT2G35040', 'AT3G28850', 'AT3G46780', 'AT3G58010', 'AT4G13010', 'AT4G16155', 'AT5G16150', 'AT5G19500', 'AT5G21430']	91	110	14	20
188903	0.0071	['AT1G14150', 'AT1G18730', 'AT1G42960', 'AT1G54050', 'AT1G54580', 'AT1G66670', 'AT1G67280', 'AT1G72640', 'AT1G80030', 'AT2G17630', 'AT2G26800', 'AT2G27290', 'AT2G30950', 'AT2G37660', 'AT2G40100', 'AT3G10470', 'AT3G26580', 'AT3G47060', 'AT3G55330', 'AT4G04020', 'AT4G18370', 'AT4G31560', 'AT4G35770', 'AT4G39460', 'AT5G03455', 'AT5G13120', 'AT5G15250', 'AT5G19370', 'AT5G20140', 'AT5G39830']	98	111	30	14
118746	0.0071	['AT1G06690', 'AT1G42960', 'AT1G72640', 'AT2G27290', 'AT3G22690', 'AT3G55330', 'AT4G35770']	72	111	7	40
122712	0.0071	['AT1G07510', 'AT1G15820', 'AT1G23740', 'AT1G50250', 'AT1G52220', 'AT1G55370', 'AT2G24020', 'AT2G40760', 'AT3G15360', 'AT3G24590', 'AT3G57680', 'AT3G60370', 'AT4G13670', 'AT5G23890', 'AT5G52970']	73	100	15	28
122714	0.0071	['AT1G07510', 'AT1G15820', 'AT1G23740', 'AT1G52220', 'AT1G55370', 'AT1G74710', 'AT2G24020', 'AT2G40760', 'AT3G15360', 'AT3G24590', 'AT3G57680', 'AT3G60370', 'AT4G13670', 'AT5G23890', 'AT5G52970']	73	100	15	28
188900	0.0071	['AT1G14150', 'AT1G18730', 'AT1G42960', 'AT1G54050', 'AT1G54580', 'AT1G66670', 'AT1G67280', 'AT1G72640', 'AT1G80030', 'AT2G17630', 'AT2G26800', 'AT2G27290', 'AT2G30950', 'AT2G37660', 'AT2G40100', 'AT2G41330', 'AT3G10470', 'AT3G26580', 'AT3G47060', 'AT3G55330', 'AT4G04020', 'AT4G18370', 'AT4G31560', 'AT4G35770', 'AT4G39460', 'AT5G03455', 'AT5G15250', 'AT5G19370', 'AT5G20140', 'AT5G39830']	98	111	30	14
130284	0.0071	['AT1G07510', 'AT1G15140', 'AT1G15820', 'AT1G20810', 'AT1G29920', 'AT1G30510', 'AT1G42960', 'AT1G50250', 'AT1G52220', 'AT1G79230', 'AT2G20270', 'AT2G21160', 'AT2G22360', 'AT2G24020', 'AT2G37230', 'AT2G42220', 'AT2G42975', 'AT2G43010', 'AT3G15360', 'AT3G24590', 'AT3G26080', 'AT3G53560', 'AT3G55330', 'AT3G57680', 'AT3G60370', 'AT4G13010', 'AT4G13670', 'AT4G20820', 'AT4G24930', 'AT4G39730', 'AT5G12470', 'AT5G16660', 'AT5G21430', 'AT5G23890', 'AT5G52970']	75	90	35	16
94676	0.0071	['AT1G06690', 'AT1G17850', 'AT1G31180', 'AT1G42960', 'AT1G66670', 'AT1G67280', 'AT1G74710', 'AT2G40760', 'AT3G10130', 'AT3G15360', 'AT3G26580', 'AT3G55330', 'AT3G57680', 'AT4G01050', 'AT4G31560', 'AT4G35770', 'AT5G23890', 'AT5G42070', 'AT5G42765', 'AT5G52970']	69	82	20	14
29890	0.0071	['AT1G07510', 'AT1G15820', 'AT1G42960', 'AT2G22360', 'AT2G24020', 'AT2G42975', 'AT3G15360', 'AT3G24590', 'AT3G55330', 'AT3G60370', 'AT4G13670', 'AT5G12470', 'AT5G21430', 'AT5G52970']	58	77	14	20
137214	0.0071	['AT1G07510', 'AT1G15140', 'AT1G15820', 'AT1G50250', 'AT1G50460', 'AT2G24020', 'AT2G35040', 'AT2G42975', 'AT3G24590', 'AT3G58010', 'AT4G13010', 'AT4G38380', 'AT5G16150', 'AT5G16660', 'AT5G19500', 'AT5G21430', 'AT5G52970']	76	108	17	33
113112	0.0071	['AT1G07510', 'AT1G10170', 'AT1G15820', 'AT1G23740', 'AT1G29920', 'AT1G30510', 'AT1G31180', 'AT1G42960', 'AT1G50250', 'AT1G54500', 'AT1G67280', 'AT1G74710', 'AT1G79230', 'AT2G22360', 'AT2G37230', 'AT2G42220', 'AT2G42975', 'AT2G43010', 'AT3G10130', 'AT3G15360', 'AT3G22690', 'AT3G24590', 'AT3G58010', 'AT4G13010', 'AT4G13670', 'AT4G20820', 'AT4G38380', 'AT4G39460', 'AT4G39730', 'AT5G12470', 'AT5G16150', 'AT5G16660', 'AT5G21430', 'AT5G42765']	72	82	34	11
179548	0.0071	['AT1G06690', 'AT1G10170', 'AT1G17850', 'AT1G42960', 'AT1G54050', 'AT1G66670', 'AT1G67280', 'AT1G72640', 'AT2G27290', 'AT3G22690', 'AT3G26580', 'AT3G55330', 'AT4G35770', 'AT4G39460', 'AT5G03455', 'AT5G13120', 'AT5G15250']	89	110	17	22
115063	0.0071	['AT1G06690', 'AT1G07510', 'AT1G10170', 'AT1G15820', 'AT1G17850', 'AT1G23740', 'AT1G42960', 'AT1G55370', 'AT1G66670', 'AT1G74710', 'AT2G24020', 'AT2G40760', 'AT3G10130', 'AT3G15360', 'AT3G22690', 'AT3G55330', 'AT3G57680', 'AT3G60370', 'AT4G35770', 'AT5G23890', 'AT5G42070', 'AT5G52970']	72	88	22	17
86919	0.0071	['AT1G07510', 'AT1G15820', 'AT1G29920', 'AT1G30510', 'AT1G42960', 'AT1G50250', 'AT2G22360', 'AT2G24020', 'AT2G37230', 'AT2G43010', 'AT3G15360', 'AT3G24590', 'AT3G57680', 'AT4G13010', 'AT4G24930', 'AT5G12470', 'AT5G21430']	68	78	17	11
128672	0.0071	['AT1G07510', 'AT1G15140', 'AT1G15820', 'AT1G50250', 'AT2G35040', 'AT2G42220', 'AT2G42975', 'AT2G43010', 'AT3G24590', 'AT3G58010', 'AT3G60370', 'AT4G13010', 'AT4G38380', 'AT5G12470', 'AT5G16150', 'AT5G16660', 'AT5G19500', 'AT5G21430', 'AT5G52970']	74	105	19	32
125821	0.0071	['AT1G14590', 'AT1G17850', 'AT1G31180', 'AT1G54050', 'AT1G54580', 'AT1G66670', 'AT1G67280', 'AT2G27290', 'AT3G10470', 'AT4G01050', 'AT4G31560', 'AT5G03455', 'AT5G39830']	74	91	13	18
75113	0.0071	['AT1G07510', 'AT1G15820', 'AT1G29920', 'AT1G42960', 'AT1G50250', 'AT2G22360', 'AT2G42220', 'AT2G42975', 'AT2G43010', 'AT3G15360', 'AT3G24590', 'AT3G58010', 'AT4G13010', 'AT4G38380', 'AT4G39460', 'AT5G12470', 'AT5G16660', 'AT5G21430']	66	78	18	13
108753	0.0071	['AT1G07510', 'AT1G10170', 'AT1G15820', 'AT1G29920', 'AT1G30510', 'AT1G42960', 'AT1G50250', 'AT1G79230', 'AT2G22360', 'AT2G24020', 'AT2G37230', 'AT2G42220', 'AT2G42975', 'AT2G43010', 'AT3G15360', 'AT3G22690', 'AT3G24590', 'AT3G55330', 'AT3G57680', 'AT4G13010', 'AT4G13670', 'AT4G20820', 'AT4G39730', 'AT5G12470', 'AT5G21430', 'AT5G52970']	71	88	26	18
108759	0.0071	['AT1G06690', 'AT1G07510', 'AT1G10170', 'AT1G15820', 'AT1G23740', 'AT1G29920', 'AT1G30510', 'AT1G42960', 'AT1G50250', 'AT2G22360', 'AT2G24020', 'AT2G37230', 'AT2G40760', 'AT2G42220', 'AT3G10130', 'AT3G15360', 'AT3G22690', 'AT3G24590', 'AT3G55330', 'AT3G57680', 'AT4G13670', 'AT4G20820', 'AT5G12470', 'AT5G21430', 'AT5G42070', 'AT5G52970']	71	88	26	18
23439	0.0071	['AT1G12250', 'AT1G54050', 'AT1G55370', 'AT1G76760', 'AT1G80030', 'AT2G17630', 'AT2G27290', 'AT2G30950', 'AT2G40100', 'AT2G40400', 'AT4G39960', 'AT5G01500', 'AT5G02160', 'AT5G13120', 'AT5G15250', 'AT5G19370', 'AT5G23890', 'AT5G39830']	57	69	18	13
23440	0.0071	['AT1G12250', 'AT1G54050', 'AT1G55370', 'AT1G72640', 'AT1G74710', 'AT1G80030', 'AT2G17630', 'AT2G27290', 'AT2G30950', 'AT2G40100', 'AT4G39960', 'AT5G01500', 'AT5G02160', 'AT5G13120', 'AT5G15250', 'AT5G19370', 'AT5G23890', 'AT5G39830']	57	69	18	13
28542	0.0071	['AT1G54050', 'AT1G55370', 'AT1G72640', 'AT1G74710', 'AT1G76760', 'AT1G80030', 'AT2G17630', 'AT2G30950', 'AT2G40100', 'AT2G40400', 'AT4G39960', 'AT5G01500', 'AT5G02160', 'AT5G13120', 'AT5G15250', 'AT5G19370', 'AT5G23890', 'AT5G39830']	58	70	18	13
28619	0.0071	['AT1G22020', 'AT1G50250', 'AT1G51350', 'AT1G56500', 'AT1G75690', 'AT2G42975', 'AT3G28850', 'AT3G58010', 'AT4G13010', 'AT4G38380', 'AT4G39460', 'AT4G39730', 'AT5G08540', 'AT5G16150', 'AT5G16660', 'AT5G19500', 'AT5G53170', 'AT5G59250']	58	70	18	13
28624	0.0071	['AT1G22020', 'AT1G23740', 'AT1G50250', 'AT1G56500', 'AT1G75690', 'AT2G42975', 'AT3G28850', 'AT3G58010', 'AT4G13010', 'AT4G38380', 'AT4G39460', 'AT4G39730', 'AT5G08540', 'AT5G16150', 'AT5G16660', 'AT5G19500', 'AT5G53170', 'AT5G59250']	58	70	18	13
126074	0.0071	['AT1G06690', 'AT1G07510', 'AT1G15140', 'AT1G15820', 'AT1G23740', 'AT1G29920', 'AT1G30510', 'AT1G42960', 'AT1G50250', 'AT1G52220', 'AT1G54500', 'AT1G79230', 'AT2G20270', 'AT2G22360', 'AT2G24020', 'AT2G37230', 'AT2G42220', 'AT2G42975', 'AT2G43010', 'AT3G15360', 'AT3G22690', 'AT3G24590', 'AT3G55330', 'AT3G57680', 'AT3G60370', 'AT4G13010', 'AT4G13670', 'AT4G20820', 'AT4G24930', 'AT4G35770', 'AT4G39460', 'AT4G39730', 'AT5G12470', 'AT5G16660', 'AT5G21430', 'AT5G23890', 'AT5G52970']	74	92	37	19
126084	0.0071	['AT1G06690', 'AT1G07510', 'AT1G15140', 'AT1G15820', 'AT1G20810', 'AT1G23740', 'AT1G29920', 'AT1G30510', 'AT1G42960', 'AT1G50250', 'AT1G52220', 'AT1G54500', 'AT1G79230', 'AT2G20270', 'AT2G22360', 'AT2G24020', 'AT2G37230', 'AT2G42220', 'AT2G42975', 'AT2G43010', 'AT3G15360', 'AT3G22690', 'AT3G24590', 'AT3G55330', 'AT3G57680', 'AT3G60370', 'AT4G13010', 'AT4G13670', 'AT4G20820', 'AT4G24930', 'AT4G35770', 'AT4G39460', 'AT4G39730', 'AT5G12470', 'AT5G16660', 'AT5G21430', 'AT5G52970']	74	92	37	19
110026	0.0071	['AT1G07510', 'AT1G42960', 'AT1G50250', 'AT2G22360', 'AT2G42220', 'AT2G42975', 'AT2G43010', 'AT3G24590', 'AT4G13010', 'AT4G13670', 'AT4G38380', 'AT5G12470', 'AT5G16150', 'AT5G16660', 'AT5G21430']	71	95	15	25
44068	0.0071	['AT1G50250', 'AT2G42975', 'AT4G20820', 'AT5G16660', 'AT3G15360', 'AT2G40760', 'AT1G06690', 'AT4G13010', 'AT1G15820', 'AT5G53170', 'AT4G13670', 'AT5G52970', 'AT1G07510', 'AT1G42960', 'AT5G42070', 'AT3G60370', 'AT2G35040', 'AT3G22690', 'AT5G21430', 'AT5G12470', 'AT3G24590', 'AT1G52220', 'AT2G22360', 'AT3G55330', 'AT3G57680', 'AT4G35770', 'AT2G20270', 'AT1G66670', 'AT1G17850', 'AT5G03455', 'AT2G37230', 'AT1G10170', 'AT4G39460', 'AT1G29920', 'AT5G08540', 'AT2G24020', 'AT1G23740', 'AT1G30510', 'AT3G58010', 'AT4G38380', 'AT2G43010', 'AT4G01050', 'AT1G79230', 'AT1G31180', 'AT1G14590', 'AT3G10470', 'AT3G10130']	61	70	47	10
44075	0.0071	['AT1G50250', 'AT2G42975', 'AT4G20820', 'AT5G16660', 'AT3G15360', 'AT2G40760', 'AT1G06690', 'AT4G13010', 'AT1G15820', 'AT5G53170', 'AT4G13670', 'AT5G52970', 'AT1G07510', 'AT1G42960', 'AT5G42070', 'AT3G60370', 'AT2G35040', 'AT3G22690', 'AT5G21430', 'AT5G12470', 'AT3G24590', 'AT1G52220', 'AT2G22360', 'AT3G55330', 'AT3G57680', 'AT4G35770', 'AT2G20270', 'AT1G66670', 'AT1G17850', 'AT5G03455', 'AT2G37230', 'AT1G10170', 'AT4G39460', 'AT1G29920', 'AT5G08540', 'AT2G24020', 'AT1G23740', 'AT1G30510', 'AT3G58010', 'AT4G38380', 'AT2G43010', 'AT5G59250', 'AT4G24930', 'AT1G75690', 'AT1G22020', 'AT1G31180', 'AT1G14590']	61	70	47	10
