term_id	sign_score	level	annotation_gene	start_time	end_time	geneSize	windowSize
TPO:5354	0.014	3	AT1G15820,AT1G22450,AT2G22360,AT3G15360,AT3G55330,AT3G60370,AT5G12470,AT5G21430,AT5G52970,AT5G53170	52	70	10	19
TPO:161003	0.0055	3	AT1G06690,AT1G10170,AT1G17850,AT1G42960,AT1G55370,AT1G67280,AT2G27290,AT2G30950,AT3G10470,AT3G15110,AT3G22690,AT3G55330,AT3G60370,AT4G13670,AT4G35770,AT4G39460,AT5G03455,AT5G13120,AT5G20140	92	110	19	19
TPO:116946	0.0244	6	AT1G50460,AT1G51350,AT2G35040,AT3G46780,AT5G59250	74	103	5	30
TPO:13181	0.0093	4	AT1G54050,AT1G72640,AT1G74710,AT1G80030,AT2G17630,AT2G40100,AT5G01500,AT5G13120,AT5G15250,AT5G19370,AT5G23890,AT5G39830	55	69	12	15
TPO:87283	0.0083	6	AT1G14590,AT1G17850,AT1G31180,AT1G55370,AT1G66670,AT1G67280,AT1G72640,AT2G27290,AT2G40760,AT3G10130,AT3G10470,AT3G26580,AT4G01050,AT4G01900,AT4G31560,AT5G42765	69	88	16	20
TPO:5364	0.0088	3	AT1G15820,AT1G22020,AT1G22450,AT1G50250,AT1G56500,AT1G75690,AT2G42975,AT3G15360,AT3G28850,AT3G58010,AT3G60370,AT4G13010,AT4G38380,AT4G39460,AT5G12470,AT5G52970,AT5G53170,AT5G59250	52	70	18	19
TPO:5365	0.0158	3	AT1G15820,AT1G22450,AT2G22360,AT3G15360,AT3G28850,AT3G60370,AT5G12470,AT5G52970,AT5G53170,AT5G59250	52	70	10	19
TPO:5366	0.0083	4	AT1G15820,AT1G22020,AT1G22450,AT1G50250,AT1G51350,AT1G56500,AT1G75690,AT2G42975,AT3G15360,AT3G28850,AT3G58010,AT4G13010,AT4G38380,AT4G39460,AT5G12470,AT5G16150,AT5G19500,AT5G53170,AT5G59250	52	70	19	19
TPO:161015	0.0081	3	AT1G14150,AT1G54050,AT2G26800,AT3G01440,AT3G10470,AT3G26580,AT3G47060,AT4G18370,AT4G31560,AT5G03455,AT5G15250,AT5G20140,AT5G39830	92	110	13	19
TPO:87290	0.0115	7	AT1G14590,AT1G17850,AT1G31180,AT1G55370,AT1G67280,AT1G72640,AT2G27290,AT2G40760,AT3G10130,AT3G10470,AT4G24750,AT5G39830,AT5G42070	69	88	13	20
TPO:148351	0.0397	4	AT1G02560,AT1G16880,AT1G76760,AT2G17630,AT2G20260,AT2G37660,AT2G44990,AT5G01500,AT5G19370	85	98	9	14
TPO:46332	0.0129	3	AT3G10470,AT4G04020,AT4G18370,AT4G39960,AT5G20140	62	92	5	31
TPO:161022	0.0056	3	AT1G14150,AT1G54050,AT2G26800,AT3G26580,AT3G47060,AT4G04020,AT4G18370,AT4G31560,AT5G15250	92	111	9	20
TPO:70912	0.0064	5	AT1G17850,AT1G55370,AT1G67280,AT1G72640,AT2G27290,AT4G24750	66	91	6	26
TPO:161025	0.0348	5	AT1G06690,AT1G17850,AT1G42960,AT1G67280,AT3G55330,AT4G13670,AT4G35770,AT4G39460,AT5G12470,AT5G13120,AT5G53170	92	111	11	20
TPO:60971	0.0216	2	AT1G22020,AT1G51350,AT1G56500,AT1G75690,AT3G15840,AT3G25480,AT3G28850,AT5G19500,AT5G59250	65	76	9	12
TPO:161028	0.0083	4	AT1G12250,AT1G67700,AT1G80030,AT2G17630,AT2G37660,AT2G40100,AT2G44990,AT5G01500,AT5G19370,AT5G42070	92	111	10	20
TPO:161030	0.0063	3	AT1G06690,AT1G17850,AT1G42960,AT1G54050,AT1G66670,AT1G67280,AT1G72640,AT2G27290,AT2G30950,AT3G10470,AT3G15110,AT3G22690,AT3G26580,AT3G55330,AT4G13670,AT4G35770,AT4G39460,AT5G03455,AT5G13120,AT5G15250,AT5G20140	92	111	21	20
TPO:161031	0.0061	3	AT1G06690,AT1G17850,AT1G42960,AT1G66670,AT1G67280,AT1G72640,AT2G27290,AT2G30950,AT3G10470,AT3G15110,AT3G22690,AT3G55330,AT3G60370,AT4G13670,AT4G35770,AT4G39460,AT5G03455,AT5G13120,AT5G20140	92	111	19	20
TPO:23093	0.0139	2	AT1G55370,AT1G76760,AT1G80030,AT2G30950,AT4G04020,AT4G23890,AT4G39960,AT5G19370	58	69	8	12
TPO:161038	0.0056	1	AT1G17850,AT1G18730,AT1G42960,AT1G54050,AT1G54580,AT1G66670,AT1G72640,AT2G26800,AT2G27290,AT2G30950,AT3G10470,AT3G26580,AT3G47060,AT3G55330,AT4G18370,AT4G31560,AT4G39460,AT5G03455,AT5G15250,AT5G20140,AT5G39830	92	111	21	20
TPO:54543	0.1296	3	AT1G03160,AT1G14345,AT1G67700,AT1G80380,AT2G20260,AT2G30695,AT2G37660,AT3G08920,AT5G42270	64	75	9	12
TPO:151574	0.0237	4	AT1G07510,AT1G15140,AT1G15820,AT2G24020,AT2G35040,AT2G42975,AT2G43010,AT3G24590,AT3G58010,AT3G60370,AT4G13010,AT4G13670,AT5G12470,AT5G16660,AT5G23890,AT5G52970,AT5G53170	86	104	17	19
TPO:62747	0.0082	2	AT1G14590,AT1G17850,AT1G66670,AT1G67280,AT1G74710,AT2G27290,AT2G40760,AT3G10130,AT3G10470,AT3G26580,AT5G23890,AT5G42765	65	81	12	17
TPO:161055	0.0314	1	AT2G17630,AT5G19370,AT2G29500,AT2G20260,AT3G08920,AT2G37660,AT1G12250,AT1G67700,AT2G44990,AT1G02560,AT1G16880,AT1G80030,AT5G01500,AT5G08540,AT5G42070,AT1G76760,AT1G14150	93	102	17	10
TPO:79137	0.0091	6	AT1G14590,AT1G67280,AT2G27290,AT3G10470,AT3G26580,AT4G31560,AT4G39960	67	108	7	42
TPO:79138	0.0089	7	AT1G14590,AT1G17850,AT1G66670,AT1G67280,AT2G27290,AT3G10470,AT3G26580,AT4G31560	67	108	8	42
TPO:79140	0.0093	10	AT1G14590,AT2G27290,AT3G10470,AT3G26580,AT4G39960,AT5G39830	67	108	6	42
TPO:79141	0.0091	11	AT1G14590,AT1G17850,AT1G72640,AT2G27290,AT3G10470,AT3G26580,AT5G39830	67	108	7	42
TPO:79143	0.0099	4	AT1G14590,AT1G17850,AT1G66670,AT1G67280,AT1G72640,AT2G27290,AT3G10470,AT3G26580	67	108	8	42
TPO:79144	0.0091	10	AT1G14590,AT1G17850,AT1G72640,AT2G27290,AT3G10470,AT5G03455,AT5G39830	67	108	7	42
TPO:62761	0.0172	3	AT1G17850,AT1G52220,AT1G55370,AT1G74710,AT2G27290,AT3G10470,AT4G04020,AT4G39960	65	81	8	17
TPO:138481	0.0126	5	AT1G12250,AT1G14150,AT1G76760,AT1G80030,AT2G17630,AT2G20260,AT2G26800,AT2G37660,AT2G40100,AT3G01440,AT4G23890,AT4G37925,AT5G01500,AT5G19370	81	97	14	17
TPO:62764	0.014	1	AT1G42960,AT1G52220,AT2G22360,AT3G55330,AT3G60370,AT4G35770,AT5G52970	65	81	7	17
TPO:62767	0.0089	2	AT1G06690,AT1G07510,AT1G42960,AT1G52220,AT2G22360,AT3G55330,AT3G57680,AT4G35770,AT5G21430,AT5G42070,AT5G52970	65	81	11	17
TPO:13192	0.0052	5	AT1G12250,AT1G55370,AT1G67280,AT1G76760,AT1G80030,AT2G27290,AT2G30950,AT3G10130,AT3G10470,AT3G26580,AT4G04020,AT4G19830,AT4G39960,AT5G19370,AT5G20140,AT5G23890,AT5G42765	55	69	17	15
TPO:62772	0.0098	2	AT1G17850,AT1G67280,AT1G74710,AT2G27290,AT3G10130,AT3G10470,AT4G18370,AT4G35770,AT4G39960,AT5G23890	65	81	10	17
TPO:13193	0.0056	3	AT1G12250,AT1G55370,AT1G67280,AT1G76760,AT1G80030,AT2G27290,AT2G30950,AT2G40400,AT3G10130,AT3G26580,AT4G04020,AT4G19830,AT4G39960,AT5G19370,AT5G23890,AT5G42765	55	69	16	15
TPO:146938	0.0197	5	AT1G07510,AT1G15140,AT1G50250,AT1G50460,AT1G52220,AT2G22360,AT2G24020,AT2G35040,AT2G42220,AT2G42975,AT2G43010,AT3G24590,AT3G58010,AT4G13010,AT4G38380,AT5G12470,AT5G16150,AT5G16660,AT5G19500,AT5G21430,AT5G52970,AT5G53170	84	103	22	20
TPO:116077	0.0085	8	AT1G07510,AT1G15820,AT1G50250,AT1G50460,AT2G22360,AT2G24020,AT2G35040,AT2G42220,AT2G42975,AT2G43010,AT3G24590,AT3G58010,AT3G60370,AT4G13010,AT4G13670,AT4G38380,AT5G12470,AT5G16150,AT5G16660,AT5G19500,AT5G21430	74	99	21	26
TPO:93086	0.0061	5	AT1G06690,AT1G07510,AT1G10170,AT1G15820,AT1G23740,AT1G29920,AT1G30510,AT1G42960,AT1G50250,AT2G24020,AT2G37230,AT2G40760,AT2G42975,AT2G43010,AT3G15360,AT3G24590,AT3G55330,AT3G57680,AT4G13010,AT4G13670,AT4G20820,AT4G35770,AT5G12470,AT5G21430,AT5G52970	70	91	25	22
TPO:161095	0.0051	1	AT1G14150,AT1G76760,AT5G42070,AT4G37925,AT2G40100,AT3G01440,AT2G26800,AT4G04020,AT2G40400,AT4G18370,AT1G54580,AT1G18730,AT2G30695	93	102	13	10
TPO:161099	0.0333	1	AT1G21750,AT1G16790,AT1G78915,AT1G65260,AT1G03090,AT1G54500,AT4G19830	93	102	7	10
TPO:161100	0.0205	1	AT1G21750,AT1G16790,AT1G78915,AT1G65260,AT1G03850,AT1G20810,AT2G37400,AT1G74070,AT2G01140,AT1G54790,AT4G39730,AT1G05385,AT4G38100	93	102	13	10
TPO:5455	0.0093	4	AT1G22020,AT1G22450,AT1G50250,AT1G51350,AT1G56500,AT1G75690,AT2G42975,AT3G15360,AT3G28850,AT3G58010,AT4G13010,AT4G16155,AT4G38380,AT4G39460,AT5G12470,AT5G16150,AT5G19500,AT5G59250	52	71	18	20
TPO:5457	0.0102	5	AT1G22020,AT1G22450,AT1G50250,AT1G51350,AT1G56500,AT1G75690,AT2G42975,AT3G15360,AT3G28850,AT3G58010,AT4G13010,AT4G38380,AT4G39460,AT5G12470,AT5G16150,AT5G19500,AT5G53170,AT5G59250	52	71	18	20
TPO:115023	0.0067	3	AT1G07510,AT1G15140,AT1G20810,AT1G42960,AT1G50250,AT1G50460,AT1G54500,AT2G22360,AT2G42220,AT2G42975,AT2G43010,AT3G24590,AT3G53560,AT3G58010,AT3G60370,AT4G13010,AT4G13670,AT4G38380,AT4G39460,AT4G39730,AT5G12470,AT5G16150,AT5G16660,AT5G19500,AT5G21430	74	91	25	18
TPO:161107	0.0111	1	AT1G23740,AT4G20820,AT2G43010,AT4G24930,AT5G23890,AT3G24590,AT1G74710,AT1G15140,AT5G52970,AT1G07510,AT2G42975,AT1G50250,AT3G58010,AT4G38380,AT4G13010,AT1G15820,AT2G24020,AT5G16150,AT5G16660,AT2G42220,AT5G21430,AT5G19500,AT2G22360,AT5G53170,AT1G55370,AT2G35040,AT5G12470,AT1G29920,AT3G10130,AT1G27510,AT2G20270,AT3G60370,AT2G40760,AT1G06690,AT3G57680,AT3G22690	93	102	36	10
TPO:161108	0.0129	1	AT1G23740,AT4G20820,AT2G43010,AT4G24930,AT5G23890,AT3G24590,AT1G74710,AT1G15140,AT5G52970,AT1G07510,AT2G42975,AT1G50250,AT3G58010,AT4G38380,AT4G13010,AT1G15820,AT2G24020,AT5G16150,AT5G16660,AT2G42220,AT5G21430,AT5G19500,AT2G22360,AT5G53170,AT1G55370,AT2G35040,AT5G12470,AT1G51350,AT3G46780,AT1G50460,AT3G28850	93	102	31	10
TPO:38229	0.0497	3	AT1G02560,AT1G03160,AT1G14150,AT1G67700,AT2G20260,AT2G26800,AT2G29500,AT2G30695,AT2G37660,AT2G44990,AT3G01440,AT3G08920,AT3G15110,AT4G23890,AT4G37925,AT5G35170,AT5G42270	61	75	17	15
TPO:38230	0.0701	3	AT1G02560,AT1G03160,AT1G14150,AT1G14345,AT1G67700,AT2G20260,AT2G29500,AT2G30695,AT2G37660,AT3G01440,AT3G08920,AT3G15110,AT5G42270	61	75	13	15
TPO:30041	0.0062	6	AT1G14150,AT2G20260,AT2G29500,AT2G41330,AT2G44990,AT5G35170	59	85	6	27
TPO:95578	0.0085	9	AT1G14590,AT3G10470,AT4G31560,AT4G39960,AT5G13120,AT5G39830	70	108	6	39
TPO:138810	0.0067	2	AT1G54580,AT2G01918,AT3G10470,AT5G02160,AT5G52780	81	100	5	20
TPO:27733	0.0104	1	AT1G10170,AT1G15820,AT1G22020,AT1G22450,AT1G23740,AT1G29920,AT1G42960,AT1G50250,AT1G56500,AT1G75690,AT2G24020,AT2G42975,AT3G15360,AT3G28850,AT3G58010,AT3G60370,AT4G13010,AT4G38380,AT4G39460,AT5G12470,AT5G16660,AT5G52970,AT5G53170,AT5G59250	59	70	24	12
TPO:140665	0.0095	4	AT1G12250,AT1G14150,AT1G76760,AT1G80030,AT2G17630,AT2G26800,AT2G40100,AT2G41330,AT3G01440,AT3G47060,AT4G04020,AT4G23890,AT4G37925,AT5G19370,AT5G62720	82	95	15	14
TPO:103312	0.0088	5	AT1G06690,AT1G10170,AT1G15820,AT1G17850,AT1G23740,AT1G29920,AT1G30510,AT1G42960,AT1G55370,AT1G72640,AT1G74710,AT2G24020,AT2G27290,AT2G37230,AT2G40760,AT3G10130,AT3G15360,AT3G22690,AT3G55330,AT3G57680,AT3G60370,AT4G13670,AT4G35770,AT5G23890,AT5G42070,AT5G52970	72	87	26	16
TPO:97851	0.0074	6	AT1G06690,AT1G07510,AT1G10170,AT1G15820,AT1G17850,AT1G23740,AT1G29920,AT1G30510,AT1G42960,AT1G50250,AT1G55370,AT1G72640,AT1G74710,AT2G24020,AT2G40760,AT2G43010,AT3G10130,AT3G15360,AT3G22690,AT3G24590,AT3G55330,AT3G57680,AT3G60370,AT4G13670,AT4G35770,AT5G12470,AT5G23890,AT5G42070,AT5G52970	71	87	29	17
TPO:62821	0.0053	3	AT1G12250,AT2G17630,AT2G20270,AT2G30950,AT2G40100,AT2G41330,AT4G18370,AT4G24750,AT5G03455,AT5G08540,AT5G20140	65	81	11	17
TPO:136550	0.0079	8	AT1G07510,AT1G15140,AT1G50250,AT1G50460,AT2G22360,AT2G24020,AT2G35040,AT2G42220,AT2G42975,AT2G43010,AT3G15840,AT3G24590,AT3G46780,AT3G58010,AT4G13010,AT4G38380,AT5G12470,AT5G16150,AT5G16660,AT5G19500,AT5G21430,AT5G52970	80	100	22	21
TPO:5481	0.0069	4	AT1G15820,AT1G50250,AT2G42975,AT3G15360,AT3G58010,AT3G60370,AT4G13010,AT4G38380,AT4G39460,AT5G12470,AT5G52970,AT5G53170	52	71	12	20
TPO:5482	0.0104	4	AT1G15820,AT2G22360,AT3G15360,AT3G60370,AT5G12470,AT5G21430,AT5G52970,AT5G53170	52	71	8	20
TPO:5485	0.0115	4	AT1G22020,AT1G22450,AT1G50250,AT1G56500,AT1G75690,AT2G42975,AT3G15360,AT3G28850,AT3G58010,AT3G60370,AT4G13010,AT4G38380,AT4G39460,AT5G12470,AT5G53170,AT5G59250	52	71	16	20
TPO:161135	0.0303	2	AT1G03850,AT1G16790,AT1G20810,AT1G54790,AT1G65260,AT1G74070,AT2G01140,AT2G37400,AT4G38100,AT4G39730	93	103	10	11
TPO:136561	0.0066	7	AT1G07510,AT1G15140,AT1G15820,AT1G50250,AT1G50460,AT1G52220,AT2G22360,AT2G24020,AT2G35040,AT2G42220,AT2G42975,AT2G43010,AT3G24590,AT3G46780,AT3G58010,AT4G13010,AT4G38380,AT5G12470,AT5G16150,AT5G16660,AT5G19500,AT5G21430,AT5G23890,AT5G52970	80	100	24	21
TPO:71031	0.0077	4	AT1G17850,AT1G52220,AT2G27290,AT4G35770,AT5G23890	66	91	5	26
TPO:71033	0.0085	6	AT1G17850,AT1G55370,AT1G72640,AT2G20270,AT2G27290,AT4G24750	66	91	6	26
TPO:163323	0.0667	2	AT1G02560,AT1G03160,AT1G14345,AT1G16880,AT1G67700,AT2G20260,AT2G29500,AT2G44990,AT3G08920,AT5G42270	95	106	10	12
TPO:125663	0.0073	10	AT1G07510,AT1G15140,AT1G15820,AT1G50250,AT1G52220,AT2G24020,AT2G35040,AT2G43010,AT3G58010,AT4G13010,AT4G38380,AT5G12470,AT5G16150,AT5G16660,AT5G19500,AT5G21430,AT5G52970	76	110	17	35
TPO:152959	0.0147	7	AT1G22020,AT1G50250,AT1G50460,AT1G51350,AT1G52220,AT1G75690,AT2G22360,AT2G42220,AT3G28850,AT3G46780,AT4G13010,AT4G16155,AT4G27700,AT4G38380,AT5G16150,AT5G16660,AT5G19500	87	102	17	16
TPO:62852	0.0131	4	AT1G55370,AT1G66670,AT2G27290,AT3G10470,AT4G04020,AT4G18370,AT5G02160,AT5G08540,AT5G20140	65	81	9	17
TPO:79239	0.0051	7	AT1G06690,AT1G10170,AT1G29920,AT1G42960,AT2G40760,AT3G22690,AT3G55330,AT3G57680,AT4G35770	67	110	9	44
TPO:62856	0.0163	4	AT1G14590,AT1G66670,AT2G27290,AT3G10470,AT5G02160,AT5G08540	65	81	6	17
TPO:62858	0.0098	4	AT1G18730,AT1G55370,AT1G72640,AT2G20270,AT2G27290,AT2G30950,AT2G40100,AT2G41330,AT3G10470,AT4G04020,AT4G18370,AT4G24750,AT5G02160,AT5G03455,AT5G08540,AT5G15250,AT5G20140,AT5G52780	65	81	18	17
TPO:152971	0.0086	7	AT1G15140,AT1G50250,AT1G50460,AT1G51350,AT2G22360,AT2G42220,AT2G42975,AT3G28850,AT3G46780,AT3G58010,AT4G13010,AT4G27700,AT4G38380,AT5G16150,AT5G16660,AT5G19500,AT5G35170	87	102	17	16
TPO:114545	0.0081	4	AT1G17850,AT1G31180,AT1G54050,AT1G54580,AT1G55370,AT1G66670,AT1G67280,AT1G72640,AT2G27290,AT2G40400,AT3G10130,AT3G10470,AT3G26580,AT4G01050,AT4G01900,AT4G24750,AT4G31560,AT5G03455	74	89	18	16
TPO:62863	0.0104	4	AT1G17850,AT1G27510,AT1G55370,AT2G20270,AT2G27290,AT2G30950,AT2G40100,AT3G10470,AT3G47060,AT4G04020,AT4G18370,AT4G24750,AT4G39960,AT5G02160,AT5G03455,AT5G15250,AT5G20140	65	81	17	17
TPO:87441	0.0123	7	AT1G14590,AT1G31180,AT1G67280,AT2G27290,AT3G10470,AT4G18370,AT4G31560,AT4G39960,AT5G39830	69	89	9	21
TPO:79252	0.0074	6	AT1G06690,AT1G29920,AT1G42960,AT3G55330,AT3G57680,AT3G60370,AT4G13670,AT4G35770	67	111	8	45
TPO:5525	0.0113	5	AT1G22020,AT1G22450,AT1G51350,AT1G56500,AT1G75690,AT3G28850,AT3G58010,AT4G13010,AT4G16155,AT4G38380,AT4G39460,AT5G16150,AT5G19500,AT5G59250	52	72	14	21
TPO:79254	0.0095	8	AT1G17850,AT1G66670,AT1G67280,AT2G27290,AT3G10470,AT3G26580,AT4G31560	67	111	7	45
TPO:62871	0.0074	3	AT1G18730,AT1G27510,AT1G55370,AT1G72640,AT2G20270,AT2G26800,AT2G27290,AT2G30950,AT2G40100,AT2G41330,AT3G10470,AT3G47060,AT4G04020,AT4G18370,AT4G23890,AT4G24750,AT4G39960,AT5G02160,AT5G03455,AT5G13120,AT5G15250,AT5G20140,AT5G39830,AT5G52780	65	81	24	17
TPO:5528	0.0091	5	AT1G22450,AT1G50250,AT1G56500,AT2G42975,AT3G15360,AT3G58010,AT4G13010,AT4G16155,AT4G38380,AT4G39460,AT5G12470,AT5G16150,AT5G19500,AT5G59250	52	72	14	21
TPO:77380	0.0055	4	AT1G07510,AT1G15820,AT1G29920,AT1G30510,AT1G42960,AT1G50250,AT2G22360,AT2G24020,AT2G42220,AT2G42975,AT2G43010,AT3G15360,AT3G24590,AT4G13010,AT4G39730,AT5G12470,AT5G21430,AT5G52970	67	93	18	27
TPO:92930	0.0061	4	AT1G06690,AT1G07510,AT1G10170,AT1G15820,AT1G23740,AT1G29920,AT1G30510,AT1G42960,AT1G50250,AT2G24020,AT2G37230,AT2G40760,AT2G43010,AT3G10130,AT3G15360,AT3G22690,AT3G24590,AT3G55330,AT3G57680,AT4G13670,AT4G20820,AT4G35770,AT5G12470,AT5G21430,AT5G42070,AT5G52970	70	90	26	21
TPO:5531	0.0132	5	AT2G22360,AT3G60370,AT4G13670,AT5G12470,AT5G21430,AT5G53170	52	72	6	21
TPO:152988	0.0063	1	AT1G14150,AT2G26800,AT3G01440,AT3G47060,AT4G04020,AT4G18370,AT4G23890,AT4G31560,AT5G20140,AT5G42070	87	102	10	16
TPO:62877	0.0092	2	AT1G17850,AT1G27510,AT1G55370,AT1G67280,AT1G74710,AT2G27290,AT2G40100,AT3G10470,AT3G47060,AT4G04020,AT4G18370,AT4G24750,AT4G39960,AT5G02160,AT5G20140,AT5G23890,AT5G42765	65	81	17	17
TPO:152991	0.0069	1	AT1G18730,AT2G26800,AT3G47060,AT4G04020,AT4G18370,AT4G23890,AT4G31560,AT5G20140,AT5G42070	87	102	9	16
TPO:62880	0.0092	3	AT1G17850,AT1G27510,AT1G55370,AT1G74710,AT2G27290,AT2G40100,AT3G10470,AT3G47060,AT4G04020,AT4G18370,AT4G24750,AT4G39960,AT5G02160,AT5G03455,AT5G15250,AT5G20140,AT5G23890	65	81	17	17
TPO:87457	0.0111	7	AT1G14590,AT1G31180,AT1G67280,AT2G27290,AT3G10470,AT4G01050,AT4G01900,AT4G18370,AT4G31560,AT4G39960	69	89	10	21
TPO:62882	0.0078	3	AT1G18730,AT1G27510,AT1G55370,AT1G72640,AT1G74710,AT2G27290,AT2G40100,AT3G10470,AT3G47060,AT4G04020,AT4G18370,AT4G24750,AT4G39960,AT5G02160,AT5G03455,AT5G15250,AT5G20140,AT5G23890,AT5G39830,AT5G52780	65	81	20	17
TPO:87459	0.0098	3	AT1G14590,AT1G17850,AT1G31180,AT1G55370,AT1G66670,AT1G67280,AT1G72640,AT2G27290,AT3G10470,AT3G26580,AT4G01900,AT4G31560,AT5G42070	69	89	13	21
TPO:87460	0.013	5	AT1G14590,AT1G17850,AT1G31180,AT1G55370,AT1G67280,AT1G72640,AT2G27290,AT3G10470,AT4G24750,AT5G39830,AT5G42070	69	89	11	21
TPO:152997	0.0057	1	AT1G14150,AT2G26800,AT2G40100,AT2G40400,AT3G01440,AT3G47060,AT4G04020,AT4G18370,AT4G23890,AT4G37925,AT5G42070	87	102	11	16
TPO:30118	0.0071	7	AT1G14150,AT2G20260,AT2G29500,AT2G44990,AT5G35170	59	86	5	28
TPO:144807	0.1056	4	AT1G02560,AT1G16880,AT2G20260,AT2G29500,AT3G08920	83	106	5	24
TPO:79274	0.0131	1	AT3G10470,AT2G27290,AT5G23890,AT1G17850,AT4G13670,AT5G52970,AT1G07510,AT1G42960,AT5G42070,AT3G10130,AT3G55330,AT4G35770,AT2G24020,AT1G52220,AT1G15820,AT2G22360,AT3G22690,AT2G40760,AT3G57680,AT1G31180,AT5G21430,AT3G15360,AT1G06690,AT5G42765,AT1G14590,AT1G66670,AT1G67280,AT3G26580	68	77	28	10
TPO:79275	0.0147	1	AT3G10470,AT2G27290,AT5G23890,AT1G17850,AT4G13670,AT5G52970,AT1G07510,AT1G42960,AT5G42070,AT3G10130,AT3G55330,AT4G35770,AT2G24020,AT1G52220,AT1G15820,AT2G22360,AT3G22690,AT2G40760,AT3G57680,AT1G31180,AT5G21430,AT3G15360,AT1G06690,AT1G50250,AT3G60370	68	77	25	10
TPO:79281	0.0144	1	AT3G10470,AT2G27290,AT5G23890,AT1G17850,AT1G74710,AT4G39960,AT2G40100,AT4G18370,AT5G02160,AT4G04020,AT1G55370,AT2G01918,AT1G27510,AT1G72640,AT5G20140,AT2G17630,AT2G40400,AT1G12250,AT5G39830,AT2G20270,AT4G37925,AT1G18730,AT2G30950,AT5G03455,AT5G52780,AT4G23890,AT5G08540,AT3G47060,AT5G13120,AT2G26800,AT5G15250,AT5G35170,AT4G24750,AT2G29500,AT2G20260,AT1G76760,AT1G14150,AT5G19370,AT3G01440,AT1G80030,AT2G41330,AT5G01500,AT2G44990,AT3G15110	68	77	44	10
TPO:79282	0.0091	1	AT3G10470,AT2G27290,AT5G23890,AT1G17850,AT1G74710,AT4G39960,AT2G40100,AT4G18370,AT5G02160,AT4G04020,AT1G55370,AT2G01918,AT1G27510,AT1G72640,AT5G20140,AT5G62720,AT5G42765,AT1G14590,AT1G66670,AT1G67280,AT1G54050,AT3G26580	68	77	22	10
TPO:62899	0.0294	4	AT1G02560,AT1G03090,AT1G12250,AT1G14150,AT1G76760,AT2G29500,AT2G44990,AT3G08920,AT5G01500,AT5G19370	65	81	10	17
TPO:161206	0.0116	1	AT1G06690,AT1G07510,AT1G15140,AT1G15820,AT1G27510,AT1G29920,AT1G50250,AT1G55370,AT1G67280,AT1G74710,AT2G20270,AT2G24020,AT2G35040,AT2G40760,AT2G42220,AT2G42975,AT2G43010,AT3G10130,AT3G22690,AT3G24590,AT3G57680,AT3G58010,AT3G60370,AT4G13670,AT4G20820,AT4G24930,AT4G39960,AT5G12470,AT5G13120,AT5G16660,AT5G21430,AT5G23890,AT5G52970,AT5G53170	93	103	34	11
TPO:161207	0.0116	1	AT1G06690,AT1G07510,AT1G15140,AT1G15820,AT1G50250,AT1G52220,AT1G55370,AT1G74710,AT2G20270,AT2G22360,AT2G24020,AT2G35040,AT2G40760,AT2G42220,AT2G42975,AT2G43010,AT3G22690,AT3G24590,AT3G57680,AT3G58010,AT3G60370,AT4G13010,AT4G13670,AT4G20820,AT4G24930,AT4G38380,AT4G39960,AT5G12470,AT5G16150,AT5G16660,AT5G21430,AT5G23890,AT5G52970,AT5G53170	93	103	34	11
TPO:95672	0.0074	2	AT1G06690,AT1G10170,AT1G29920,AT1G42960,AT2G40760,AT3G22690,AT3G55330,AT3G57680,AT4G13670,AT4G20820,AT4G35770	70	110	11	41
TPO:161209	0.0146	1	AT1G07510,AT1G15140,AT1G15820,AT1G50250,AT1G50460,AT1G51350,AT1G52220,AT1G74710,AT1G75690,AT2G22360,AT2G24020,AT2G35040,AT2G42220,AT2G42975,AT3G24590,AT3G28850,AT3G46780,AT3G58010,AT4G13010,AT4G16155,AT4G38380,AT5G16150,AT5G16660,AT5G19500,AT5G21430,AT5G23890,AT5G52970,AT5G53170,AT5G59250	93	103	29	11
TPO:161210	0.0133	1	AT1G07510,AT1G15140,AT1G15820,AT1G50250,AT1G50460,AT1G51350,AT1G52220,AT1G55370,AT1G74710,AT2G22360,AT2G24020,AT2G35040,AT2G42220,AT2G42975,AT2G43010,AT3G24590,AT3G28850,AT3G46780,AT3G58010,AT4G13010,AT4G16155,AT4G20820,AT4G24930,AT4G38380,AT5G12470,AT5G16150,AT5G16660,AT5G19500,AT5G21430,AT5G23890,AT5G52970,AT5G53170	93	103	32	11
TPO:927	0.0092	3	AT1G56500,AT1G75690,AT3G28850,AT3G58010,AT3G60370,AT4G13010,AT4G38380,AT4G39460,AT5G12470,AT5G53170,AT5G59250	49	71	11	23
TPO:161213	0.0119	1	AT1G06690,AT1G07510,AT1G15140,AT1G15820,AT1G50250,AT1G52220,AT1G55370,AT1G74710,AT2G20270,AT2G22360,AT2G24020,AT2G35040,AT2G40760,AT2G42220,AT2G42975,AT2G43010,AT3G22690,AT3G24590,AT3G57680,AT3G58010,AT3G60370,AT4G13010,AT4G20820,AT4G24930,AT4G38380,AT5G12470,AT5G16150,AT5G16660,AT5G19500,AT5G21430,AT5G23890,AT5G52970,AT5G53170	93	103	33	11
TPO:79296	0.0289	1	AT4G27700,AT2G42220,AT5G59250,AT3G58010,AT4G39460,AT1G56500,AT1G22020,AT1G75690,AT3G28850,AT4G38380,AT3G25480,AT3G15840,AT1G50460,AT5G16150,AT1G51350	68	77	15	10
