term_id	sign_score	level	annotation_gene	start_time	end_time	geneSize	windowSize
TPO:3250	0.8646	7	AT1G15820,AT1G22020,AT1G51110,AT1G51350,AT1G56500,AT1G75690,AT3G28850,AT3G58010,AT3G60370,AT4G13010,AT4G38380,AT4G39460,AT5G12470,AT5G16150,AT5G19500,AT5G52970,AT5G53170,AT5G59250	51	66	18	16
TPO:49694	0.4	3	AT1G02560,AT1G12250,AT1G14150,AT1G76760,AT1G80030,AT2G17630,AT2G20260,AT2G20270,AT2G26800,AT2G29500,AT2G30950,AT2G41330,AT2G44990,AT3G01440,AT3G08920,AT3G15110,AT4G23890,AT4G37925,AT5G01500,AT5G13120,AT5G15250,AT5G19370,AT5G35170,AT5G39830,AT5G52780	63	78	25	16
TPO:49695	0.4	3	AT1G02560,AT1G12250,AT1G14150,AT1G76760,AT1G80030,AT2G17630,AT2G20260,AT2G20270,AT2G26800,AT2G29500,AT2G30950,AT2G41330,AT2G44990,AT3G01440,AT3G15110,AT4G23890,AT4G24750,AT4G37925,AT5G01500,AT5G03455,AT5G13120,AT5G15250,AT5G19370,AT5G35170,AT5G39830,AT5G52780	63	78	26	16
TPO:101564	0.5444	11	AT1G06690,AT1G10170,AT1G17850,AT1G66670,AT1G67280,AT1G72640,AT2G27290,AT3G22690,AT3G26580	71	110	9	40
TPO:101565	0.5705	11	AT1G06690,AT1G10170,AT1G55370,AT1G67280,AT1G74710,AT2G27290,AT2G40760,AT3G22690,AT3G55330,AT3G57680,AT4G35770	71	110	11	40
TPO:101566	0.4	7	AT1G10170,AT1G54050,AT1G66670,AT1G67280,AT1G72640	71	110	5	40
TPO:101567	0.7417	6	AT1G06690,AT1G10170,AT1G29920,AT1G42960,AT1G67280,AT1G74710,AT2G40760,AT3G22690,AT3G55330,AT3G57680,AT4G20820,AT4G35770	71	110	12	40
TPO:101568	0.9533	13	AT1G07510,AT1G15820,AT1G50250,AT1G74710,AT2G24020,AT2G40760,AT2G43010,AT3G57680,AT4G13010,AT4G13670,AT4G20820,AT5G12470,AT5G16660,AT5G21430,AT5G52970	71	110	15	40
TPO:115232	0.8651	5	AT1G07510,AT1G10170,AT1G15140,AT1G15820,AT1G20810,AT1G23740,AT1G29920,AT1G30510,AT1G42960,AT1G50250,AT1G79450,AT2G22360,AT2G24020,AT2G42220,AT2G42975,AT2G43010,AT3G15360,AT3G22690,AT3G24590,AT3G57680,AT3G58010,AT3G60370,AT4G13010,AT4G13670,AT4G20820,AT4G38380,AT4G39460,AT4G39730,AT5G12470,AT5G16150,AT5G21430,AT5G52970	74	92	32	19
TPO:101573	0.7212	13	AT1G06690,AT1G10170,AT1G29920,AT1G42960,AT1G74710,AT2G40760,AT3G22690,AT3G55330,AT3G57680,AT4G13670,AT4G20820,AT4G35770,AT4G39460	71	110	13	40
TPO:101574	0.85	13	AT1G07510,AT1G15820,AT1G50250,AT1G55370,AT1G74710,AT2G24020,AT2G40760,AT2G43010,AT3G57680,AT3G60370,AT4G13010,AT4G13670,AT5G12470,AT5G21430,AT5G52970	71	110	15	40
TPO:101575	0.9167	12	AT1G07510,AT1G15820,AT1G50250,AT1G74710,AT2G24020,AT2G40760,AT2G43010,AT3G57680,AT3G60370,AT4G13010,AT4G13670,AT5G12470,AT5G16660,AT5G21430,AT5G52970	71	110	15	40
TPO:101578	0.6219	6	AT1G06690,AT1G10170,AT1G17850,AT1G67280,AT1G74710,AT2G27290,AT2G40760,AT3G22690	71	110	8	40
TPO:101579	0.5175	11	AT1G06690,AT1G10170,AT1G66670,AT1G67280,AT1G72640,AT2G27290,AT3G22690,AT3G26580,AT3G55330,AT4G35770	71	110	10	40
TPO:101581	0.9607	10	AT1G07510,AT1G15820,AT1G50250,AT2G24020,AT2G43010,AT3G58010,AT4G13010,AT4G13670,AT4G20820,AT4G38380,AT5G12470,AT5G16150,AT5G16660,AT5G21430	71	110	14	40
TPO:101582	0.6788	13	AT1G06690,AT1G10170,AT1G29920,AT1G42960,AT1G55370,AT1G74710,AT2G40760,AT3G22690,AT3G55330,AT3G57680,AT3G60370,AT4G13670,AT4G35770	71	110	13	40
TPO:101583	0.9455	14	AT1G07510,AT1G15820,AT1G50250,AT2G22360,AT2G24020,AT2G43010,AT3G58010,AT4G13010,AT5G16660,AT5G21430,AT5G52970	71	110	11	40
TPO:101585	0.7561	13	AT1G06690,AT1G15820,AT1G29920,AT1G55370,AT1G74710,AT2G40760,AT2G43010,AT3G22690,AT3G55330,AT3G57680,AT3G60370,AT4G13670,AT4G35770,AT5G12470	71	111	14	41
TPO:101587	0.7636	12	AT1G06690,AT1G15820,AT1G29920,AT1G74710,AT2G40760,AT2G43010,AT3G22690,AT3G55330,AT3G57680,AT4G13670,AT4G20820,AT4G35770,AT4G39460	71	111	13	41
TPO:101594	0.7894	7	AT1G06690,AT1G29920,AT1G42960,AT1G67280,AT1G74710,AT2G40760,AT3G22690,AT3G55330,AT3G57680,AT4G20820,AT4G35770	71	111	11	41
TPO:101595	0.9948	14	AT1G07510,AT1G15820,AT1G74710,AT2G24020,AT2G40760,AT2G43010,AT3G57680,AT4G13010,AT4G13670,AT4G20820,AT5G12470,AT5G16660,AT5G21430,AT5G52970	71	111	14	41
TPO:101596	1.0	13	AT1G07510,AT1G15820,AT2G24020,AT2G43010,AT3G57680,AT3G58010,AT4G13010,AT4G13670,AT4G20820,AT5G12470,AT5G16660,AT5G21430,AT5G52970	71	111	13	41
TPO:101597	0.8868	13	AT1G07510,AT1G15820,AT1G29920,AT1G55370,AT1G74710,AT2G24020,AT2G40760,AT2G43010,AT3G57680,AT3G60370,AT4G13670,AT5G12470,AT5G21430,AT5G52970	71	111	14	41
TPO:3294	0.4418	3	AT1G12250,AT1G17850,AT1G52220,AT1G54050,AT1G66670,AT1G67280,AT1G79230,AT1G80030,AT2G17630,AT2G20270,AT2G27290,AT2G30950,AT2G35040,AT3G10470,AT3G26580,AT4G04020,AT4G13670,AT4G19830,AT5G01500,AT5G03455,AT5G13120,AT5G15250,AT5G19370,AT5G20140,AT5G21430,AT5G39830,AT5G42070,AT5G42270,AT5G52440	51	66	29	16
TPO:3295	0.4719	6	AT1G12250,AT1G17850,AT1G52220,AT1G55370,AT1G67280,AT2G20270,AT2G30950,AT2G35040,AT3G10470,AT3G55330,AT4G04020,AT4G35770,AT5G01500,AT5G03455,AT5G13120,AT5G19370,AT5G20140,AT5G21430,AT5G39830,AT5G52440	51	66	20	16
TPO:3299	0.4591	3	AT1G07510,AT1G12250,AT1G17850,AT1G52220,AT1G66670,AT1G67280,AT1G79230,AT1G80030,AT2G20270,AT2G27290,AT2G30950,AT2G35040,AT3G10470,AT3G26580,AT3G55330,AT4G04020,AT4G13670,AT4G19830,AT4G35770,AT5G01500,AT5G03455,AT5G13120,AT5G15250,AT5G19370,AT5G20140,AT5G21430,AT5G39830,AT5G42070,AT5G52440	51	66	29	16
TPO:101606	0.9756	12	AT1G07510,AT1G15820,AT1G29920,AT1G74710,AT2G24020,AT2G40760,AT2G43010,AT3G22690,AT3G57680,AT4G13670,AT4G20820,AT5G12470,AT5G52970	71	111	13	41
TPO:101608	0.4	5	AT1G54050,AT1G54580,AT1G66670,AT1G67280,AT1G72640	71	111	5	41
TPO:101612	0.9582	12	AT1G07510,AT1G15820,AT1G29920,AT1G74710,AT2G24020,AT2G40760,AT2G43010,AT3G57680,AT3G60370,AT4G13670,AT5G12470,AT5G16660,AT5G21430,AT5G52970	71	111	14	41
TPO:101613	1.0	11	AT1G07510,AT1G15820,AT2G24020,AT2G43010,AT3G58010,AT4G13010,AT4G13670,AT4G20820,AT4G38380,AT5G12470,AT5G16150,AT5G16660,AT5G21430	71	111	13	41
TPO:101614	0.885	14	AT1G07510,AT1G15820,AT1G55370,AT1G74710,AT2G24020,AT2G40760,AT2G43010,AT3G57680,AT3G60370,AT4G13010,AT4G13670,AT5G12470,AT5G21430,AT5G52970	71	111	14	41
TPO:101615	0.5556	12	AT1G06690,AT1G66670,AT1G67280,AT1G72640,AT2G27290,AT3G22690,AT3G26580,AT3G55330,AT4G35770	71	111	9	41
TPO:101616	0.9965	13	AT1G07510,AT1G15820,AT1G29920,AT1G74710,AT2G24020,AT2G40760,AT2G43010,AT3G57680,AT4G13670,AT4G20820,AT5G12470,AT5G16660,AT5G21430,AT5G52970	71	111	14	41
TPO:101618	1.0	15	AT1G07510,AT1G15820,AT2G22360,AT2G24020,AT2G43010,AT3G58010,AT4G13010,AT5G16660,AT5G21430,AT5G52970	71	111	10	41
TPO:101623	0.9455	1	AT1G20810,AT5G53490,AT1G79450,AT1G15140,AT3G53560,AT2G21160,AT1G74070,AT3G26080,AT4G28025,AT1G51110,AT1G16790	72	81	11	10
TPO:101625	0.7805	1	AT5G53170,AT4G39460,AT3G10470,AT4G13670,AT2G42975,AT4G31560,AT5G52970,AT1G07510,AT1G42960,AT5G42070,AT1G31180,AT3G15360,AT2G43010,AT2G42220,AT1G74710,AT3G10130,AT1G10170,AT4G35770,AT3G60370,AT1G50250,AT2G37230,AT1G67280,AT5G42765,AT1G29920,AT3G55330,AT4G13010,AT2G24020,AT1G15820,AT2G22360,AT3G22690,AT4G39730,AT4G01050,AT2G40760,AT5G16660,AT3G57680,AT5G12470,AT5G21430,AT3G26580,AT5G23890,AT3G24590,AT1G06690	72	81	41	10
TPO:101626	0.9437	1	AT5G53170,AT4G39460,AT1G54500,AT3G58010,AT2G42220,AT4G13010,AT5G16660,AT3G15840,AT4G27700,AT5G59250,AT1G22020,AT5G16150,AT1G51350,AT3G25480,AT1G50460,AT4G38380	72	81	16	10
TPO:101627	0.9	1	AT5G53170,AT4G39460,AT1G54500,AT3G58010,AT2G42220,AT4G13010,AT5G16660,AT2G42975,AT1G50250,AT3G24590,AT1G29920,AT2G22360,AT2G43010,AT4G13670,AT1G42960,AT3G15360,AT1G07510,AT2G37230,AT5G21430,AT1G15820,AT4G39730,AT5G12470,AT3G25480,AT5G16150,AT1G50460,AT4G38380	72	81	26	10
TPO:101628	0.908	1	AT5G53170,AT4G39460,AT1G54500,AT3G58010,AT2G42220,AT4G13010,AT5G16660,AT2G42975,AT1G50250,AT3G24590,AT1G29920,AT2G22360,AT2G43010,AT4G13670,AT1G42960,AT3G15360,AT1G07510,AT2G37230,AT5G21430,AT1G15820,AT4G39730,AT5G12470,AT2G24020,AT5G16150,AT4G38380	72	81	25	10
TPO:101629	0.7857	1	AT5G53170,AT4G39460,AT1G54500,AT3G58010,AT2G42220,AT4G13010,AT5G16660,AT2G42975,AT1G50250,AT3G24590,AT1G29920,AT2G22360,AT2G43010,AT4G13670,AT1G42960,AT3G15360,AT1G07510,AT2G37230,AT5G21430,AT1G15820,AT4G39730,AT5G12470,AT2G24020,AT3G55330,AT5G42765,AT3G10130,AT1G74710,AT1G10170,AT4G31560,AT4G35770,AT5G52970,AT3G60370,AT3G22690,AT4G01050,AT2G40760,AT5G42070,AT3G57680,AT1G06690,AT3G26580,AT5G23890,AT1G31180,AT1G67280	72	81	42	10
TPO:101630	0.8895	1	AT5G53170,AT4G39460,AT1G54500,AT3G58010,AT2G42220,AT4G13010,AT5G16660,AT2G42975,AT1G50250,AT3G24590,AT1G29920,AT2G22360,AT2G43010,AT5G59250,AT3G25480,AT5G16150,AT1G22020,AT1G50460,AT4G38380	72	81	19	10
TPO:101631	0.9	1	AT5G53170,AT4G39460,AT1G54500,AT3G58010,AT4G16155,AT5G59250,AT4G27700,AT1G22020,AT3G15840,AT1G51350,AT3G25480,AT1G50460,AT1G22450	72	81	13	10
TPO:101632	0.6897	1	AT5G02160,AT1G72640,AT1G18730,AT4G04020,AT2G27290,AT1G55370,AT2G42220,AT4G13670,AT3G10470,AT2G42975,AT4G31560,AT5G52970,AT1G07510,AT1G42960,AT4G39960,AT5G42070,AT1G54580,AT1G31180,AT3G15360,AT2G43010,AT3G10130,AT1G74710,AT1G23740,AT1G10170,AT1G66670,AT4G35770,AT3G60370,AT1G50250,AT1G54050,AT3G22690,AT4G01050,AT2G40760,AT5G62720,AT5G21430,AT1G14590,AT4G01900,AT5G23890,AT3G24590,AT3G55330,AT3G26580,AT1G29920,AT5G42765,AT5G12470,AT2G24020,AT1G15820,AT2G22360,AT4G39730,AT5G16660,AT3G57680,AT1G67280,AT1G06690,AT1G17850,AT1G30510,AT4G20820,AT1G79230,AT2G37230,AT4G13010,AT4G24930	72	81	58	10
TPO:101633	0.6472	1	AT5G02160,AT1G72640,AT1G18730,AT4G04020,AT2G27290,AT1G55370,AT2G42220,AT4G13670,AT3G10470,AT2G42975,AT4G31560,AT5G52970,AT1G07510,AT1G42960,AT4G39960,AT5G42070,AT1G54580,AT1G31180,AT3G15360,AT2G43010,AT3G10130,AT1G74710,AT1G23740,AT1G10170,AT1G66670,AT4G35770,AT3G60370,AT1G50250,AT1G54050,AT3G22690,AT4G01050,AT2G40760,AT5G62720,AT5G21430,AT1G14590,AT4G01900,AT5G23890,AT3G24590,AT3G55330,AT3G26580,AT1G29920,AT5G42765,AT5G12470,AT2G24020,AT1G15820,AT2G22360,AT4G39730,AT5G16660,AT3G57680,AT1G67280,AT1G06690,AT1G17850,AT1G52220	72	81	53	10
TPO:101634	0.675	1	AT5G02160,AT1G72640,AT1G18730,AT4G04020,AT2G27290,AT1G55370,AT2G40100,AT2G01918,AT4G18370,AT1G30510,AT3G10470,AT4G13670,AT2G42975,AT4G31560,AT1G07510,AT5G52970,AT5G62720,AT1G42960,AT4G39960,AT5G42070,AT1G54580,AT1G31180,AT3G15360,AT2G43010,AT3G10130,AT1G74710,AT1G23740,AT1G10170,AT1G66670,AT4G35770,AT3G60370,AT1G50250,AT1G54050,AT3G22690,AT1G14590,AT1G29920,AT5G42765,AT4G01900,AT3G24590,AT3G55330,AT4G13010,AT2G24020,AT1G15820,AT2G22360,AT4G39730,AT4G01050,AT2G40760,AT5G16660,AT3G57680,AT1G67280,AT3G26580,AT5G21430,AT1G17850,AT5G23890,AT5G12470,AT1G06690	72	81	56	10
TPO:101635	0.6083	1	AT5G02160,AT1G72640,AT1G18730,AT4G04020,AT2G27290,AT1G55370,AT2G40100,AT2G01918,AT4G18370,AT1G52220,AT4G13670,AT3G10470,AT4G31560,AT5G52970,AT1G07510,AT5G62720,AT1G42960,AT4G39960,AT5G42070,AT1G31180,AT3G15360,AT3G10130,AT1G74710,AT1G23740,AT1G10170,AT4G35770,AT1G66670,AT3G60370,AT1G54050,AT3G22690,AT4G01050,AT2G40760,AT5G21430,AT1G14590,AT5G23890,AT1G17850,AT1G15820,AT3G55330,AT2G24020,AT5G12470,AT1G06690,AT5G42765,AT1G67280,AT3G26580,AT3G57680,AT5G39830,AT4G24750,AT2G40400	72	81	48	10
TPO:101636	0.6509	1	AT5G02160,AT1G72640,AT1G18730,AT4G04020,AT2G27290,AT1G55370,AT2G40100,AT2G01918,AT4G18370,AT1G52220,AT4G13670,AT3G10470,AT4G31560,AT5G52970,AT1G07510,AT5G62720,AT1G42960,AT4G39960,AT5G42070,AT1G31180,AT3G15360,AT3G10130,AT1G74710,AT1G23740,AT1G10170,AT4G35770,AT1G66670,AT3G60370,AT1G54050,AT3G22690,AT4G01050,AT2G40760,AT5G21430,AT1G14590,AT5G23890,AT1G17850,AT1G15820,AT3G55330,AT2G24020,AT5G12470,AT1G06690,AT5G42765,AT1G67280,AT3G26580,AT3G57680,AT2G22360,AT4G39730,AT5G16660,AT1G29920,AT2G42975,AT1G54580,AT1G50250,AT2G43010,AT3G24590,AT4G01900	72	81	55	10
TPO:101637	0.6286	1	AT5G02160,AT1G72640,AT1G18730,AT4G04020,AT2G27290,AT1G55370,AT2G40100,AT2G01918,AT4G18370,AT1G52220,AT4G13670,AT3G10470,AT4G31560,AT5G52970,AT1G07510,AT5G62720,AT1G42960,AT4G39960,AT5G42070,AT1G31180,AT3G15360,AT3G10130,AT1G74710,AT1G23740,AT1G10170,AT4G35770,AT1G66670,AT3G60370,AT1G54050,AT3G22690,AT4G01050,AT2G40760,AT5G21430,AT1G14590,AT5G23890,AT1G17850,AT1G15820,AT3G55330,AT2G24020,AT5G12470,AT1G06690,AT5G42765,AT1G67280,AT3G26580,AT3G57680,AT2G22360,AT4G39730,AT5G16660,AT2G40400	72	81	49	10
TPO:101638	0.6222	1	AT5G02160,AT1G72640,AT1G18730,AT4G04020,AT2G27290,AT1G55370,AT2G40100,AT2G01918,AT4G18370,AT1G52220,AT5G15250,AT1G29920,AT3G10470,AT2G42975,AT4G31560,AT1G07510,AT5G52970,AT5G62720,AT1G42960,AT4G39960,AT5G42070,AT1G54580,AT1G31180,AT3G15360,AT2G43010,AT1G74710,AT3G10130,AT1G23740,AT1G10170,AT4G35770,AT1G66670,AT3G60370,AT1G06690,AT1G14590,AT2G22360,AT5G42765,AT4G01900,AT3G55330,AT2G24020,AT5G12470,AT1G15820,AT1G50250,AT1G54050,AT3G22690,AT4G39730,AT4G01050,AT2G40760,AT3G57680,AT1G67280,AT5G21430,AT3G26580,AT5G23890,AT3G24590,AT1G17850	72	81	54	10
TPO:101639	0.4935	1	AT5G02160,AT1G72640,AT1G18730,AT4G04020,AT2G27290,AT1G55370,AT2G40100,AT2G01918,AT4G18370,AT1G52220,AT5G15250,AT2G40400,AT5G39830,AT5G52780,AT4G24750,AT5G20140,AT5G13120,AT5G03455,AT3G47060,AT1G10170,AT3G10470,AT4G31560,AT5G52970,AT5G62720,AT4G39960,AT5G42765,AT1G14590,AT3G10130,AT1G74710,AT3G55330,AT2G24020,AT4G35770,AT1G66670,AT3G60370,AT1G54050,AT3G22690,AT4G01050,AT2G40760,AT5G42070,AT3G57680,AT1G31180,AT1G17850,AT3G26580,AT5G23890,AT1G67280,AT1G06690	72	81	46	10
TPO:101640	0.4	1	AT5G02160,AT1G72640,AT1G18730,AT4G04020,AT2G27290,AT1G55370,AT2G40100,AT2G01918,AT4G18370,AT1G52220,AT5G15250,AT2G40400,AT5G39830,AT5G52780,AT4G24750,AT5G20140,AT5G13120,AT5G03455,AT3G47060,AT1G27510,AT4G37925,AT3G15110,AT2G41330,AT2G17630,AT2G30950,AT2G29500,AT5G08540,AT2G20260,AT2G20270,AT1G76760,AT3G01440,AT1G14150,AT5G19370,AT1G12250,AT2G44990,AT5G35170,AT4G23890,AT1G56500,AT5G01500,AT2G26800	72	81	40	10
TPO:101641	0.4	1	AT5G02160,AT1G72640,AT1G18730,AT4G04020,AT2G27290,AT1G55370,AT2G40100,AT2G01918,AT4G18370,AT1G52220,AT5G15250,AT2G40400,AT5G39830,AT5G52780,AT4G24750,AT5G20140,AT5G13120,AT5G03455,AT3G47060,AT1G27510,AT4G37925,AT3G15110,AT2G41330,AT3G10470,AT1G14590,AT1G66670,AT5G35170,AT2G30950,AT5G08540,AT2G20270,AT4G23890,AT1G56500,AT2G26800,AT3G01440,AT1G14150	72	81	35	10
TPO:101642	0.4	1	AT5G02160,AT1G72640,AT1G18730,AT4G04020,AT2G27290,AT1G55370,AT2G40100,AT2G01918,AT4G18370,AT1G52220,AT5G15250,AT2G40400,AT5G39830,AT5G52780,AT4G24750,AT5G20140,AT5G13120,AT5G03455,AT3G47060,AT1G27510,AT4G37925,AT3G15110,AT2G41330,AT3G10470,AT1G14590,AT1G66670,AT3G60370,AT4G39960,AT1G17850,AT4G23890,AT2G30950,AT2G20270,AT2G26800	72	81	33	10
TPO:101643	0.45	1	AT5G02160,AT1G72640,AT1G18730,AT4G04020,AT2G27290,AT1G55370,AT2G40100,AT2G01918,AT4G18370,AT1G52220,AT5G15250,AT2G40400,AT5G39830,AT5G52780,AT4G24750,AT5G20140,AT5G13120,AT5G03455,AT3G47060,AT1G27510,AT4G37925,AT3G15110,AT2G41330,AT3G10470,AT1G14590,AT1G66670,AT3G60370,AT4G39960,AT1G17850,AT3G55330,AT5G42765,AT1G74710,AT3G10130,AT4G31560,AT4G35770,AT4G01050,AT2G40760,AT5G42070,AT3G57680,AT1G06690,AT3G26580,AT5G23890,AT1G31180,AT1G67280	72	81	44	10
TPO:101644	0.4	1	AT5G02160,AT1G72640,AT1G18730,AT4G04020,AT2G27290,AT1G55370,AT2G40100,AT2G01918,AT4G18370,AT1G52220,AT5G15250,AT2G40400,AT5G39830,AT5G52780,AT4G24750,AT5G20140,AT5G13120,AT5G03455,AT3G47060,AT1G27510,AT4G37925,AT3G15110,AT2G41330,AT3G10470,AT1G14590,AT1G66670,AT3G60370,AT1G56500,AT4G23890,AT2G30950,AT5G08540,AT2G20270,AT2G26800	72	81	33	10
TPO:101645	0.5898	1	AT5G02160,AT1G72640,AT1G18730,AT4G04020,AT2G27290,AT1G55370,AT2G40100,AT2G01918,AT4G18370,AT1G52220,AT5G15250,AT2G40400,AT5G39830,AT5G52780,AT4G24750,AT1G23740,AT3G10470,AT4G31560,AT1G07510,AT5G52970,AT5G62720,AT1G42960,AT4G39960,AT5G42070,AT1G31180,AT3G15360,AT1G74710,AT3G10130,AT5G42765,AT1G14590,AT1G10170,AT3G55330,AT4G35770,AT2G24020,AT1G66670,AT3G60370,AT1G15820,AT1G54050,AT3G22690,AT4G01050,AT2G40760,AT3G57680,AT1G67280,AT3G26580,AT5G21430,AT1G17850,AT5G23890,AT5G12470,AT1G06690	72	81	49	10
TPO:101646	0.5958	1	AT5G02160,AT1G72640,AT1G18730,AT4G04020,AT2G27290,AT1G55370,AT2G40100,AT2G01918,AT4G18370,AT1G52220,AT5G15250,AT2G40400,AT2G22360,AT3G10470,AT4G31560,AT1G07510,AT5G52970,AT5G62720,AT1G42960,AT4G39960,AT5G42070,AT1G31180,AT3G15360,AT1G74710,AT3G10130,AT1G23740,AT1G10170,AT1G14590,AT5G42765,AT3G55330,AT2G24020,AT4G35770,AT1G66670,AT3G60370,AT1G06690,AT1G15820,AT1G54050,AT3G22690,AT4G39730,AT4G01050,AT2G40760,AT3G57680,AT1G67280,AT5G21430,AT3G26580,AT5G23890,AT5G12470,AT1G17850	72	81	48	10
TPO:101647	0.9333	3	AT1G75690,AT4G16155,AT3G28850,AT4G27700,AT3G15840,AT1G22020,AT1G51350,AT5G59250,AT1G22450	72	81	9	10
TPO:101649	0.9333	1	AT4G27700,AT3G28850,AT1G22020,AT3G58010,AT1G54500,AT5G59250,AT1G51350,AT3G25480,AT3G15840,AT1G50460,AT5G16150,AT4G38380	72	81	12	10
TPO:101650	0.875	1	AT4G27700,AT3G28850,AT1G22020,AT3G58010,AT1G54500,AT5G59250,AT1G51350,AT3G25480,AT3G15840,AT1G50460,AT4G16155,AT1G22450	72	81	12	10
TPO:101652	0.4	1	AT1G02560,AT2G30695,AT2G17630,AT1G12250,AT2G29500,AT5G19370,AT2G20260,AT3G08920,AT1G76760,AT2G44990,AT1G80030,AT5G01500,AT3G01440,AT1G14150,AT5G35170,AT2G30950,AT5G08540,AT2G20270,AT1G27510,AT3G15110,AT4G23890,AT4G37925,AT1G56500,AT2G41330,AT2G26800	72	81	25	10
TPO:101653	0.4	1	AT1G02560,AT2G30695,AT2G17630,AT1G12250,AT2G29500,AT5G19370,AT2G20260,AT3G08920,AT1G76760,AT2G44990,AT1G80030,AT5G01500,AT3G01440,AT1G14150,AT5G35170,AT1G03090	72	81	16	10
TPO:101654	0.4	1	AT2G35040,AT2G17630,AT2G29500,AT2G20260,AT3G08920,AT1G76760,AT5G19370,AT1G80030,AT1G12250,AT2G44990,AT5G01500	72	81	11	10
TPO:101655	0.8633	1	AT4G38380,AT5G16150,AT2G42220,AT4G39460,AT5G16660,AT4G13010,AT2G42975,AT2G43010,AT1G50250,AT3G24590,AT1G29920,AT2G22360,AT4G20820,AT2G37230,AT1G30510,AT4G39730,AT1G79230,AT4G24930,AT4G13670,AT1G23740,AT1G07510,AT1G15820,AT1G42960,AT5G21430,AT3G15360,AT5G12470,AT3G25480,AT1G50460,AT1G54580,AT4G01900	72	81	30	10
TPO:101656	0.8967	1	AT4G38380,AT5G16150,AT2G42220,AT4G39460,AT5G16660,AT4G13010,AT2G42975,AT2G43010,AT1G50250,AT3G24590,AT1G29920,AT2G22360,AT4G20820,AT2G37230,AT1G30510,AT4G39730,AT1G79230,AT4G24930,AT4G13670,AT1G23740,AT1G07510,AT1G15820,AT1G42960,AT5G21430,AT3G15360,AT5G12470,AT3G25480,AT1G50460,AT1G54500,AT3G58010	72	81	30	10
TPO:22404	0.9701	4	AT1G15820,AT1G29920,AT1G42960,AT1G50250,AT2G42975,AT3G15360,AT5G12470	57	99	7	43
TPO:101658	0.8467	1	AT4G38380,AT5G16150,AT2G42220,AT4G39460,AT5G16660,AT4G13010,AT2G42975,AT2G43010,AT1G50250,AT3G24590,AT1G29920,AT2G22360,AT4G20820,AT2G37230,AT1G30510,AT4G39730,AT1G79230,AT4G24930,AT4G13670,AT1G23740,AT1G07510,AT1G15820,AT1G42960,AT5G21430,AT3G15360,AT5G12470,AT2G24020,AT4G01900,AT1G54580,AT1G54050	72	81	30	10
TPO:559	0.5911	9	AT1G07510,AT1G17850,AT1G52220,AT2G20270,AT3G10470,AT3G55330,AT3G60370,AT4G13670,AT4G35770,AT5G03455,AT5G20140,AT5G42070,AT5G52440	49	67	13	19
TPO:101662	0.88	1	AT4G38380,AT5G16150,AT3G28850,AT5G19500,AT3G58010,AT1G22020,AT3G25480,AT1G50460,AT5G59250,AT1G54500	72	81	10	10
TPO:101663	0.4	1	AT1G80030,AT2G17630,AT1G12250,AT2G29500,AT5G19370,AT5G01500,AT2G20260,AT1G76760,AT2G44990,AT3G08920,AT1G14150,AT3G01440,AT5G35170,AT1G27510,AT2G20270,AT4G37925,AT1G56500,AT5G08540,AT2G30950,AT3G15110,AT4G23890,AT2G41330,AT2G26800,AT5G39830,AT2G01918,AT5G20140,AT1G52220,AT3G47060,AT5G13120,AT4G18370,AT4G24750,AT5G52780,AT2G40100,AT5G15250,AT5G03455,AT2G40400	72	81	36	10
TPO:101664	0.7918	1	AT3G58010,AT1G54500,AT2G42975,AT5G16660,AT2G42220,AT1G50250,AT4G39460,AT3G24590,AT1G29920,AT4G13010,AT2G22360,AT2G43010,AT4G13670,AT1G07510,AT4G20820,AT1G42960,AT3G15360,AT1G23740,AT5G12470,AT5G21430,AT1G30510,AT1G15820,AT4G39730,AT2G37230,AT2G24020,AT1G79230,AT4G24930,AT4G31560,AT5G42765,AT3G10130,AT1G74710,AT1G10170,AT3G55330,AT5G52970,AT4G35770,AT5G62720,AT3G60370,AT4G39960,AT3G22690,AT4G01050,AT2G40760,AT5G42070,AT3G57680,AT1G31180,AT1G17850,AT3G26580,AT5G23890,AT1G67280,AT1G06690	72	81	49	10
TPO:560	0.502	10	AT1G07510,AT1G12250,AT1G17850,AT1G52220,AT1G66670,AT1G67280,AT1G79230,AT1G80030,AT2G20270,AT2G27290,AT2G30950,AT2G35040,AT3G10470,AT3G26580,AT3G55330,AT4G04020,AT4G13670,AT4G19830,AT4G35770,AT5G01500,AT5G03455,AT5G15250,AT5G19370,AT5G20140,AT5G42070,AT5G52440	49	67	26	19
TPO:3364	0.6157	3	AT1G07510,AT1G17850,AT1G52220,AT2G20270,AT3G10470,AT3G55330,AT3G60370,AT4G13670,AT4G35770,AT5G03455,AT5G20140,AT5G21430,AT5G42070,AT5G52440,AT5G53170	51	67	15	17
TPO:3366	0.6961	3	AT1G07510,AT1G15820,AT1G17850,AT2G20270,AT3G55330,AT3G60370,AT4G13670,AT4G35770,AT5G12470,AT5G20140,AT5G21430,AT5G53170	51	67	12	17
TPO:3368	0.7005	3	AT1G07510,AT1G15820,AT3G28850,AT3G55330,AT3G60370,AT4G35770,AT5G12470,AT5G20140,AT5G21430,AT5G52970,AT5G53170	51	67	11	17
