term_id	sign_score	annotation_gene	annotation_window	geneSize	window_size
73270	0.006	['AT1G10170', 'AT1G15820', 'AT1G23740', 'AT1G29920', 'AT1G42960', 'AT2G24020', 'AT2G43010', 'AT3G15360', 'AT3G22690', 'AT3G55330', 'AT3G57680', 'AT5G12470', 'AT5G52970']	[16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41]	13	26
73285	0.006	['AT1G06690', 'AT1G10170', 'AT1G15820', 'AT1G29920', 'AT1G42960', 'AT2G24020', 'AT2G40760', 'AT3G15360', 'AT3G22690', 'AT3G55330', 'AT3G57680', 'AT4G35770', 'AT5G52970']	[16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41]	13	26
9115	0.006	['AT1G12250', 'AT1G55370', 'AT1G67280', 'AT1G76760', 'AT1G80030', 'AT2G27290', 'AT2G30950', 'AT2G40400', 'AT3G26580', 'AT4G04020', 'AT4G39960', 'AT5G19370', 'AT5G42765']	[4, 5, 6, 7, 8, 9, 10, 11, 12]	13	9
48627	0.006	['AT1G07510', 'AT1G15820', 'AT1G23740', 'AT1G29920', 'AT1G42960', 'AT1G50250', 'AT2G24020', 'AT3G15360', 'AT3G24590', 'AT3G55330', 'AT5G12470', 'AT5G21430', 'AT5G52970']	[12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37]	13	26
9126	0.006	['AT1G12250', 'AT1G55370', 'AT1G67280', 'AT1G76760', 'AT1G80030', 'AT2G27290', 'AT2G30950', 'AT3G26580', 'AT4G04020', 'AT4G39960', 'AT5G19370', 'AT5G20140', 'AT5G42765']	[4, 5, 6, 7, 8, 9, 10, 11, 12]	13	9
108781	0.006	['AT1G07510', 'AT1G10170', 'AT1G15820', 'AT1G29920', 'AT1G30510', 'AT1G42960', 'AT1G50250', 'AT1G79230', 'AT2G22360', 'AT2G24020', 'AT2G37230', 'AT2G42220', 'AT2G42975', 'AT2G43010', 'AT3G15360', 'AT3G22690', 'AT3G24590', 'AT3G55330', 'AT3G57680', 'AT4G13010', 'AT4G20820', 'AT4G24930', 'AT4G39730', 'AT5G12470', 'AT5G21430', 'AT5G52970']	[22, 23, 24, 25, 26, 27, 28, 29, 30]	26	9
97109	0.006	['AT1G10170', 'AT1G15820', 'AT1G23740', 'AT1G29920', 'AT1G30510', 'AT1G42960', 'AT1G79230', 'AT2G24020', 'AT2G43010', 'AT3G15360', 'AT3G22690', 'AT3G55330', 'AT3G57680', 'AT4G20820', 'AT4G24930', 'AT5G12470', 'AT5G52970']	[20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37]	17	18
97111	0.006	['AT1G06690', 'AT1G10170', 'AT1G15820', 'AT1G23740', 'AT1G29920', 'AT1G42960', 'AT1G79230', 'AT2G24020', 'AT2G40760', 'AT3G10130', 'AT3G15360', 'AT3G22690', 'AT3G55330', 'AT3G57680', 'AT4G20820', 'AT4G24930', 'AT5G52970']	[20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37]	17	18
97132	0.006	['AT1G06690', 'AT1G10170', 'AT1G15820', 'AT1G23740', 'AT1G29920', 'AT1G30510', 'AT1G42960', 'AT1G79230', 'AT2G24020', 'AT2G40760', 'AT3G15360', 'AT3G22690', 'AT3G55330', 'AT3G57680', 'AT4G20820', 'AT4G24930', 'AT5G52970']	[20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37]	17	18
97133	0.006	['AT1G10170', 'AT1G15820', 'AT1G23740', 'AT1G29920', 'AT1G30510', 'AT1G42960', 'AT1G79230', 'AT2G24020', 'AT2G40760', 'AT2G43010', 'AT3G15360', 'AT3G22690', 'AT3G55330', 'AT3G57680', 'AT4G20820', 'AT4G24930', 'AT5G52970']	[20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37]	17	18
31822	0.006	['AT1G07510', 'AT1G15820', 'AT1G42960', 'AT2G24020', 'AT2G37230', 'AT3G15360', 'AT3G22690', 'AT3G24590', 'AT3G55330', 'AT3G57680', 'AT5G12470', 'AT5G21430', 'AT5G52970']	[9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34]	13	26
31845	0.006	['AT1G06690', 'AT1G07510', 'AT1G15820', 'AT1G29920', 'AT1G42960', 'AT2G24020', 'AT3G15360', 'AT3G22690', 'AT3G24590', 'AT3G55330', 'AT5G21430', 'AT5G42070', 'AT5G52970']	[9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34]	13	26
31858	0.006	['AT1G07510', 'AT1G10170', 'AT1G15820', 'AT1G29920', 'AT1G42960', 'AT1G50250', 'AT2G24020', 'AT2G37230', 'AT3G15360', 'AT3G22690', 'AT3G24590', 'AT3G55330', 'AT5G12470']	[9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34]	13	26
31861	0.006	['AT1G07510', 'AT1G15820', 'AT1G42960', 'AT2G24020', 'AT2G37230', 'AT3G15360', 'AT3G22690', 'AT3G24590', 'AT3G55330', 'AT3G57680', 'AT5G21430', 'AT5G42070', 'AT5G52970']	[9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34]	13	26
31865	0.006	['AT1G07510', 'AT1G15820', 'AT1G29920', 'AT1G42960', 'AT2G24020', 'AT2G37230', 'AT3G15360', 'AT3G22690', 'AT3G24590', 'AT3G55330', 'AT5G21430', 'AT5G42070', 'AT5G52970']	[9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34]	13	26
121075	0.006	['AT1G06690', 'AT1G07510', 'AT1G10170', 'AT1G15820', 'AT1G23740', 'AT1G29920', 'AT1G30510', 'AT1G42960', 'AT1G50250', 'AT2G24020', 'AT2G37230', 'AT2G40760', 'AT2G42220', 'AT2G42975', 'AT2G43010', 'AT3G15360', 'AT3G22690', 'AT3G24590', 'AT3G55330', 'AT3G57680', 'AT3G60370', 'AT4G13010', 'AT4G13670', 'AT4G20820', 'AT4G35770', 'AT4G39730', 'AT5G12470', 'AT5G16660', 'AT5G21430', 'AT5G23890', 'AT5G42070', 'AT5G52970']	[24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34]	32	11
125772	0.006	['AT1G06690', 'AT1G07510', 'AT1G10170', 'AT1G15820', 'AT1G23740', 'AT1G29920', 'AT1G30510', 'AT1G42960', 'AT1G50250', 'AT1G52220', 'AT1G55370', 'AT1G79230', 'AT1G79450', 'AT2G20270', 'AT2G21160', 'AT2G24020', 'AT2G37230', 'AT2G40760', 'AT2G42220', 'AT2G42975', 'AT2G43010', 'AT3G15360', 'AT3G22690', 'AT3G24590', 'AT3G55330', 'AT3G57680', 'AT3G60370', 'AT4G13670', 'AT4G20820', 'AT4G24930', 'AT4G35770', 'AT4G39460', 'AT4G39730', 'AT5G12470', 'AT5G21430', 'AT5G23890', 'AT5G42070', 'AT5G52970']	[25, 26, 27, 28, 29, 30, 31, 32]	38	8
130445	0.006	['AT1G06690', 'AT1G07510', 'AT1G10170', 'AT1G15820', 'AT1G23740', 'AT1G29920', 'AT1G30510', 'AT1G42960', 'AT1G50250', 'AT1G52220', 'AT1G55370', 'AT1G72640', 'AT1G74710', 'AT1G79230', 'AT1G79450', 'AT2G20270', 'AT2G24020', 'AT2G37230', 'AT2G40760', 'AT2G43010', 'AT3G10130', 'AT3G15360', 'AT3G22690', 'AT3G24590', 'AT3G26580', 'AT3G55330', 'AT3G57680', 'AT4G01900', 'AT4G13670', 'AT4G20820', 'AT4G24930', 'AT4G35770', 'AT4G39730', 'AT5G12470', 'AT5G23890', 'AT5G42070', 'AT5G42765', 'AT5G52970']	[26, 27, 28, 29, 30, 31, 32, 33]	38	8
130446	0.006	['AT1G06690', 'AT1G07510', 'AT1G10170', 'AT1G15820', 'AT1G23740', 'AT1G29920', 'AT1G30510', 'AT1G42960', 'AT1G50250', 'AT1G52220', 'AT1G55370', 'AT1G72640', 'AT1G74710', 'AT1G79230', 'AT1G79450', 'AT2G20270', 'AT2G24020', 'AT2G37230', 'AT2G40760', 'AT2G43010', 'AT3G10130', 'AT3G15360', 'AT3G22690', 'AT3G24590', 'AT3G26580', 'AT3G55330', 'AT3G57680', 'AT4G01900', 'AT4G20820', 'AT4G24750', 'AT4G24930', 'AT4G35770', 'AT4G39730', 'AT5G12470', 'AT5G23890', 'AT5G42070', 'AT5G42765', 'AT5G52970']	[26, 27, 28, 29, 30, 31, 32, 33]	38	8
106639	0.006	['AT5G62720', 'AT4G31560', 'AT3G26580', 'AT4G35770', 'AT1G66670', 'AT4G01050', 'AT5G23890', 'AT1G31180', 'AT1G67280', 'AT3G10130', 'AT1G74710', 'AT1G23740', 'AT2G40760', 'AT1G06690', 'AT5G42765', 'AT4G01900', 'AT5G21430', 'AT4G13670', 'AT2G42975', 'AT1G07510', 'AT5G52970', 'AT4G20820', 'AT1G29920', 'AT3G15360', 'AT2G21160', 'AT1G10170', 'AT1G30510', 'AT3G55330', 'AT2G24020', 'AT1G79230', 'AT1G15820', 'AT1G50250', 'AT1G42960', 'AT2G22360', 'AT4G39730', 'AT3G22690', 'AT5G42070', 'AT1G54580', 'AT3G24590', 'AT3G57680', 'AT2G43010', 'AT2G37230', 'AT4G24930']	[22]	43	1
106641	0.006	['AT5G62720', 'AT4G31560', 'AT3G26580', 'AT4G35770', 'AT1G66670', 'AT4G01050', 'AT5G23890', 'AT1G31180', 'AT1G67280', 'AT3G10130', 'AT1G74710', 'AT1G23740', 'AT2G40760', 'AT1G06690', 'AT5G42765', 'AT4G01900', 'AT1G17850', 'AT1G18730', 'AT1G14590', 'AT4G39960', 'AT3G10470', 'AT2G40100', 'AT2G27290', 'AT1G55370', 'AT2G01918', 'AT5G02160', 'AT4G04020', 'AT1G72640', 'AT4G18370', 'AT5G52780', 'AT5G15250', 'AT5G42070', 'AT1G54580', 'AT1G10170', 'AT3G22690', 'AT5G39830', 'AT5G20140', 'AT2G20270', 'AT3G47060', 'AT4G23890', 'AT5G13120', 'AT1G52220', 'AT2G40400']	[22]	43	1
106656	0.006	['AT2G42220', 'AT4G13670', 'AT2G42975', 'AT1G50250', 'AT5G21430', 'AT2G22360', 'AT4G39730', 'AT2G43010', 'AT1G42960', 'AT1G07510', 'AT3G24590', 'AT5G52970', 'AT3G15360', 'AT1G29920', 'AT2G37230', 'AT1G30510', 'AT1G15820', 'AT2G24020', 'AT4G20820', 'AT4G24930', 'AT3G55330', 'AT3G57680', 'AT5G42070', 'AT3G22690', 'AT1G10170', 'AT1G79230', 'AT1G54580', 'AT5G42765', 'AT3G10130', 'AT1G74710', 'AT1G23740', 'AT2G40760', 'AT1G67280', 'AT1G31180', 'AT1G06690', 'AT4G01900', 'AT2G21160', 'AT4G31560', 'AT4G01050', 'AT4G35770', 'AT3G26580', 'AT5G23890', 'AT1G66670']	[22]	43	1
112913	0.006	['AT1G54500', 'AT3G58010', 'AT4G39460', 'AT4G13010', 'AT2G42975', 'AT4G39730', 'AT2G43010', 'AT5G16660', 'AT1G07510', 'AT2G42220', 'AT1G50250', 'AT5G12470', 'AT5G21430', 'AT3G24590', 'AT1G15820', 'AT2G22360', 'AT4G20820', 'AT1G29920', 'AT1G30510', 'AT2G37230', 'AT1G79230', 'AT4G13670', 'AT4G31560', 'AT5G52970', 'AT5G42765', 'AT1G74710', 'AT3G10130', 'AT1G23740', 'AT1G10170', 'AT3G55330', 'AT2G24020', 'AT1G42960', 'AT3G22690', 'AT4G01050', 'AT2G40760', 'AT1G54580', 'AT3G57680', 'AT1G31180', 'AT4G01900', 'AT4G24930', 'AT1G06690', 'AT3G15360', 'AT1G67280']	[23]	43	1
121383	0.006	['AT1G06690', 'AT1G07510', 'AT1G15820', 'AT1G29920', 'AT1G30510', 'AT1G42960', 'AT1G50250', 'AT1G79230', 'AT2G22360', 'AT2G24020', 'AT2G42220', 'AT2G42975', 'AT2G43010', 'AT3G15360', 'AT3G22690', 'AT3G24590', 'AT3G55330', 'AT3G57680', 'AT4G13010', 'AT4G13670', 'AT4G20820', 'AT4G38380', 'AT4G39460', 'AT4G39730', 'AT5G12470', 'AT5G16660', 'AT5G21430', 'AT5G23890', 'AT5G52970']	[24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36]	29	13
121445	0.006	['AT1G06690', 'AT1G07510', 'AT1G15820', 'AT1G23740', 'AT1G29920', 'AT1G30510', 'AT1G42960', 'AT1G50250', 'AT2G22360', 'AT2G24020', 'AT2G42220', 'AT2G42975', 'AT2G43010', 'AT3G15360', 'AT3G22690', 'AT3G24590', 'AT3G55330', 'AT3G57680', 'AT3G60370', 'AT4G13010', 'AT4G13670', 'AT4G20820', 'AT4G35770', 'AT4G39730', 'AT5G12470', 'AT5G16660', 'AT5G21430', 'AT5G23890', 'AT5G52970']	[24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36]	29	13
141079	0.006	['AT1G06690', 'AT1G07510', 'AT1G10170', 'AT1G15140', 'AT1G15820', 'AT1G17850', 'AT1G23740', 'AT1G29920', 'AT1G30510', 'AT1G31180', 'AT1G42960', 'AT1G50250', 'AT1G50460', 'AT1G52220', 'AT1G54500', 'AT1G55370', 'AT1G66670', 'AT1G67280', 'AT1G72640', 'AT1G74710', 'AT1G79230', 'AT1G79450', 'AT2G20270', 'AT2G22360', 'AT2G24020', 'AT2G27290', 'AT2G35040', 'AT2G37230', 'AT2G40400', 'AT2G40760', 'AT2G42220', 'AT2G42975', 'AT2G43010', 'AT3G10130', 'AT3G15360', 'AT3G22690', 'AT3G24590', 'AT3G26580', 'AT3G55330', 'AT3G57680', 'AT3G58010', 'AT3G60370', 'AT4G01050', 'AT4G01900', 'AT4G13010', 'AT4G13670', 'AT4G20820', 'AT4G24750', 'AT4G35770', 'AT4G38380', 'AT4G39460', 'AT4G39730', 'AT5G12470', 'AT5G16150', 'AT5G16660', 'AT5G19500', 'AT5G21430', 'AT5G23890', 'AT5G42070', 'AT5G42765', 'AT5G52970']	[29, 30]	61	2
33322	0.006	['AT3G10470', 'AT1G52220', 'AT2G20270', 'AT1G17850', 'AT2G35040', 'AT5G03455', 'AT4G18370', 'AT5G20140', 'AT1G79230', 'AT4G01050', 'AT3G10130', 'AT3G57680', 'AT4G01900', 'AT1G72640', 'AT5G02160', 'AT4G39960', 'AT5G42765', 'AT2G27290', 'AT2G30950', 'AT1G55370', 'AT4G19830', 'AT1G66670', 'AT3G47060', 'AT1G76760', 'AT1G54050', 'AT4G04020', 'AT4G24750', 'AT5G19370', 'AT1G12250', 'AT3G26580', 'AT5G15250', 'AT1G67280', 'AT1G80030', 'AT4G23890', 'AT5G23890', 'AT5G01500', 'AT2G40400']	[10]	37	1
79735	0.006	['AT5G23890', 'AT1G55370', 'AT2G27290', 'AT3G10470', 'AT4G39960', 'AT4G04020', 'AT5G02160', 'AT1G72640', 'AT4G18370', 'AT5G20140', 'AT4G24750', 'AT1G18730', 'AT3G47060', 'AT1G27510', 'AT2G40400', 'AT2G20270', 'AT2G40100', 'AT4G37925', 'AT5G52780', 'AT5G15250', 'AT2G17630', 'AT1G12250', 'AT5G39830', 'AT5G03455', 'AT4G23890', 'AT2G30950', 'AT5G13120', 'AT5G35170', 'AT2G41330', 'AT2G26800', 'AT2G29500', 'AT1G14150', 'AT3G01440', 'AT1G03090', 'AT2G44990', 'AT1G02560', 'AT1G74710']	[18]	37	1
93096	0.006	['AT2G43010', 'AT1G29920', 'AT4G39730', 'AT2G42975', 'AT1G50250', 'AT3G24590', 'AT1G07510', 'AT5G21430', 'AT5G12470', 'AT4G13010', 'AT2G22360', 'AT1G15820', 'AT4G20820', 'AT1G23740', 'AT1G10170', 'AT1G30510', 'AT2G37230', 'AT4G24930', 'AT1G79230', 'AT1G42960', 'AT1G31180', 'AT3G15360', 'AT3G10130', 'AT3G22690', 'AT1G67280', 'AT2G24020', 'AT2G42220', 'AT4G39460', 'AT4G13670', 'AT3G55330', 'AT2G40760', 'AT5G42070', 'AT3G57680', 'AT1G06690', 'AT5G52970', 'AT1G66670', 'AT4G35770']	[20]	37	1
130281	0.006	['AT1G06690', 'AT1G07510', 'AT1G15140', 'AT1G15820', 'AT1G20810', 'AT1G29920', 'AT1G30510', 'AT1G42960', 'AT1G50250', 'AT1G79230', 'AT2G20270', 'AT2G21160', 'AT2G22360', 'AT2G24020', 'AT2G37230', 'AT2G42220', 'AT2G42975', 'AT2G43010', 'AT3G15360', 'AT3G22690', 'AT3G24590', 'AT3G26080', 'AT3G55330', 'AT3G57680', 'AT3G60370', 'AT4G13010', 'AT4G13670', 'AT4G20820', 'AT4G24930', 'AT4G35770', 'AT4G38380', 'AT4G39730', 'AT5G12470', 'AT5G16660', 'AT5G21430', 'AT5G23890', 'AT5G52970']	[26, 27, 28, 29, 30, 31, 32]	37	7
295	0.006	['AT1G02560', 'AT1G07510', 'AT1G12250', 'AT1G15820', 'AT1G17850', 'AT1G22020', 'AT1G29920', 'AT1G51110', 'AT1G51350', 'AT1G52220', 'AT1G54050', 'AT1G56500', 'AT1G66670', 'AT1G67280', 'AT1G72640', 'AT1G74710', 'AT1G75690', 'AT1G79230', 'AT1G80030', 'AT2G17630', 'AT2G20270', 'AT2G26800', 'AT2G27290', 'AT2G30950', 'AT2G35040', 'AT2G37660', 'AT2G40760', 'AT3G10470', 'AT3G22690', 'AT3G26580', 'AT3G28850', 'AT3G55330', 'AT3G57680', 'AT3G58010', 'AT3G60370', 'AT4G04020', 'AT4G13010', 'AT4G13670', 'AT4G19830', 'AT4G20820', 'AT4G35770', 'AT4G38380', 'AT4G39460', 'AT5G01500', 'AT5G03455', 'AT5G12470', 'AT5G13120', 'AT5G15250', 'AT5G16150', 'AT5G19370', 'AT5G19500', 'AT5G20140', 'AT5G21430', 'AT5G39830', 'AT5G42070', 'AT5G42270', 'AT5G52440', 'AT5G52970', 'AT5G59250']	[0, 1, 2, 3, 4, 5, 6, 7]	59	8
168567	0.006	['AT1G07510', 'AT1G15140', 'AT1G15820', 'AT1G50250', 'AT1G52220', 'AT1G55370', 'AT1G74710', 'AT2G20270', 'AT2G24020', 'AT2G35040', 'AT2G43010', 'AT3G58010', 'AT3G60370', 'AT4G13010', 'AT4G38380', 'AT5G16150', 'AT5G16660', 'AT5G19500', 'AT5G21430', 'AT5G52970']	[36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52]	20	17
127561	0.006	['AT1G06690', 'AT1G10170', 'AT1G23740', 'AT1G29920', 'AT1G42960', 'AT1G55370', 'AT1G74710', 'AT1G79450', 'AT2G20270', 'AT2G40760', 'AT3G10130', 'AT3G15360', 'AT3G22690', 'AT3G55330', 'AT3G57680', 'AT4G20820', 'AT4G24750', 'AT4G24930', 'AT4G35770', 'AT5G23890']	[25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41]	20	17
127566	0.006	['AT1G06690', 'AT1G23740', 'AT1G29920', 'AT1G42960', 'AT1G55370', 'AT1G74710', 'AT1G79230', 'AT1G79450', 'AT2G20270', 'AT2G40760', 'AT3G10130', 'AT3G15360', 'AT3G22690', 'AT3G55330', 'AT3G57680', 'AT4G20820', 'AT4G24750', 'AT4G24930', 'AT4G35770', 'AT5G23890']	[25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41]	20	17
130933	0.006	['AT1G06690', 'AT1G10170', 'AT1G15820', 'AT1G23740', 'AT1G29920', 'AT1G42960', 'AT1G55370', 'AT1G79230', 'AT1G79450', 'AT2G20270', 'AT2G24020', 'AT2G40760', 'AT3G10130', 'AT3G15360', 'AT3G22690', 'AT3G55330', 'AT3G57680', 'AT4G13670', 'AT4G20820', 'AT4G24930', 'AT4G35770', 'AT4G39460', 'AT5G12470', 'AT5G23890', 'AT5G52970']	[26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37]	25	12
127185	0.006	['AT1G06690', 'AT1G07510', 'AT1G15820', 'AT1G23740', 'AT1G29920', 'AT1G42960', 'AT1G52220', 'AT1G79230', 'AT2G20270', 'AT2G24020', 'AT2G40760', 'AT2G42220', 'AT2G43010', 'AT3G15360', 'AT3G22690', 'AT3G24590', 'AT3G55330', 'AT3G57680', 'AT3G60370', 'AT4G13670', 'AT4G20820', 'AT4G24930', 'AT4G35770', 'AT4G39460', 'AT5G12470', 'AT5G16660', 'AT5G21430', 'AT5G23890', 'AT5G52970']	[25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39]	29	15
127186	0.006	['AT1G06690', 'AT1G07510', 'AT1G15820', 'AT1G23740', 'AT1G29920', 'AT1G42960', 'AT1G52220', 'AT1G79230', 'AT2G20270', 'AT2G22360', 'AT2G24020', 'AT2G42220', 'AT2G42975', 'AT2G43010', 'AT3G15360', 'AT3G22690', 'AT3G24590', 'AT3G55330', 'AT3G57680', 'AT3G60370', 'AT4G13670', 'AT4G20820', 'AT4G24930', 'AT4G39460', 'AT5G12470', 'AT5G16660', 'AT5G21430', 'AT5G23890', 'AT5G52970']	[25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39]	29	15
127187	0.006	['AT1G06690', 'AT1G07510', 'AT1G15820', 'AT1G23740', 'AT1G29920', 'AT1G42960', 'AT1G52220', 'AT1G79230', 'AT2G20270', 'AT2G24020', 'AT2G40760', 'AT2G42220', 'AT2G42975', 'AT2G43010', 'AT3G15360', 'AT3G22690', 'AT3G24590', 'AT3G55330', 'AT3G57680', 'AT3G60370', 'AT4G13670', 'AT4G20820', 'AT4G24930', 'AT4G39460', 'AT5G12470', 'AT5G16660', 'AT5G21430', 'AT5G23890', 'AT5G52970']	[25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39]	29	15
126113	0.006	['AT1G06690', 'AT1G07510', 'AT1G10170', 'AT1G15820', 'AT1G23740', 'AT1G29920', 'AT1G30510', 'AT1G42960', 'AT1G52220', 'AT1G55370', 'AT1G72640', 'AT1G74710', 'AT1G79230', 'AT1G79450', 'AT2G20270', 'AT2G24020', 'AT2G37230', 'AT2G40760', 'AT2G43010', 'AT3G10130', 'AT3G15360', 'AT3G22690', 'AT3G24590', 'AT3G55330', 'AT3G57680', 'AT3G60370', 'AT4G20820', 'AT4G24750', 'AT4G24930', 'AT4G35770', 'AT5G12470', 'AT5G23890', 'AT5G42070', 'AT5G52970']	[25, 26, 27, 28, 29, 30, 31, 32, 33, 34]	34	10
126107	0.006	['AT1G06690', 'AT1G07510', 'AT1G10170', 'AT1G15820', 'AT1G23740', 'AT1G29920', 'AT1G30510', 'AT1G42960', 'AT1G50250', 'AT1G52220', 'AT1G55370', 'AT1G72640', 'AT1G79230', 'AT1G79450', 'AT2G20270', 'AT2G24020', 'AT2G37230', 'AT2G40760', 'AT2G43010', 'AT3G10130', 'AT3G15360', 'AT3G22690', 'AT3G24590', 'AT3G55330', 'AT3G57680', 'AT3G60370', 'AT4G13670', 'AT4G20820', 'AT4G24930', 'AT4G35770', 'AT5G12470', 'AT5G23890', 'AT5G42070', 'AT5G52970']	[25, 26, 27, 28, 29, 30, 31, 32, 33, 34]	34	10
126112	0.006	['AT1G06690', 'AT1G07510', 'AT1G10170', 'AT1G15820', 'AT1G23740', 'AT1G29920', 'AT1G30510', 'AT1G42960', 'AT1G52220', 'AT1G55370', 'AT1G74710', 'AT1G79230', 'AT1G79450', 'AT2G20270', 'AT2G24020', 'AT2G37230', 'AT2G40760', 'AT2G43010', 'AT3G10130', 'AT3G15360', 'AT3G22690', 'AT3G24590', 'AT3G55330', 'AT3G57680', 'AT3G60370', 'AT4G13670', 'AT4G20820', 'AT4G24930', 'AT4G35770', 'AT5G12470', 'AT5G21430', 'AT5G23890', 'AT5G42070', 'AT5G52970']	[25, 26, 27, 28, 29, 30, 31, 32, 33, 34]	34	10
126115	0.006	['AT1G06690', 'AT1G07510', 'AT1G10170', 'AT1G15820', 'AT1G23740', 'AT1G29920', 'AT1G30510', 'AT1G42960', 'AT1G52220', 'AT1G55370', 'AT1G72640', 'AT1G74710', 'AT1G79230', 'AT1G79450', 'AT2G20270', 'AT2G24020', 'AT2G37230', 'AT2G40760', 'AT2G43010', 'AT3G10130', 'AT3G15360', 'AT3G22690', 'AT3G24590', 'AT3G55330', 'AT3G57680', 'AT3G60370', 'AT4G13670', 'AT4G20820', 'AT4G24930', 'AT4G35770', 'AT5G12470', 'AT5G23890', 'AT5G42070', 'AT5G52970']	[25, 26, 27, 28, 29, 30, 31, 32, 33, 34]	34	10
126116	0.006	['AT1G06690', 'AT1G07510', 'AT1G10170', 'AT1G15820', 'AT1G23740', 'AT1G29920', 'AT1G30510', 'AT1G42960', 'AT1G50250', 'AT1G52220', 'AT1G55370', 'AT1G72640', 'AT1G79230', 'AT1G79450', 'AT2G20270', 'AT2G24020', 'AT2G37230', 'AT2G40760', 'AT2G43010', 'AT3G10130', 'AT3G15360', 'AT3G22690', 'AT3G24590', 'AT3G55330', 'AT3G57680', 'AT3G60370', 'AT4G20820', 'AT4G24750', 'AT4G24930', 'AT4G35770', 'AT5G12470', 'AT5G23890', 'AT5G42070', 'AT5G52970']	[25, 26, 27, 28, 29, 30, 31, 32, 33, 34]	34	10
165439	0.006	['AT1G06690', 'AT1G07510', 'AT1G15140', 'AT1G15820', 'AT1G29920', 'AT1G30510', 'AT1G50250', 'AT1G50460', 'AT1G52220', 'AT1G55370', 'AT1G74710', 'AT1G79230', 'AT2G20270', 'AT2G22360', 'AT2G24020', 'AT2G35040', 'AT2G40760', 'AT2G42220', 'AT2G42975', 'AT2G43010', 'AT3G15360', 'AT3G22690', 'AT3G24590', 'AT3G57680', 'AT3G58010', 'AT3G60370', 'AT4G13010', 'AT4G13670', 'AT4G24930', 'AT4G38380', 'AT4G39460', 'AT5G12470', 'AT5G16150', 'AT5G16660', 'AT5G19500', 'AT5G21430', 'AT5G23890', 'AT5G35170', 'AT5G52970']	[36, 37]	39	2
165443	0.006	['AT1G06690', 'AT1G07510', 'AT1G15140', 'AT1G15820', 'AT1G29920', 'AT1G30510', 'AT1G50250', 'AT1G50460', 'AT1G52220', 'AT1G55370', 'AT1G74710', 'AT1G79230', 'AT2G20270', 'AT2G22360', 'AT2G24020', 'AT2G35040', 'AT2G40760', 'AT2G42220', 'AT2G42975', 'AT2G43010', 'AT3G15360', 'AT3G22690', 'AT3G24590', 'AT3G57680', 'AT3G58010', 'AT3G60370', 'AT4G13010', 'AT4G13670', 'AT4G24930', 'AT4G38380', 'AT4G39460', 'AT5G12470', 'AT5G16150', 'AT5G16660', 'AT5G19500', 'AT5G21430', 'AT5G23890', 'AT5G52970', 'AT5G53490']	[36, 37]	39	2
