23080	0	50	1	0	0	1
28161	0	25	1	0	0	1
129474	1	11	28	1	1	1
129495	1	11	28	0	1	1
8874	0	46	6	0	0	0
8873	1	46	6	0	0	0
100187	1	20	2	1	0	0
121000	0	11	11	1	1	1
106662	0	22	1	1	1	1
112910	0	22	1	0	0	0
86857	1	20	2	0	0	0
56413	1	20	2	0	0	1
58967	1	11	11	1	1	0
93100	1	22	1	1	1	1
11813	0	85	1	0	0	1
594	0	12	12	0	0	0
27542	1	7	36	0	1	1
2038	1	36	5	0	0	0
100671	0	21	3	0	0	0
80327	0	21	3	1	1	1
115754	1	6	12	0	0	1
87669	1	18	5	0	0	0
87671	0	18	5	0	0	0
58416	0	14	9	1	1	0
94353	0	18	5	1	1	0
94601	0	18	5	1	1	1
134567	0	39	8	0	1	1
44664	1	17	4	0	0	1
87529	0	17	4	1	0	0
87537	0	17	4	0	0	0
124956	1	34	4	0	1	1
93895	0	17	4	0	1	0
93902	0	17	4	0	1	0
79895	1	23	2	0	0	0
79896	0	23	2	0	0	1
25387	0	11	14	0	0	1
144614	0	19	1	1	1	1
120765	0	10	10	1	1	1
24560	0	15	10	0	0	1
24601	1	5	10	0	0	0
124300	0	19	1	0	0	0
124324	0	19	1	0	0	0
129557	1	5	29	1	0	1
185821	0	49	2	1	0	1
134927	1	27	11	0	0	1
134928	1	27	11	0	0	1
106900	0	26	2	1	0	1
81078	0	22	4	0	0	1
81080	0	22	4	0	0	1
81416	0	17	6	0	0	0
88336	1	17	6	0	1	0
23085	0	51	1	1	1	1
113429	0	29	2	0	1	0
162079	1	11	20	1	1	1
97793	0	11	20	1	1	0
87433	0	27	4	1	0	1
82061	1	12	7	1	1	1
120294	1	12	7	1	1	1
120351	0	22	7	1	1	1
1235	1	5	23	0	1	1
165460	1	16	3	1	1	0
71588	0	8	11	1	1	1
137485	0	16	1	1	1	1
6640	0	12	15	0	1	0
50654	0	16	3	0	0	1
29126	1	12	7	0	0	1
44101	1	16	1	1	1	1
44107	1	16	1	1	1	1
111552	0	6	23	1	1	1
111558	0	6	23	1	0	1
187977	0	32	6	1	0	1
178384	1	8	7	1	1	0
81275	0	16	5	1	1	1
81284	1	16	5	1	1	1
81287	0	16	5	1	1	1
148208	1	5	23	1	0	1
51019	0	16	5	0	0	1
120376	1	12	7	1	1	1
152027	1	6	23	1	0	1
152166	0	16	3	1	1	1
86636	0	16	1	0	0	1
185457	0	10	7	1	0	1
87344	0	24	3	0	0	0
120298	1	12	7	1	1	1
120356	0	8	7	1	1	1
120378	0	12	7	1	1	1
56360	1	32	1	1	1	1
56365	1	32	1	1	1	1
93627	0	24	3	1	0	0
93639	0	24	3	1	0	0
94428	1	16	5	1	1	0
94436	1	16	5	1	1	0
95362	0	14	7	1	1	1
162316	0	16	3	0	0	1
8871	0	47	6	0	0	0
129504	1	13	28	1	0	1
188852	0	37	4	1	0	1
129506	1	13	28	0	1	1
137388	0	11	26	0	1	1
102021	0	15	6	1	1	0
45075	0	15	6	0	0	1
124348	0	45	1	0	0	1
121191	1	23	12	1	1	1
121194	1	23	12	1	1	1
25432	0	7	14	0	0	1
93063	1	29	1	1	1	1
179657	0	42	1	0	0	1
179667	0	42	1	0	0	0
185814	0	50	2	1	0	1
134561	0	40	8	1	1	1
134677	0	27	9	0	0	0
44568	0	27	3	1	1	1
24428	1	9	9	0	0	1
115058	0	21	8	0	1	0
135531	0	24	14	1	1	0
44744	1	15	4	0	0	1
99997	0	26	1	0	0	0
100002	0	26	1	0	0	0
134979	0	26	11	0	0	0
134982	0	26	11	0	0	0
69627	0	10	4	0	0	1
6150	0	13	11	0	0	1
88162	1	13	6	1	1	1
137395	1	13	26	1	1	1
33831	0	15	4	0	0	1
74375	0	26	1	0	0	0
141231	1	30	4	1	1	1
141241	1	30	4	1	1	1
81367	1	13	6	0	0	0
106619	0	26	1	1	1	1
50278	0	26	1	0	0	0
183150	0	39	1	0	0	0
87522	0	15	4	0	0	0
87526	0	15	4	0	1	0
23079	0	52	1	0	1	1
187724	1	5	4	1	1	1
124945	1	35	4	0	1	1
125006	0	15	4	1	1	1
124297	1	5	30	1	1	1
129234	0	13	26	1	1	1
129260	0	13	26	1	1	1
181659	0	19	3	1	1	1
24559	0	12	10	0	0	0
24575	1	12	10	0	0	1
107094	0	19	3	1	1	1
124718	0	19	3	0	0	0
93636	0	19	3	1	1	0
93645	0	19	3	1	1	1
93679	0	19	3	1	1	1
129560	1	6	29	0	0	1
134926	0	31	11	0	0	1
10305	0	7	19	0	1	1
81180	1	21	5	1	1	1
81187	0	21	5	1	1	1
81196	1	21	5	1	1	0
81274	0	21	5	1	1	1
81279	1	21	5	1	1	0
81294	0	14	5	1	1	0
81296	0	14	5	1	1	1
16281	0	14	12	0	0	1
17263	0	7	19	0	1	0
87745	0	14	5	0	0	1
28746	0	14	5	0	0	0
162041	0	7	19	1	0	1
456	0	18	11	0	1	0
5787	0	45	7	0	0	0
135976	0	21	16	1	1	1
126451	0	25	12	1	1	1
106655	1	23	1	1	1	1
9748	0	10	14	0	0	0
9756	1	10	14	0	0	1
175078	1	46	1	0	0	0
118791	0	23	1	1	1	1
30492	0	10	14	0	1	0
125835	0	11	9	0	0	1
165325	1	18	2	1	1	1
100186	0	24	2	1	0	0
164288	1	9	13	1	0	1
135874	0	22	15	0	0	0
71103	0	11	9	1	1	1
71104	0	11	9	1	1	0
137514	0	15	2	1	0	1
106895	0	21	2	1	0	1
9612	0	9	13	0	1	1
109551	0	15	13	1	1	1
44191	0	18	2	0	0	1
44192	0	18	2	0	0	1
44296	1	21	2	0	0	1
127745	0	22	18	1	1	0
80268	0	22	3	1	1	1
113145	1	18	2	1	1	1
113835	0	22	3	0	0	0
81521	1	11	6	0	0	1
16292	1	11	12	0	0	1
50370	1	15	2	0	0	1
152079	0	24	2	1	0	1
186000	0	33	4	1	0	1
56354	1	33	1	1	1	1
187536	0	39	2	1	0	1
24364	0	11	9	0	0	1
25095	1	9	13	0	1	1
95106	0	11	6	1	0	1
6450	0	12	13	0	0	1
30330	1	12	13	0	0	1
16273	0	11	12	0	0	0
134365	0	42	6	1	1	1
126444	0	30	12	1	1	1
87520	0	23	4	1	0	0
9744	0	13	14	0	0	1
87442	1	23	4	0	0	1
129408	0	12	27	1	1	1
129411	0	12	27	1	1	1
377	0	14	10	0	1	0
75465	0	19	5	0	0	1
94358	0	19	5	1	1	0
130673	1	28	10	1	0	1
872	0	8	16	0	0	0
902	0	8	16	0	0	0
905	1	8	16	0	0	0
524	0	10	11	0	1	0
137466	0	10	1	1	1	1
137467	1	10	1	1	1	1
137482	1	60	1	1	1	1
112862	0	40	1	0	0	0
16109	0	10	11	0	0	1
50242	0	20	1	0	0	1
184415	1	10	11	1	0	1
86621	0	20	1	0	0	0
92722	1	5	31	1	0	1
30837	0	8	16	0	1	1
100746	1	18	4	1	0	1
69694	0	18	4	0	0	1
69732	0	18	4	0	0	1
71038	0	13	9	1	1	0
44662	1	18	4	0	0	1
45920	1	13	9	1	1	0
181945	0	18	4	1	1	1
56594	0	39	3	1	1	0
5772	0	46	7	0	0	0
5790	0	46	7	0	0	0
134837	0	30	10	1	1	1
44074	0	47	1	1	1	1
152052	1	47	1	1	1	1
81062	1	31	4	0	0	1
35592	0	8	12	0	0	1
7136	0	6	19	0	1	0
44584	1	28	3	1	1	1
80278	0	14	3	1	1	1
80288	0	14	3	1	1	1
80318	0	14	3	1	1	1
17280	0	6	19	0	0	0
19496	1	12	5	0	0	0
119631	0	14	3	1	1	1
134924	0	32	11	0	0	1
134981	0	27	11	0	0	1
75559	1	18	6	0	0	1
126208	1	27	11	0	0	1
88335	1	18	6	0	1	0
88346	1	18	6	0	0	0
58327	0	15	9	1	1	0
126210	1	27	11	0	0	1
28162	1	27	1	0	0	1
70515	0	19	7	1	1	0
70572	0	19	7	1	1	0
70579	0	19	7	1	1	0
135544	0	25	14	1	1	0
158797	0	7	20	1	0	1
100000	0	44	1	0	0	1
179656	1	44	1	0	0	1
187565	0	40	2	1	0	1
56557	0	40	2	0	0	0
179658	0	44	1	0	0	1
3805	0	71	2	0	0	1
100345	0	17	3	0	0	0
134562	1	28	8	1	1	1
134566	0	28	8	1	1	1
134571	0	42	8	1	1	1
69859	0	17	5	1	1	1
69861	0	17	5	1	1	1
69958	1	17	5	1	1	1
69959	1	17	5	1	1	1
69981	1	17	5	1	1	1
69982	0	17	5	1	1	1
137340	0	12	25	1	1	1
7574	1	6	25	0	0	1
109489	0	17	13	1	1	1
100347	0	17	3	0	0	0
45593	0	14	8	0	0	0
51020	0	17	5	0	0	1
51700	0	12	8	0	1	0
184226	0	8	8	1	0	1
185734	0	51	1	0	0	1
119478	0	17	3	1	1	1
29490	0	17	9	0	0	1
113426	0	31	2	0	1	0
148382	1	31	2	1	1	1
126463	0	26	12	1	1	1
93991	1	21	4	0	0	1
188084	0	41	1	1	0	1
5779	0	47	7	0	0	0
76675	1	9	10	1	1	1
185697	1	9	10	1	0	1
8679	0	84	2	0	0	1
81286	0	22	5	1	1	1
861	0	10	15	0	0	0
100357	1	20	3	0	0	1
6648	1	10	15	0	0	0
106664	0	24	1	1	1	1
99992	1	24	1	0	0	0
45079	0	16	6	0	0	1
81764	0	15	7	1	1	0
81938	1	15	7	1	1	0
182468	0	15	7	1	1	1
107156	0	20	3	1	1	1
25597	0	10	15	0	1	1
100180	1	25	2	1	0	0
100183	0	25	2	1	0	0
1992	0	50	2	0	1	0
44313	0	25	2	0	0	1
135973	0	22	16	1	1	1
44314	0	25	2	0	0	1
134828	0	29	10	1	1	1
134834	0	29	10	1	1	1
751	0	9	14	0	0	1
127744	0	23	18	1	1	0
135876	0	23	15	0	0	0
6509	0	9	14	0	1	0
109662	0	9	14	1	0	1
80265	0	23	3	1	1	1
80267	0	23	3	1	1	1
127861	0	23	18	1	1	1
523	0	19	11	0	1	0
25233	1	11	13	0	0	0
100015	0	45	1	0	0	1
44061	0	45	1	1	1	1
134829	0	31	10	1	1	1
82057	1	13	7	1	1	1
165644	0	16	4	1	1	1
165646	1	16	4	1	1	1
168542	0	8	17	1	0	1
74897	1	16	4	0	1	1
74898	1	16	4	0	0	1
127635	0	24	17	0	0	1
168570	0	8	17	1	0	1
82059	0	13	7	1	1	1
82062	1	13	7	1	1	1
17011	0	8	17	0	1	0
57649	1	13	7	1	1	0
87468	0	24	4	1	0	0
87512	0	16	4	1	1	0
87534	0	24	4	1	0	0
93578	0	26	3	1	0	0
93621	0	26	3	1	0	0
29182	1	13	7	0	0	1
134368	0	44	6	1	1	1
7176	0	6	20	0	1	1
33483	0	19	2	0	1	1
100200	0	19	2	1	0	0
56465	0	19	2	0	0	1
15995	1	11	10	0	0	1
86851	0	19	2	0	0	0
86869	0	19	2	0	1	0
86915	0	19	2	0	1	0
120767	0	11	10	1	1	1
119371	1	19	2	0	0	1
189	1	21	1	0	1	0
164061	0	10	12	1	0	1
164063	0	10	12	1	0	1
100016	1	28	1	0	0	0
134980	0	28	11	0	0	1
69846	0	20	5	1	1	0
69848	1	15	5	1	1	0
69850	1	15	5	1	0	0
69864	1	15	5	1	1	1
69985	1	15	5	1	1	0
6147	0	14	11	0	0	1
6195	1	14	11	0	0	0
137386	1	13	26	1	1	1
6778	0	7	16	0	1	0
39552	1	15	5	0	0	1
140974	1	5	26	1	0	1
75470	0	20	5	0	0	1
112866	0	42	1	0	0	0
179621	0	21	1	0	0	1
57412	0	7	6	0	0	1
115737	1	5	12	0	0	1
118792	0	21	1	1	1	1
87959	1	7	6	0	1	1
88261	1	14	6	0	0	0
121058	1	7	11	1	1	1
121177	0	10	12	1	0	1
121185	0	10	12	1	0	1
155361	1	14	21	1	1	1
185882	0	35	3	1	0	1
125075	0	10	5	0	0	1
125077	0	10	5	0	0	1
125282	0	14	6	1	1	1
125371	1	14	6	1	1	1
125080	1	10	5	0	0	1
30001	1	10	12	0	1	0
95902	0	14	11	1	1	1
95929	1	14	11	1	1	1
95993	1	14	11	1	1	1
129244	0	13	26	1	1	1
129247	0	13	26	1	1	1
58232	0	33	8	0	0	1
50367	1	16	2	0	0	1
141037	0	16	2	1	0	1
79890	0	16	2	0	0	1
113146	1	16	2	1	1	1
50385	1	16	2	0	0	1
50387	1	16	2	0	0	1
163056	0	11	7	0	0	1
14956	0	67	1	0	1	0
33930	0	19	4	0	0	1
44659	1	19	4	0	0	1
100914	1	19	4	1	0	1
56919	0	38	4	0	0	0
24579	1	13	10	0	0	0
93894	0	19	4	0	0	0
93901	0	19	4	0	0	0
153114	1	27	8	1	1	1
137215	0	15	24	1	1	1
128864	0	15	24	1	1	1
128860	0	15	24	1	1	1
8783	0	43	5	0	0	1
113379	0	29	2	0	1	0
187464	0	39	1	0	0	1
134809	0	28	10	1	1	1
134840	0	28	10	1	1	1
19014	1	71	1	0	0	1
69105	1	32	1	1	1	1
70513	0	20	7	1	1	0
75537	1	19	6	0	0	1
129515	1	15	29	0	1	1
129545	1	15	29	0	1	1
115069	0	21	8	0	1	0
106622	1	25	1	1	1	1
99991	0	25	1	0	0	0
118801	0	25	1	1	1	1
121008	0	25	11	1	1	1
121010	0	25	11	1	1	1
28163	1	25	1	0	0	1
44600	0	22	4	0	0	0
15135	0	11	4	0	0	1
86782	0	26	2	0	0	0
81282	0	23	5	1	1	0
93062	0	43	1	1	1	1
49404	0	7	32	1	1	1
134813	0	34	10	1	1	1
348	0	34	9	0	0	0
120354	0	27	7	1	1	1
125839	0	8	9	0	0	1
165464	0	18	3	1	1	0
100354	0	18	3	0	0	0
100359	0	21	3	0	0	0
100447	0	18	3	0	0	0
100452	0	18	3	0	0	0
133874	0	9	27	1	1	1
186623	1	8	9	1	0	1
5957	1	16	9	0	0	0
137486	0	18	1	1	1	1
125838	0	8	9	0	0	1
174954	0	9	15	1	0	1
44561	1	12	3	1	1	1
44569	1	12	3	1	1	1
80300	0	15	3	1	1	1
80303	0	18	3	1	1	1
81514	1	12	6	0	0	1
16291	1	12	12	0	0	0
82626	0	14	9	1	1	1
82629	1	6	9	1	1	1
115695	0	24	12	0	1	1
181657	0	18	3	1	1	0
50651	0	18	3	0	0	1
86657	1	18	1	0	0	1
87331	0	36	3	0	0	1
185653	0	8	9	1	1	1
120346	1	27	7	1	1	1
185887	0	42	3	1	0	1
87626	0	18	5	0	0	0
186801	0	6	3	1	1	1
23413	0	18	3	1	0	1
155330	0	6	21	1	0	1
155352	0	12	21	1	1	1
24367	0	12	9	0	0	0
24977	0	12	12	0	0	0
124736	0	15	3	0	0	1
124955	1	36	4	0	1	1
125408	0	9	7	0	0	1
125409	0	9	7	0	0	1
94359	0	18	5	1	1	0
94429	1	18	5	1	1	0
94432	1	18	5	1	1	0
29001	0	12	6	0	0	1
29484	0	14	9	0	0	1
29495	1	14	9	0	0	1
127859	0	24	18	1	1	1
30150	1	12	12	0	0	0
162035	1	9	19	1	1	1
134010	0	59	2	0	1	1
133975	0	65	1	0	0	1
87475	0	25	4	1	0	0
87532	0	25	4	1	0	0
127634	0	25	17	0	0	1
106713	1	23	2	1	0	1
106720	0	23	2	1	0	1
9758	1	11	14	0	0	1
25389	0	11	14	0	0	1
14955	0	47	1	0	1	0
188889	1	31	5	1	0	1
100001	0	29	1	0	0	0
1963	0	29	1	1	0	0
74374	0	29	1	0	0	1
140255	1	5	20	1	1	1
50277	0	29	1	0	0	1
152697	0	29	6	1	1	1
134758	0	21	10	1	1	1
98583	0	11	24	1	1	0
39363	0	14	4	0	0	1
107716	1	14	4	1	1	1
10056	0	7	17	0	1	1
81292	0	13	5	1	1	0
87749	1	13	5	0	0	1
87758	1	13	5	0	0	1
125002	0	14	4	0	1	1
125005	0	14	4	1	1	1
125076	0	13	5	0	0	1
162475	0	14	4	1	0	0
162652	0	13	5	0	0	1
57395	0	34	6	0	0	1
175776	0	17	6	1	1	0
144637	1	51	1	1	1	1
87958	0	17	6	1	0	0
88116	1	17	6	1	0	0
88191	1	17	6	1	0	0
186570	1	15	8	1	1	1
88919	0	15	8	0	1	0
188839	0	45	4	1	1	1
75692	0	16	7	0	0	1
81940	0	16	7	1	1	1
57648	0	16	7	1	1	0
137362	0	14	25	1	1	0
710	0	10	13	0	1	0
165320	0	20	2	1	1	1
109491	0	25	13	1	1	1
100205	0	20	2	1	0	0
69106	0	33	1	1	1	0
6398	1	10	13	0	0	1
6472	0	10	13	0	0	1
6475	0	10	13	0	0	0
115870	0	10	13	0	0	1
41066	1	5	13	0	1	1
9613	0	10	13	0	1	0
99979	1	22	1	0	0	1
79882	0	20	2	0	0	0
79887	0	20	2	0	0	1
179540	0	10	13	1	0	1
16112	0	11	11	0	0	0
134002	0	60	2	0	1	1
183123	0	11	1	0	0	1
183125	0	11	1	0	0	1
183157	0	10	2	1	0	1
118811	1	22	1	1	1	1
86623	0	22	1	0	0	0
185730	0	55	1	0	0	1
185731	0	55	1	0	0	1
126195	0	11	11	0	0	1
606	1	14	12	0	1	0
35603	0	7	12	0	0	1
69853	0	21	5	1	1	0
138714	0	7	12	1	1	1
126410	0	7	12	1	0	0
94690	0	21	5	1	1	1
721	0	8	14	0	0	1
6557	1	8	14	0	0	1
44741	0	17	4	0	0	1
100999	0	17	4	1	0	1
101002	0	17	4	1	0	1
69701	0	17	4	0	0	0
50757	0	17	4	0	0	1
24305	0	13	8	0	0	1
24313	0	13	8	0	0	0
29272	0	13	8	0	1	1
29279	0	13	8	0	1	1
153693	0	24	11	1	1	0
419	0	35	10	0	0	0
430	0	35	10	0	0	0
434	0	35	10	0	0	0
113335	0	37	2	1	1	0
129480	0	16	28	1	1	1
57336	0	37	5	1	1	0
129508	0	16	28	1	1	1
5702	0	42	6	0	0	0
106747	0	27	2	1	0	1
44311	0	27	2	0	0	1
86752	0	27	2	0	0	0
33909	0	20	4	0	0	1
33912	1	20	4	0	0	1
99986	0	26	1	0	0	0
106661	1	26	1	1	1	1
74894	0	20	4	0	0	1
100920	1	20	4	1	0	1
181486	0	26	1	1	1	1
29888	0	13	11	0	0	0
111429	1	12	22	1	1	1
111445	0	12	22	1	1	1
151986	0	6	22	1	0	1
98373	1	7	23	1	1	1
120348	0	7	7	1	1	1
64543	0	35	7	0	0	1
137411	1	16	26	1	1	1
44827	0	16	5	1	1	1
81295	0	16	5	1	1	1
82058	0	14	7	1	1	1
51638	0	14	7	0	0	1
185729	0	56	1	0	0	1
23803	0	16	5	0	1	1
188909	1	8	5	1	1	1
28768	0	16	5	0	0	1
29177	1	14	7	0	0	1
29178	1	14	7	0	0	1
162021	0	12	19	1	1	1
33929	0	23	4	0	0	1
177336	0	13	14	1	1	1
5600	1	81	3	0	0	1
291	0	44	8	0	0	0
168687	1	17	2	1	0	1
141034	0	17	2	1	0	1
141040	0	17	2	1	0	1
44132	0	17	2	0	0	1
176286	1	11	8	1	1	0
79883	0	17	2	0	0	1
80077	1	17	2	0	0	1
115073	0	22	8	0	1	0
50381	1	17	2	0	0	1
50386	1	17	2	0	0	1
186527	0	22	8	1	1	1
186563	0	22	8	1	1	1
184223	0	11	8	1	0	1
1134	1	5	21	0	1	0
165008	0	9	16	1	0	1
134100	1	25	3	0	0	1
134326	0	30	6	1	1	1
135979	0	27	16	1	1	0
115703	0	25	12	1	1	1
115718	0	25	12	0	1	1
115719	0	25	12	0	1	1
137407	1	15	26	1	1	1
141024	1	60	1	0	0	1
110020	0	18	16	1	1	1
114017	1	25	3	0	0	1
16947	0	6	16	0	0	1
19013	1	60	1	0	0	1
129235	0	15	26	1	1	1
88260	0	15	6	0	0	0
23854	0	15	6	0	0	0
25608	0	6	16	1	0	0
129238	0	15	26	1	1	1
96798	0	6	16	1	0	0
136973	0	17	22	1	1	1
188559	0	49	1	1	0	1
110933	0	13	20	1	1	1
110936	0	13	20	1	1	1
155277	0	13	20	1	1	1
107096	0	22	3	1	1	1
44315	0	24	2	0	0	1
177428	1	11	15	1	1	1
93666	0	22	3	1	1	1
30329	1	12	13	0	0	1
129769	0	44	3	1	1	1
175068	1	34	1	0	0	0
137387	1	13	26	1	1	1
100307	0	19	3	0	0	0
133952	0	19	1	0	0	1
134814	0	36	10	1	1	1
134839	0	36	10	1	1	1
170756	1	8	10	1	1	1
141002	0	19	1	0	0	1
141003	0	19	1	0	0	1
108106	0	19	5	1	1	1
109895	0	19	15	1	1	1
188040	1	19	7	1	0	1
80262	0	19	3	1	1	1
80263	0	19	3	1	1	1
80266	0	19	3	1	1	1
80269	0	19	3	1	1	1
80306	0	19	3	1	1	1
16064	0	12	10	0	0	1
16067	0	12	10	0	0	0
50226	0	19	1	0	0	1
118857	0	38	1	1	1	1
86635	0	19	1	0	0	1
152190	0	19	3	1	1	1
185732	0	57	1	0	0	1
153560	0	26	10	1	1	0
129526	1	16	29	1	1	1
94350	0	19	5	1	1	0
94351	1	19	5	1	1	0
119598	1	19	3	1	1	1
129536	1	14	29	1	1	1
129547	1	14	29	0	1	1
129559	1	16	29	1	1	1
130676	1	28	10	1	1	1
130678	1	28	10	1	1	1
137224	0	15	24	1	1	1
137225	0	15	24	1	1	1
57620	0	33	6	0	0	1
136965	0	16	22	1	1	1
14993	0	59	2	0	0	1
75447	0	30	5	0	0	1
118839	0	42	1	1	1	1
124359	0	42	1	0	0	0
166790	1	18	8	1	1	0
5869	0	18	8	0	0	1
176228	0	9	8	1	0	1
165269	0	23	1	1	1	0
33348	1	23	1	1	1	1
6492	0	10	14	0	1	1
6493	0	10	14	0	1	0
6498	0	10	14	0	1	1
112878	1	23	1	0	0	0
39081	0	16	3	0	0	1
137579	1	16	3	1	1	1
137621	1	16	3	1	1	1
80310	0	16	3	1	1	1
80312	0	16	3	1	1	1
80328	0	16	3	1	1	1
82047	0	12	7	1	1	1
16676	0	8	15	0	1	0
124732	0	16	3	0	0	1
39071	0	16	3	0	0	1
129773	0	48	3	1	1	1
98673	0	7	24	1	1	0
657	0	14	13	0	1	0
659	0	14	13	0	1	0
697	0	14	13	0	0	0
34159	1	11	5	0	1	1
165316	0	21	2	1	1	1
165331	0	21	2	1	1	1
100181	0	28	2	1	0	0
100201	0	21	2	1	0	0
100215	0	21	2	1	0	0
134253	0	33	5	0	0	1
9577	0	11	12	0	0	1
9581	0	11	12	0	0	0
44310	0	28	2	0	0	1
79889	0	21	2	0	0	0
79891	0	21	2	0	0	0
152081	0	21	2	0	0	1
86747	1	28	2	0	0	0
86766	0	28	2	0	0	0
86767	1	28	2	0	0	0
86768	0	28	2	0	0	0
86859	1	21	2	0	1	1
187521	0	7	2	1	1	0
188649	0	7	2	1	0	1
125079	1	11	5	0	0	1
93284	1	21	2	0	0	1
28322	0	21	2	0	0	1
28757	0	11	5	0	0	1
106663	1	27	1	1	1	1
152234	0	45	3	1	1	1
88115	0	18	6	1	0	0
126215	1	27	11	0	0	1
126216	1	27	11	0	0	1
126217	1	27	11	0	0	1
121015	0	27	11	1	1	1
184	0	85	1	0	1	0
135878	0	29	15	0	0	1
113924	0	29	3	0	0	1
8784	0	47	5	0	0	0
1222	1	5	22	0	1	0
141025	0	62	1	0	0	1
148308	1	31	1	0	0	1
137442	1	14	27	1	1	1
176280	1	16	8	1	1	0
24165	0	16	8	0	0	0
24306	0	16	8	0	0	1
24310	0	16	8	0	0	0
29062	1	17	7	0	0	1
135981	0	28	16	1	1	0
93060	0	35	1	1	0	0
226	1	6	4	1	0	0
228	0	69	4	0	0	0
229	0	6	4	0	0	1
87527	0	15	4	0	1	0
927	0	6	17	0	0	0
33928	0	24	4	0	0	1
101082	0	18	4	1	0	0
101085	0	18	4	1	0	0
101086	0	18	4	1	0	1
101088	0	18	4	1	0	1
134099	1	26	3	0	0	1
134167	1	51	4	0	1	1
168562	0	12	17	1	1	1
5629	0	6	4	1	0	0
39361	1	15	4	0	0	1
39365	1	15	4	0	0	1
74899	0	21	4	0	0	1
112863	0	39	1	0	0	0
80331	1	13	3	1	1	1
81034	0	18	4	0	0	1
50758	0	18	4	0	0	1
183086	1	13	12	1	1	1
183442	0	12	4	1	0	1
118708	0	8	30	1	1	1
87513	0	15	4	0	1	0
87546	0	18	4	0	1	0
23527	0	9	4	0	0	0
23591	0	18	4	0	1	1
24346	0	13	9	0	0	1
24349	0	13	9	0	0	1
90298	1	9	17	0	0	1
90316	1	9	17	0	0	1
188863	1	21	4	1	1	1
129858	0	12	4	0	1	1
125275	1	13	6	0	1	1
125279	1	13	6	0	1	1
125373	1	13	6	0	1	1
28943	1	13	6	0	0	1
62046	0	8	30	1	1	1
96680	0	13	15	1	1	1
129861	1	12	4	0	1	1
119274	0	32	2	1	1	1
119303	0	32	2	1	1	1
183144	0	47	1	0	0	1
81283	0	14	5	1	1	0
28685	0	14	5	0	0	1
162049	1	7	19	1	0	1
129597	1	51	1	1	1	1
100189	0	25	2	1	0	0
141096	0	50	2	0	1	1
14997	0	75	2	0	0	1
119369	1	25	2	0	0	1
86771	1	25	2	0	0	0
86785	0	25	2	0	0	0
129475	0	17	28	1	1	1
129510	0	17	28	1	1	1
556	0	15	12	0	1	0
558	1	15	12	0	1	0
48632	0	9	26	0	1	1
185880	0	46	3	1	0	1
152528	0	31	5	1	1	1
8781	0	48	5	0	0	0
50411	1	18	2	0	0	1
44131	0	18	2	0	0	1
44223	0	18	2	0	0	1
45919	0	11	9	1	1	1
80007	0	18	2	0	0	1
129498	0	15	28	0	1	1
129455	0	15	28	1	1	1
70034	0	17	5	1	1	0
137355	0	14	25	1	1	0
44831	0	17	5	1	1	1
15343	0	17	5	0	0	0
15695	0	14	8	0	0	1
115046	0	21	8	0	1	0
182087	1	17	5	1	1	1
120568	0	7	8	0	1	1
88933	1	7	8	1	0	1
23757	0	17	5	0	1	1
94503	1	17	5	1	1	1
94504	1	17	5	1	1	1
94505	1	17	5	1	1	1
94506	0	17	5	1	1	1
29267	0	14	8	0	1	1
136070	0	27	16	1	1	1
44307	1	29	2	0	0	1
97787	0	11	20	1	1	0
208	0	20	3	1	0	0
441	0	18	11	0	1	0
522	0	18	11	0	1	0
165264	1	10	19	0	0	1
34399	0	15	7	1	1	1
99988	1	28	1	0	0	0
100322	0	20	3	0	0	0
100461	0	20	3	0	0	0
100463	0	20	3	0	0	0
133973	0	68	1	0	0	1
134346	0	32	6	1	1	1
135881	0	30	15	0	0	1
6144	0	12	11	0	0	1
6652	1	5	15	0	0	1
138459	0	8	11	1	0	1
40841	0	8	11	0	0	0
41500	1	5	15	0	0	0
108101	0	20	5	1	1	1
9889	1	5	15	0	1	0
75926	1	5	7	0	0	1
175064	1	16	1	0	0	1
44052	1	20	1	1	1	0
44053	1	20	1	1	1	0
44076	0	40	1	1	1	1
44097	1	16	1	1	1	1
112804	1	7	31	1	1	1
112855	0	24	1	0	0	0
48309	0	10	23	1	1	1
16092	0	12	11	0	0	0
16094	0	12	11	0	1	1
16098	0	12	11	0	1	1
187564	0	40	2	1	0	1
82060	0	15	7	1	1	1
50267	1	24	1	0	0	0
181688	0	10	3	0	1	1
182202	0	8	6	1	1	0
95912	1	16	11	1	1	1
183120	1	12	1	0	0	1
183298	1	10	3	0	0	1
52492	1	6	11	0	0	1
150942	1	5	15	1	0	0
118805	0	24	1	1	1	1
118818	1	24	1	1	1	1
118856	1	40	1	1	1	1
184408	1	10	11	1	0	1
86619	0	32	1	0	0	0
86620	0	28	1	0	0	0
88262	1	16	6	0	0	0
88263	0	16	6	0	0	0
88264	1	16	6	1	0	0
121053	0	6	11	1	1	1
56337	0	20	1	1	1	1
155358	1	16	21	1	1	1
118838	1	44	1	1	1	1
25599	0	10	15	0	1	1
168640	0	20	1	0	0	1
29234	0	15	7	0	0	1
62937	1	8	1	0	1	0
95899	1	16	11	1	1	1
96000	0	10	11	1	1	1
30568	1	5	15	0	1	0
162014	1	10	19	1	1	1
128861	0	17	24	1	1	1
128869	0	17	24	1	1	1
114933	0	26	8	0	1	1
