term_id	sign_score	annotation_gene	annotation_window	geneSize	window_size
72766	0.0067	['AT1G06690', 'AT1G07510', 'AT1G15820', 'AT1G42960', 'AT1G50250', 'AT2G24020', 'AT2G40760', 'AT3G15360', 'AT3G22690', 'AT3G24590', 'AT3G55330', 'AT3G57680', 'AT4G13670', 'AT4G35770', 'AT5G21430', 'AT5G52970']	[16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37]	16	22
72781	0.0067	['AT1G06690', 'AT1G07510', 'AT1G15820', 'AT1G42960', 'AT1G50250', 'AT2G22360', 'AT2G24020', 'AT3G15360', 'AT3G22690', 'AT3G24590', 'AT3G55330', 'AT3G57680', 'AT4G13670', 'AT4G35770', 'AT5G21430', 'AT5G52970']	[16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37]	16	22
72783	0.0067	['AT1G07510', 'AT1G15820', 'AT1G42960', 'AT1G50250', 'AT2G22360', 'AT2G24020', 'AT2G43010', 'AT3G15360', 'AT3G22690', 'AT3G24590', 'AT3G55330', 'AT3G57680', 'AT4G13670', 'AT5G12470', 'AT5G21430', 'AT5G52970']	[16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37]	16	22
111434	0.0067	['AT1G06690', 'AT1G10170', 'AT1G15820', 'AT1G29920', 'AT1G42960', 'AT1G74710', 'AT2G40760', 'AT2G43010', 'AT3G15360', 'AT3G22690', 'AT3G55330', 'AT3G57680', 'AT4G13670', 'AT4G20820', 'AT5G12470', 'AT5G52970']	[22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43]	16	22
111437	0.0067	['AT1G06690', 'AT1G10170', 'AT1G15820', 'AT1G29920', 'AT1G42960', 'AT1G74710', 'AT2G40760', 'AT3G10130', 'AT3G15360', 'AT3G22690', 'AT3G55330', 'AT3G57680', 'AT4G13670', 'AT4G20820', 'AT5G12470', 'AT5G52970']	[22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43]	16	22
120336	0.0067	['AT1G06690', 'AT1G07510', 'AT1G10170', 'AT1G15820', 'AT1G17850', 'AT1G23740', 'AT1G29920', 'AT1G30510', 'AT1G42960', 'AT1G50250', 'AT1G55370', 'AT2G22360', 'AT2G24020', 'AT2G40760', 'AT2G42975', 'AT2G43010', 'AT3G10130', 'AT3G15360', 'AT3G22690', 'AT3G24590', 'AT3G55330', 'AT3G57680', 'AT3G60370', 'AT4G13670', 'AT4G20820', 'AT4G35770', 'AT5G12470', 'AT5G21430', 'AT5G23890', 'AT5G42070', 'AT5G52970']	[24, 25, 26, 27, 28, 29, 30]	31	7
120337	0.0067	['AT1G06690', 'AT1G07510', 'AT1G10170', 'AT1G15820', 'AT1G17850', 'AT1G23740', 'AT1G29920', 'AT1G30510', 'AT1G42960', 'AT1G50250', 'AT1G55370', 'AT1G72640', 'AT2G24020', 'AT2G40760', 'AT2G42975', 'AT2G43010', 'AT3G10130', 'AT3G15360', 'AT3G22690', 'AT3G24590', 'AT3G55330', 'AT3G57680', 'AT3G60370', 'AT4G13670', 'AT4G20820', 'AT4G35770', 'AT5G12470', 'AT5G21430', 'AT5G23890', 'AT5G42070', 'AT5G52970']	[24, 25, 26, 27, 28, 29, 30]	31	7
98141	0.0067	['AT1G06690', 'AT1G15820', 'AT1G23740', 'AT1G29920', 'AT1G42960', 'AT1G79230', 'AT2G24020', 'AT2G40760', 'AT3G10130', 'AT3G15360', 'AT3G22690', 'AT3G55330', 'AT3G57680', 'AT4G13670', 'AT4G20820', 'AT5G52970']	[20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41]	16	22
125009	0.0067	['AT1G06690', 'AT1G07510', 'AT1G10170', 'AT1G15820', 'AT1G17850', 'AT1G23740', 'AT1G29920', 'AT1G30510', 'AT1G42960', 'AT1G50250', 'AT1G52220', 'AT1G55370', 'AT1G66670', 'AT1G72640', 'AT1G79230', 'AT1G79450', 'AT2G20270', 'AT2G21160', 'AT2G24020', 'AT2G40400', 'AT2G40760', 'AT2G42975', 'AT2G43010', 'AT3G10130', 'AT3G15360', 'AT3G22690', 'AT3G24590', 'AT3G26080', 'AT3G55330', 'AT3G57680', 'AT3G60370', 'AT4G13670', 'AT4G20820', 'AT4G24750', 'AT4G24930', 'AT4G28025', 'AT4G35770', 'AT5G12470', 'AT5G21430', 'AT5G23890', 'AT5G42070', 'AT5G52970']	[25, 26, 27, 28]	42	4
125011	0.0067	['AT1G06690', 'AT1G07510', 'AT1G10170', 'AT1G15820', 'AT1G23740', 'AT1G29920', 'AT1G30510', 'AT1G42960', 'AT1G50250', 'AT1G52220', 'AT1G55370', 'AT1G66670', 'AT1G72640', 'AT1G79230', 'AT1G79450', 'AT2G20270', 'AT2G21160', 'AT2G24020', 'AT2G37230', 'AT2G40400', 'AT2G40760', 'AT2G42975', 'AT2G43010', 'AT3G10130', 'AT3G15360', 'AT3G22690', 'AT3G24590', 'AT3G26080', 'AT3G55330', 'AT3G57680', 'AT3G60370', 'AT4G13670', 'AT4G20820', 'AT4G24750', 'AT4G24930', 'AT4G28025', 'AT4G35770', 'AT5G12470', 'AT5G21430', 'AT5G23890', 'AT5G42070', 'AT5G52970']	[25, 26, 27, 28]	42	4
125016	0.0067	['AT1G06690', 'AT1G07510', 'AT1G10170', 'AT1G15820', 'AT1G23740', 'AT1G29920', 'AT1G30510', 'AT1G42960', 'AT1G50250', 'AT1G52220', 'AT1G55370', 'AT1G79230', 'AT1G79450', 'AT2G20270', 'AT2G21160', 'AT2G24020', 'AT2G37230', 'AT2G40400', 'AT2G40760', 'AT2G42220', 'AT2G42975', 'AT2G43010', 'AT3G10130', 'AT3G15360', 'AT3G22690', 'AT3G24590', 'AT3G26080', 'AT3G55330', 'AT3G57680', 'AT3G60370', 'AT4G13010', 'AT4G13670', 'AT4G20820', 'AT4G24750', 'AT4G24930', 'AT4G28025', 'AT4G35770', 'AT5G12470', 'AT5G21430', 'AT5G23890', 'AT5G42070', 'AT5G52970']	[25, 26, 27, 28]	42	4
125182	0.0067	['AT1G06690', 'AT1G07510', 'AT1G10170', 'AT1G15140', 'AT1G15820', 'AT1G23740', 'AT1G29920', 'AT1G30510', 'AT1G42960', 'AT1G52220', 'AT1G55370', 'AT1G72640', 'AT1G74710', 'AT1G79230', 'AT1G79450', 'AT2G20270', 'AT2G21160', 'AT2G24020', 'AT2G37230', 'AT2G40760', 'AT2G43010', 'AT3G10130', 'AT3G15360', 'AT3G22690', 'AT3G24590', 'AT3G26080', 'AT3G55330', 'AT3G57680', 'AT3G60370', 'AT4G13670', 'AT4G20820', 'AT4G24930', 'AT4G28025', 'AT4G35770', 'AT5G12470', 'AT5G21430', 'AT5G23890', 'AT5G42070', 'AT5G52970']	[25, 26, 27, 28, 29]	39	5
137360	0.0067	['AT1G07510', 'AT1G15140', 'AT1G15820', 'AT1G50250', 'AT1G52220', 'AT2G20270', 'AT2G24020', 'AT2G35040', 'AT2G42975', 'AT2G43010', 'AT3G58010', 'AT3G60370', 'AT4G13010', 'AT4G38380', 'AT5G16150', 'AT5G16660', 'AT5G19500', 'AT5G21430', 'AT5G52970']	[27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51]	19	25
126067	0.0067	['AT1G07510', 'AT1G15140', 'AT1G15820', 'AT1G29920', 'AT1G30510', 'AT1G42960', 'AT1G50250', 'AT1G54500', 'AT1G79230', 'AT2G20270', 'AT2G22360', 'AT2G24020', 'AT2G37230', 'AT2G42220', 'AT2G42975', 'AT2G43010', 'AT3G15360', 'AT3G24590', 'AT3G53560', 'AT3G55330', 'AT3G57680', 'AT3G60370', 'AT4G13010', 'AT4G13670', 'AT4G20820', 'AT4G24930', 'AT4G38380', 'AT4G39460', 'AT4G39730', 'AT5G12470', 'AT5G16660', 'AT5G21430', 'AT5G23890', 'AT5G52970']	[25, 26, 27, 28, 29, 30, 31, 32, 33, 34]	34	10
126071	0.0067	['AT1G07510', 'AT1G15140', 'AT1G15820', 'AT1G20810', 'AT1G29920', 'AT1G30510', 'AT1G42960', 'AT1G50250', 'AT1G54500', 'AT2G20270', 'AT2G22360', 'AT2G24020', 'AT2G37230', 'AT2G42220', 'AT2G42975', 'AT2G43010', 'AT3G15360', 'AT3G24590', 'AT3G53560', 'AT3G55330', 'AT3G57680', 'AT3G60370', 'AT4G13010', 'AT4G13670', 'AT4G20820', 'AT4G38380', 'AT4G39460', 'AT4G39730', 'AT5G12470', 'AT5G16150', 'AT5G16660', 'AT5G21430', 'AT5G52970', 'AT5G53490']	[25, 26, 27, 28, 29, 30, 31, 32, 33, 34]	34	10
63297	0.0067	['AT1G12250', 'AT1G18730', 'AT1G27510', 'AT1G54050', 'AT1G55370', 'AT1G72640', 'AT1G74710', 'AT1G80030', 'AT2G01918', 'AT2G17630', 'AT2G27290', 'AT2G30950', 'AT2G40100', 'AT2G40400', 'AT2G41330', 'AT3G47060', 'AT4G04020', 'AT4G18370', 'AT4G23890', 'AT4G24750', 'AT4G37925', 'AT4G39960', 'AT5G02160', 'AT5G03455', 'AT5G15250', 'AT5G20140', 'AT5G23890', 'AT5G39830', 'AT5G52780']	[15, 16, 17]	29	3
93590	0.0067	['AT1G07510', 'AT1G10170', 'AT1G15820', 'AT1G23740', 'AT1G29920', 'AT1G30510', 'AT1G31180', 'AT1G42960', 'AT1G50250', 'AT1G67280', 'AT1G79230', 'AT2G22360', 'AT2G24020', 'AT2G37230', 'AT2G40760', 'AT2G43010', 'AT3G10130', 'AT3G15360', 'AT3G22690', 'AT3G24590', 'AT3G55330', 'AT3G57680', 'AT4G13670', 'AT4G20820', 'AT4G24930', 'AT5G21430', 'AT5G42070', 'AT5G42765', 'AT5G52970']	[20, 21, 22]	29	3
198	0.0067	['AT1G02560', 'AT1G03160', 'AT1G06690', 'AT1G07510', 'AT1G12250', 'AT1G14150', 'AT1G14345', 'AT1G15140', 'AT1G15820', 'AT1G17850', 'AT1G18730', 'AT1G29920', 'AT1G42960', 'AT1G50460', 'AT1G51110', 'AT1G51350', 'AT1G52220', 'AT1G54050', 'AT1G54500', 'AT1G54580', 'AT1G55370', 'AT1G56500', 'AT1G66670', 'AT1G67280', 'AT1G67700', 'AT1G72640', 'AT1G74710', 'AT1G75690', 'AT1G79230', 'AT1G80030', 'AT2G17630', 'AT2G20260', 'AT2G20270', 'AT2G24020', 'AT2G26800', 'AT2G27290', 'AT2G29500', 'AT2G30950', 'AT2G35040', 'AT2G37660', 'AT2G40100', 'AT2G40760', 'AT2G41330', 'AT2G43010', 'AT2G44990', 'AT3G08920', 'AT3G10470', 'AT3G21055', 'AT3G22690', 'AT3G26580', 'AT3G28850', 'AT3G46780', 'AT3G47060', 'AT3G55330', 'AT3G57680', 'AT3G58010', 'AT3G60370', 'AT4G04020', 'AT4G13010', 'AT4G13670', 'AT4G16155', 'AT4G18370', 'AT4G19830', 'AT4G20820', 'AT4G31560', 'AT4G33010', 'AT4G35770', 'AT4G38380', 'AT4G39460', 'AT5G01500', 'AT5G03455', 'AT5G08540', 'AT5G12470', 'AT5G13120', 'AT5G15250', 'AT5G16150', 'AT5G16660', 'AT5G19370', 'AT5G19500', 'AT5G20140', 'AT5G39830', 'AT5G42070', 'AT5G42270', 'AT5G52970', 'AT5G53170', 'AT5G59250']	[0, 1]	86	2
732	0.0067	['AT1G22020', 'AT1G51350', 'AT1G56500', 'AT1G75690', 'AT3G28850', 'AT3G58010', 'AT4G13010', 'AT4G16155', 'AT4G38380', 'AT4G39460', 'AT5G16150', 'AT5G19500', 'AT5G59250']	[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]	13	14
177349	0.0067	['AT1G22020', 'AT1G50460', 'AT1G51350', 'AT1G52220', 'AT1G75690', 'AT2G22360', 'AT3G28850', 'AT3G46780', 'AT4G16155', 'AT5G16150', 'AT5G19500', 'AT5G21430', 'AT5G59250']	[39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52]	13	14
130539	0.0067	['AT1G07510', 'AT1G15140', 'AT1G15820', 'AT1G20810', 'AT1G29920', 'AT1G30510', 'AT1G42960', 'AT1G50250', 'AT1G54500', 'AT1G79230', 'AT2G20270', 'AT2G22360', 'AT2G24020', 'AT2G37230', 'AT2G42220', 'AT2G42975', 'AT2G43010', 'AT3G15360', 'AT3G24590', 'AT3G53560', 'AT3G55330', 'AT3G57680', 'AT3G60370', 'AT4G13010', 'AT4G13670', 'AT4G20820', 'AT4G24930', 'AT4G38380', 'AT4G39460', 'AT4G39730', 'AT5G12470', 'AT5G16660', 'AT5G21430', 'AT5G23890', 'AT5G52970', 'AT5G53490']	[26, 27, 28, 29, 30, 31, 32, 33, 34]	36	9
130546	0.0067	['AT1G06690', 'AT1G07510', 'AT1G15140', 'AT1G15820', 'AT1G20810', 'AT1G29920', 'AT1G30510', 'AT1G42960', 'AT1G50250', 'AT1G54500', 'AT2G20270', 'AT2G22360', 'AT2G24020', 'AT2G37230', 'AT2G42220', 'AT2G42975', 'AT2G43010', 'AT3G15360', 'AT3G22690', 'AT3G24590', 'AT3G55330', 'AT3G57680', 'AT3G60370', 'AT4G13010', 'AT4G13670', 'AT4G20820', 'AT4G35770', 'AT4G38380', 'AT4G39460', 'AT4G39730', 'AT5G12470', 'AT5G16150', 'AT5G16660', 'AT5G21430', 'AT5G23890', 'AT5G52970']	[26, 27, 28, 29, 30, 31, 32, 33, 34]	36	9
184363	0.0067	['AT1G06690', 'AT1G10170', 'AT1G17850', 'AT1G29920', 'AT1G42960', 'AT1G54050', 'AT1G66670', 'AT1G67280', 'AT1G72640', 'AT2G27290', 'AT2G30950', 'AT3G22690', 'AT3G26580', 'AT3G55330', 'AT4G35770', 'AT4G39460', 'AT5G03455', 'AT5G13120', 'AT5G15250', 'AT5G20140', 'AT5G39830']	[43, 44, 45, 46, 47, 48, 49, 50, 51, 52]	21	10
89457	0.0067	['AT1G06690', 'AT1G07510', 'AT1G15820', 'AT1G29920', 'AT1G30510', 'AT1G42960', 'AT1G50250', 'AT2G22360', 'AT2G24020', 'AT2G37230', 'AT2G40760', 'AT3G15360', 'AT3G22690', 'AT3G24590', 'AT3G55330', 'AT3G57680', 'AT4G35770', 'AT5G21430', 'AT5G52970']	[19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30]	19	12
89461	0.0067	['AT1G06690', 'AT1G07510', 'AT1G15820', 'AT1G29920', 'AT1G30510', 'AT1G42960', 'AT2G22360', 'AT2G24020', 'AT2G37230', 'AT2G40760', 'AT3G15360', 'AT3G22690', 'AT3G24590', 'AT3G55330', 'AT3G57680', 'AT4G35770', 'AT5G21430', 'AT5G42070', 'AT5G52970']	[19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30]	19	12
89465	0.0067	['AT1G06690', 'AT1G07510', 'AT1G15820', 'AT1G29920', 'AT1G30510', 'AT1G42960', 'AT1G50250', 'AT2G22360', 'AT2G24020', 'AT2G37230', 'AT2G40760', 'AT3G15360', 'AT3G22690', 'AT3G24590', 'AT3G55330', 'AT3G57680', 'AT4G24930', 'AT5G21430', 'AT5G52970']	[19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30]	19	12
134013	0.0067	['AT1G06690', 'AT1G07510', 'AT1G10170', 'AT1G15140', 'AT1G15820', 'AT1G20810', 'AT1G23740', 'AT1G29920', 'AT1G30510', 'AT1G42960', 'AT1G50250', 'AT1G50460', 'AT1G52220', 'AT1G54500', 'AT1G55370', 'AT1G56500', 'AT1G74070', 'AT1G74710', 'AT1G79230', 'AT1G79450', 'AT2G20270', 'AT2G21160', 'AT2G22360', 'AT2G24020', 'AT2G37230', 'AT2G40760', 'AT2G42220', 'AT2G42975', 'AT2G43010', 'AT3G10130', 'AT3G15360', 'AT3G22690', 'AT3G24590', 'AT3G26080', 'AT3G26580', 'AT3G53560', 'AT3G55330', 'AT3G57680', 'AT3G58010', 'AT3G60370', 'AT4G13010', 'AT4G13670', 'AT4G20820', 'AT4G24930', 'AT4G28025', 'AT4G35770', 'AT4G38380', 'AT4G39460', 'AT4G39730', 'AT5G12470', 'AT5G16150', 'AT5G16660', 'AT5G19500', 'AT5G21430', 'AT5G23890', 'AT5G42070', 'AT5G42765', 'AT5G52970', 'AT5G53490']	[27, 28]	59	2
1969	0.0067	['AT1G03160', 'AT2G17630', 'AT3G10470', 'AT4G13670', 'AT1G07510', 'AT1G75690', 'AT1G14150', 'AT2G43010', 'AT4G16155', 'AT1G66670', 'AT2G27290', 'AT5G20140', 'AT3G46780', 'AT1G56500', 'AT1G15140', 'AT5G13120', 'AT4G31560', 'AT5G52970', 'AT4G20820', 'AT1G54500', 'AT1G42960', 'AT2G20260', 'AT5G42070', 'AT1G12250', 'AT2G26800', 'AT1G02560', 'AT4G04020', 'AT5G39830', 'AT2G29500', 'AT5G59250', 'AT1G67280', 'AT1G74710', 'AT3G21055', 'AT4G13010', 'AT2G20270', 'AT4G35770', 'AT3G60370', 'AT3G58010', 'AT5G16660', 'AT2G24020', 'AT4G38380', 'AT1G51350', 'AT2G40760', 'AT1G54050', 'AT3G22690', 'AT2G40100', 'AT4G39460', 'AT5G19500', 'AT5G42270', 'AT5G12470', 'AT1G14345', 'AT1G80030', 'AT1G50460', 'AT1G72640', 'AT1G17850', 'AT1G29920', 'AT2G35040', 'AT4G19830', 'AT3G28850', 'AT1G15820', 'AT2G37660', 'AT4G18370', 'AT5G19370', 'AT1G67700', 'AT3G26580', 'AT5G01500', 'AT1G06690', 'AT2G30950', 'AT1G55370', 'AT5G08540', 'AT3G55330', 'AT1G52220', 'AT5G15250', 'AT1G79230', 'AT5G16150', 'AT3G47060', 'AT1G51110', 'AT3G57680', 'AT2G44990', 'AT2G41330', 'AT5G03455', 'AT3G14420', 'AT4G33010', 'AT3G08920', 'AT5G53170']	[1]	85	1
133966	0.0067	['AT4G31560', 'AT1G54580', 'AT4G01050', 'AT1G31180', 'AT2G27290', 'AT1G67280', 'AT1G66670', 'AT2G40400', 'AT1G72640', 'AT1G17850', 'AT4G01900', 'AT3G26580', 'AT5G42765', 'AT1G55370', 'AT4G24750', 'AT3G10130', 'AT1G74710', 'AT4G13670', 'AT2G42975', 'AT5G52970', 'AT1G07510', 'AT4G20820', 'AT1G42960', 'AT5G42070', 'AT3G15360', 'AT2G43010', 'AT1G23740', 'AT1G10170', 'AT2G20270', 'AT2G37230', 'AT1G29920', 'AT1G15140', 'AT1G30510', 'AT3G55330', 'AT1G52220', 'AT2G24020', 'AT4G35770', 'AT1G15820', 'AT1G50250', 'AT3G22690', 'AT4G39730', 'AT2G40760', 'AT3G57680', 'AT5G12470', 'AT4G24930', 'AT5G21430', 'AT3G26080', 'AT5G23890', 'AT3G24590', 'AT1G06690']	[27]	50	1
36433	0.0067	['AT1G55370', 'AT1G72640', 'AT2G27290', 'AT4G18370', 'AT4G24750', 'AT5G20140']	[10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25]	6	16
121062	0.0067	['AT1G10170', 'AT1G52220', 'AT1G72640', 'AT2G20270', 'AT2G40760']	[24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34]	5	11
137484	0.0067	['AT4G01900', 'AT4G39960', 'AT5G39830', 'AT3G10470', 'AT5G08540', 'AT4G31560', 'AT5G13120', 'AT1G54050', 'AT4G18370', 'AT4G01050', 'AT1G18730', 'AT5G03455', 'AT1G54580', 'AT3G15110', 'AT1G14590']	[28]	15	1
137876	0.0067	['AT1G14590', 'AT1G54050', 'AT3G10470', 'AT3G15110', 'AT4G18370', 'AT4G31560', 'AT4G39960', 'AT5G03455', 'AT5G13120', 'AT5G39830']	[28, 29, 30, 31, 32, 33]	10	6
171912	0.0067	['AT1G22020', 'AT1G50460', 'AT1G51350', 'AT1G75690', 'AT2G22360', 'AT3G46780', 'AT4G16155', 'AT5G16150', 'AT5G19500', 'AT5G59250']	[37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52]	10	16
8291	0.0067	['AT3G15360', 'AT3G55330', 'AT3G57680', 'AT3G60370', 'AT4G13670', 'AT5G52970']	[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43]	6	41
106638	0.0067	['AT5G62720', 'AT4G31560', 'AT3G26580', 'AT4G35770', 'AT1G66670', 'AT4G01050', 'AT5G23890', 'AT2G30950', 'AT2G01918', 'AT3G10470', 'AT5G02160', 'AT1G27510', 'AT1G14150', 'AT4G39960', 'AT4G04020', 'AT5G39830', 'AT2G20270', 'AT2G40100', 'AT4G37925', 'AT2G26800', 'AT5G20140', 'AT1G14590', 'AT1G55370', 'AT1G17850', 'AT1G52220', 'AT3G47060', 'AT5G13120', 'AT4G18370', 'AT4G24750', 'AT5G15250', 'AT1G18730', 'AT5G03455', 'AT3G01440', 'AT3G15110', 'AT2G27290', 'AT5G52780', 'AT4G23890', 'AT2G41330', 'AT1G72640', 'AT2G40400']	[22]	40	1
175009	0.0067	['AT1G17850', 'AT1G42960', 'AT1G54050', 'AT1G66670', 'AT1G67280', 'AT1G72640', 'AT2G27290', 'AT3G10470', 'AT3G26580', 'AT3G55330', 'AT5G13120', 'AT5G15250']	[38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53]	12	16
175012	0.0067	['AT1G17850', 'AT1G42960', 'AT1G54050', 'AT1G66670', 'AT1G67280', 'AT1G72640', 'AT2G27290', 'AT3G26580', 'AT3G55330', 'AT4G35770', 'AT5G13120', 'AT5G15250']	[38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53]	12	16
175049	0.0067	['AT1G50460', 'AT1G51350', 'AT3G28850', 'AT3G46780', 'AT4G13010', 'AT4G38380', 'AT5G16150', 'AT5G19500']	[38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53]	8	16
175070	0.0067	['AT4G27700', 'AT3G46780', 'AT3G58010', 'AT2G42975', 'AT1G07510', 'AT5G19500', 'AT2G42220', 'AT1G23740', 'AT2G24020', 'AT1G50250', 'AT4G38380', 'AT5G16660', 'AT4G20820', 'AT3G15840', 'AT5G21430', 'AT1G50460', 'AT3G24590', 'AT1G29920', 'AT2G35040', 'AT4G13010', 'AT1G15820', 'AT4G24930', 'AT2G22360', 'AT5G42765', 'AT1G15140', 'AT2G43010', 'AT1G79230', 'AT1G52220', 'AT5G16150', 'AT5G35170', 'AT5G52970', 'AT1G74710', 'AT2G20270', 'AT1G27510', 'AT2G40760', 'AT3G22690', 'AT3G57680', 'AT1G55370', 'AT5G23890', 'AT1G06690', 'AT3G15360', 'AT5G12470', 'AT3G28850', 'AT1G51350', 'AT1G30510']	[39]	45	1
44062	0.0067	['AT1G50250', 'AT2G42975', 'AT4G20820', 'AT5G16660', 'AT3G15360', 'AT2G40760', 'AT1G06690', 'AT4G13010', 'AT1G15820', 'AT5G53170', 'AT4G13670', 'AT5G52970', 'AT1G07510', 'AT1G42960', 'AT5G42070', 'AT3G60370', 'AT2G35040', 'AT3G22690', 'AT5G21430', 'AT5G12470', 'AT3G24590', 'AT1G52220', 'AT2G22360', 'AT3G55330', 'AT3G57680', 'AT4G35770', 'AT5G16150', 'AT3G58010', 'AT4G38380', 'AT4G39460', 'AT5G19500', 'AT5G08540', 'AT2G37230', 'AT1G29920', 'AT1G23740', 'AT1G30510', 'AT1G10170', 'AT2G24020', 'AT2G43010', 'AT1G75690', 'AT1G22020', 'AT5G59250', 'AT4G24930', 'AT1G31180', 'AT1G14590']	[12]	45	1
44094	0.0067	['AT3G25480', 'AT2G42220', 'AT5G19500', 'AT5G16150', 'AT1G75690', 'AT1G22020', 'AT3G58010', 'AT5G59250', 'AT4G38380', 'AT1G56500', 'AT4G24930', 'AT1G23740', 'AT2G43010', 'AT1G30510', 'AT1G29920', 'AT5G08540', 'AT4G39460', 'AT2G24020', 'AT1G10170', 'AT1G22450']	[12]	20	1
44113	0.0067	['AT2G42220', 'AT1G75690', 'AT5G19500', 'AT1G22020', 'AT5G16150', 'AT3G58010', 'AT4G38380', 'AT5G59250', 'AT5G08540', 'AT4G39460', 'AT1G29920', 'AT1G10170', 'AT2G24020', 'AT1G23740', 'AT1G30510', 'AT2G43010', 'AT2G37230', 'AT1G56500', 'AT1G22450', 'AT4G24930']	[12]	20	1
109992	0.0067	['AT1G06690', 'AT1G10170', 'AT1G15820', 'AT1G23740', 'AT1G29920', 'AT1G30510', 'AT1G42960', 'AT1G74710', 'AT2G24020', 'AT2G40760', 'AT2G43010', 'AT3G15360', 'AT3G22690', 'AT3G55330', 'AT3G57680', 'AT4G13670', 'AT4G20820', 'AT4G35770', 'AT5G23890', 'AT5G52970']	[22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37]	20	16
109995	0.0067	['AT1G06690', 'AT1G10170', 'AT1G15820', 'AT1G23740', 'AT1G29920', 'AT1G30510', 'AT1G42960', 'AT1G74710', 'AT1G79230', 'AT2G24020', 'AT2G40760', 'AT2G43010', 'AT3G15360', 'AT3G22690', 'AT3G55330', 'AT3G57680', 'AT4G13670', 'AT4G20820', 'AT5G12470', 'AT5G52970']	[22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37]	20	16
110011	0.0067	['AT1G06690', 'AT1G10170', 'AT1G15820', 'AT1G23740', 'AT1G29920', 'AT1G30510', 'AT1G42960', 'AT1G74710', 'AT1G79230', 'AT2G24020', 'AT2G40760', 'AT2G43010', 'AT3G15360', 'AT3G22690', 'AT3G55330', 'AT3G57680', 'AT4G13670', 'AT4G20820', 'AT5G23890', 'AT5G52970']	[22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37]	20	16
44531	0.0067	['AT1G10170', 'AT1G15820', 'AT1G22020', 'AT1G23740', 'AT1G29920', 'AT1G42960', 'AT1G50250', 'AT1G56500', 'AT2G22360', 'AT2G24020', 'AT2G42975', 'AT3G15360', 'AT3G58010', 'AT3G60370', 'AT4G13010', 'AT4G38380', 'AT4G39460', 'AT5G08540', 'AT5G12470', 'AT5G16150', 'AT5G16660', 'AT5G19500', 'AT5G52970', 'AT5G53170', 'AT5G59250']	[12, 13, 14]	25	3
112854	0.0067	['AT4G35770', 'AT5G23890', 'AT1G17850', 'AT2G40760', 'AT1G06690', 'AT5G13120', 'AT1G72640', 'AT5G15250', 'AT3G10470', 'AT5G20140', 'AT1G55370', 'AT5G02160', 'AT1G66670', 'AT3G60370', 'AT2G40100', 'AT4G04020', 'AT4G18370', 'AT4G39960', 'AT5G42070', 'AT1G18730', 'AT5G52780', 'AT1G14590', 'AT2G27290', 'AT5G62720', 'AT1G54050']	[23]	25	1
