term_id	sign_score	level	annotation_gene	start_time	end_time	geneSize	windowSize
TPO:103879	0.9853	4	AT1G07510,AT1G15140,AT1G15820,AT1G29920,AT1G30510,AT1G42960,AT1G50250,AT1G79230,AT1G79450,AT2G24020,AT2G42975,AT2G43010,AT3G15360,AT3G22690,AT3G24590,AT3G57680,AT4G20820,AT4G24930,AT4G39460,AT5G12470,AT5G52970	73	98	21	26
TPO:103881	0.9231	8	AT1G06690,AT1G07510,AT1G15140,AT1G15820,AT1G23740,AT1G29920,AT1G30510,AT1G42960,AT1G50250,AT1G55370,AT1G79230,AT2G24020,AT2G40760,AT2G43010,AT3G15360,AT3G22690,AT3G24590,AT3G55330,AT3G57680,AT4G20820,AT4G24930,AT5G12470,AT5G23890,AT5G52970	73	98	24	26
TPO:5578	0.8727	8	AT1G07510,AT1G15820,AT1G29920,AT1G50250,AT2G22360,AT2G37230,AT2G40760,AT2G42975,AT3G15360,AT3G22690,AT3G24590,AT3G55330,AT3G57680,AT3G58010,AT3G60370,AT4G13010,AT4G20820,AT4G38380,AT4G39460,AT5G12470,AT5G52970,AT5G53170	52	71	22	20
TPO:103884	0.5231	3	AT2G40100,AT3G01440,AT3G47060,AT4G23890,AT5G62720	73	98	5	26
TPO:5584	0.9059	9	AT1G15820,AT1G22450,AT1G29920,AT1G50250,AT2G22360,AT2G42975,AT3G15360,AT3G55330,AT3G57680,AT3G58010,AT3G60370,AT4G13010,AT4G38380,AT4G39460,AT5G12470,AT5G52970,AT5G53170	52	71	17	20
TPO:71121	0.9321	3	AT1G07510,AT1G10170,AT1G15820,AT1G23740,AT1G29920,AT1G30510,AT1G50250,AT2G37230,AT2G42975,AT2G43010,AT3G24590,AT4G13010,AT4G20820,AT4G24930,AT5G12470,AT5G16660,AT5G21430	67	79	17	13
TPO:71123	0.8824	1	AT1G07510,AT1G10170,AT1G15820,AT1G23740,AT1G29920,AT1G30510,AT1G50250,AT2G37230,AT2G42975,AT2G43010,AT3G24590,AT4G13010,AT4G20820,AT4G24930,AT4G39730,AT5G12470,AT5G16660	67	79	17	13
TPO:71126	0.8009	2	AT1G10170,AT1G15820,AT1G23740,AT1G29920,AT1G30510,AT1G50250,AT2G37230,AT2G42220,AT2G42975,AT2G43010,AT3G24590,AT4G13010,AT4G20820,AT4G39460,AT4G39730,AT5G12470,AT5G16660	67	79	17	13
TPO:71127	0.8507	1	AT1G10170,AT1G15820,AT1G23740,AT1G29920,AT1G30510,AT1G50250,AT2G37230,AT2G42220,AT2G42975,AT2G43010,AT3G24590,AT4G13010,AT4G20820,AT4G39460,AT5G12470,AT5G16660,AT5G21430	67	79	17	13
TPO:103896	0.9806	3	AT1G07510,AT1G15140,AT1G15820,AT1G50250,AT2G22360,AT2G24020,AT2G42220,AT2G42975,AT2G43010,AT3G15360,AT3G24590,AT3G58010,AT4G13010,AT4G13670,AT4G38380,AT5G12470,AT5G16150,AT5G16660,AT5G19500,AT5G21430,AT5G52970	73	99	21	27
TPO:71129	0.8413	3	AT1G06690,AT1G07510,AT1G42960,AT2G22360,AT2G24020,AT2G40760,AT3G15360,AT3G22690,AT3G55330,AT3G57680,AT3G60370,AT4G13670,AT4G35770,AT5G21430,AT5G42070,AT5G52970	67	79	16	13
TPO:5595	0.9029	9	AT1G15820,AT1G22450,AT1G29920,AT1G50250,AT2G22360,AT2G42975,AT3G15360,AT3G55330,AT3G57680,AT3G60370,AT4G13010,AT4G13670,AT4G39460,AT5G12470,AT5G21430,AT5G52970,AT5G53170	52	71	17	20
TPO:71133	0.9936	3	AT1G22020,AT1G22450,AT1G50460,AT1G51350,AT1G75690,AT3G15840,AT3G25480,AT3G28850,AT4G16155,AT4G27700,AT5G19500,AT5G59250	67	79	12	13
TPO:71134	0.8462	3	AT1G50460,AT2G42220,AT3G25480,AT3G58010,AT4G13010,AT4G38380,AT4G39460,AT4G39730,AT5G16150,AT5G16660,AT5G19500	67	79	11	13
TPO:71137	0.9231	3	AT1G22020,AT1G22450,AT1G50460,AT1G51350,AT3G15840,AT3G25480,AT3G28850,AT3G58010,AT4G16155,AT4G27700,AT5G16150,AT5G19500,AT5G59250	67	79	13	13
TPO:5607	0.66	10	AT1G07510,AT1G17850,AT1G79230,AT2G20270,AT2G22360,AT2G37230,AT2G40760,AT3G22690,AT3G24590,AT3G55330,AT3G57680,AT4G20820,AT4G35770,AT5G21430,AT5G42070	52	71	15	20
TPO:5612	0.75	10	AT1G17850,AT1G52220,AT2G20270,AT2G35040,AT2G40760,AT3G10130,AT3G22690,AT3G55330,AT3G57680,AT4G13670,AT4G35770,AT5G21430	52	71	12	20
TPO:136687	0.4222	2	AT1G17850,AT1G67280,AT2G27290,AT3G15110,AT4G01050,AT4G24750,AT4G39960,AT5G03455,AT5G13120	83	107	9	25
TPO:5617	0.7458	10	AT1G17850,AT1G52220,AT2G20270,AT2G35040,AT3G10130,AT3G10470,AT3G55330,AT3G57680,AT4G13670,AT4G35770,AT5G03455,AT5G21430	52	71	12	20
TPO:136691	0.4222	3	AT1G14590,AT1G17850,AT1G67280,AT2G27290,AT3G15110,AT4G01050,AT4G39960,AT5G03455,AT5G13120	83	107	9	25
TPO:136693	0.5	5	AT1G10170,AT1G17850,AT1G67280,AT2G27290,AT3G10130,AT3G15110,AT4G01050,AT4G24750,AT4G39960,AT5G13120	83	107	10	25
TPO:5623	0.7136	10	AT1G17850,AT1G52220,AT2G20270,AT2G35040,AT3G10130,AT3G10470,AT3G57680,AT4G13670,AT5G03455,AT5G20140,AT5G21430	52	71	11	20
TPO:5624	0.6906	10	AT1G07510,AT1G17850,AT1G52220,AT1G66670,AT2G20270,AT2G37230,AT2G40760,AT3G22690,AT3G24590,AT3G55330,AT3G57680,AT4G13670,AT4G20820,AT4G35770,AT5G21430,AT5G42070	52	71	16	20
TPO:38395	0.5547	3	AT2G26800,AT2G40100,AT2G41330,AT5G35170,AT5G39830,AT5G52780	60	82	6	23
TPO:38398	0.4161	4	AT2G20270,AT2G27290,AT3G10470,AT4G04020,AT4G18370,AT4G24750,AT5G20140	60	82	7	23
TPO:5632	0.7605	10	AT1G07510,AT1G52220,AT2G22360,AT2G35040,AT2G37230,AT2G40760,AT3G22690,AT3G24590,AT3G55330,AT3G57680,AT3G60370,AT4G13670,AT4G20820,AT4G35770,AT5G12470,AT5G21430,AT5G42070,AT5G52970,AT5G53170	52	71	19	20
TPO:38401	0.4	2	AT1G14150,AT2G20260,AT2G26800,AT2G41330,AT3G01440,AT3G15110,AT5G35170	60	82	7	23
TPO:38403	0.4375	2	AT2G26800,AT2G41330,AT3G01440,AT3G15110,AT4G37925,AT5G35170,AT5G52780	60	82	7	23
TPO:142934	0.819	3	AT1G06690,AT1G07510,AT1G10170,AT1G15140,AT1G15820,AT1G23740,AT1G29920,AT1G42960,AT1G55370,AT1G74710,AT1G79230,AT1G79450,AT2G20270,AT2G24020,AT2G40760,AT2G43010,AT3G10130,AT3G15360,AT3G22690,AT3G24590,AT3G55330,AT3G57680,AT3G60370,AT4G13670,AT4G20820,AT4G24750,AT4G24930,AT4G35770,AT4G39460,AT5G12470,AT5G21430,AT5G23890,AT5G42765,AT5G52970	86	98	34	13
TPO:5665	0.9267	10	AT1G22020,AT1G22450,AT1G51350,AT1G56500,AT1G75690,AT2G42975,AT3G58010,AT4G13010,AT4G38380,AT4G39460,AT5G16150,AT5G19500,AT5G59250	52	72	13	21
TPO:5670	0.8254	10	AT1G22020,AT1G22450,AT1G50250,AT1G56500,AT2G42975,AT3G58010,AT4G13010,AT4G38380,AT4G39460,AT5G16150,AT5G19500,AT5G59250	52	72	12	21
TPO:77404	0.6009	2	AT1G06690,AT1G14590,AT1G23740,AT1G31180,AT1G66670,AT1G67280,AT1G74710,AT2G40760,AT3G10130,AT3G22690,AT3G26580,AT3G57680,AT4G01050,AT4G01900,AT4G31560,AT4G35770,AT5G42070,AT5G42765,AT5G62720	68	79	19	12
TPO:5675	0.9683	10	AT1G22020,AT1G29920,AT1G50250,AT2G42975,AT3G15360,AT3G58010,AT4G13010,AT4G38380,AT4G39460,AT5G12470,AT5G16150,AT5G19500	52	72	12	21
TPO:5677	0.9341	10	AT1G15820,AT1G29920,AT1G50250,AT2G42975,AT3G15360,AT3G58010,AT4G13010,AT4G20820,AT4G38380,AT4G39460,AT5G12470,AT5G19500,AT5G53170	52	72	13	21
TPO:5680	0.9728	9	AT1G07510,AT1G15820,AT1G29920,AT1G50250,AT2G37230,AT2G42975,AT3G15360,AT3G24590,AT4G13010,AT4G20820,AT4G38380,AT4G39460,AT5G12470,AT5G53170	52	72	14	21
TPO:103991	0.735	5	AT1G06690,AT1G10170,AT1G23740,AT1G74710,AT1G79450,AT3G10130,AT3G22690,AT3G57680,AT4G20820,AT4G24930,AT4G35770,AT5G23890,AT5G42765	73	99	13	27
TPO:5688	0.9107	9	AT1G07510,AT1G15820,AT1G29920,AT2G22360,AT2G37230,AT2G42975,AT3G22690,AT3G24590,AT3G55330,AT3G57680,AT4G20820,AT4G35770,AT5G12470,AT5G21430,AT5G52970,AT5G53170	52	72	16	21
TPO:5692	0.9365	9	AT1G07510,AT1G15820,AT1G29920,AT1G50250,AT2G22360,AT2G37230,AT2G42975,AT3G15360,AT3G22690,AT3G24590,AT3G55330,AT3G57680,AT4G13010,AT4G20820,AT5G12470,AT5G21430,AT5G52970,AT5G53170	52	72	18	21
TPO:5696	0.9091	10	AT1G22450,AT1G50250,AT2G42975,AT3G58010,AT4G13010,AT4G38380,AT4G39460,AT5G16150,AT5G19500,AT5G53170,AT5G59250	52	72	11	21
TPO:77408	0.7103	3	AT1G06690,AT1G10170,AT1G23740,AT1G31180,AT1G42960,AT1G66670,AT1G67280,AT2G22360,AT2G40760,AT3G10130,AT3G15360,AT3G22690,AT3G55330,AT3G57680,AT4G01050,AT4G01900,AT4G31560,AT4G35770,AT5G21430,AT5G42070,AT5G52970	68	79	21	12
TPO:104004	0.9591	5	AT1G07510,AT1G10170,AT1G15820,AT1G29920,AT1G42960,AT1G79230,AT1G79450,AT2G24020,AT2G43010,AT3G15360,AT3G22690,AT3G24590,AT3G55330,AT3G57680,AT4G20820,AT4G24930,AT4G39460,AT5G12470,AT5G52970	73	99	19	27
TPO:104005	0.9084	5	AT1G06690,AT1G10170,AT1G15820,AT1G23740,AT1G29920,AT1G79230,AT1G79450,AT2G24020,AT2G43010,AT3G10130,AT3G22690,AT3G55330,AT3G57680,AT4G20820,AT4G24930,AT4G35770,AT5G12470,AT5G23890,AT5G52970	73	99	19	27
TPO:104008	0.885	4	AT1G06690,AT1G10170,AT1G15820,AT1G23740,AT1G29920,AT1G74710,AT1G79230,AT1G79450,AT2G24020,AT2G43010,AT3G10130,AT3G22690,AT3G55330,AT3G57680,AT4G20820,AT4G24930,AT4G35770,AT5G23890,AT5G52970	73	99	19	27
TPO:104009	0.9327	8	AT1G06690,AT1G07510,AT1G10170,AT1G15820,AT1G23740,AT1G29920,AT1G42960,AT1G79230,AT1G79450,AT2G24020,AT2G43010,AT3G15360,AT3G22690,AT3G24590,AT3G55330,AT3G57680,AT4G20820,AT4G24930,AT4G35770,AT5G12470,AT5G23890,AT5G52970	73	99	22	27
TPO:190	0.5286	1	AT2G01918,AT2G42975,AT1G16790,AT4G39960,AT3G10130,AT1G23740,AT5G53490,AT4G37925,AT4G01900,AT5G52780,AT1G79450,AT1G76760,AT4G24750,AT1G54790,AT1G05385,AT1G03850,AT1G14590,AT4G01050,AT2G01140,AT3G24590,AT4G24930	49	58	21	10
TPO:33721	0.9423	6	AT1G06690,AT1G07510,AT1G15820,AT1G42960,AT2G22360,AT2G24020,AT2G40760,AT3G15360,AT3G22690,AT3G24590,AT3G55330,AT3G57680,AT5G21430	59	86	13	28
TPO:104027	0.8988	6	AT1G15140,AT1G50250,AT1G50460,AT2G22360,AT2G24020,AT2G42220,AT2G42975,AT3G24590,AT3G58010,AT4G13010,AT4G38380,AT5G16150,AT5G16660,AT5G19500,AT5G21430	73	99	15	27
TPO:33722	0.9673	6	AT1G06690,AT1G07510,AT1G42960,AT2G22360,AT2G24020,AT2G40760,AT3G15360,AT3G22690,AT3G55330,AT3G57680,AT5G21430,AT5G52970	59	86	12	28
TPO:104035	0.7976	3	AT1G51350,AT3G15840,AT3G28850,AT4G16155,AT5G53170,AT5G59250	73	100	6	28
TPO:136807	0.489	2	AT1G10170,AT1G17850,AT1G67280,AT2G27290,AT3G15110,AT4G39960,AT5G13120	83	108	7	26
TPO:136816	0.4519	3	AT1G14590,AT1G17850,AT1G67280,AT2G27290,AT3G15110,AT4G39960,AT5G03455,AT5G13120	83	108	8	26
TPO:5745	0.7895	9	AT1G07510,AT1G15820,AT1G29920,AT2G22360,AT2G37230,AT2G40760,AT3G22690,AT3G24590,AT3G55330,AT3G57680,AT3G60370,AT4G13670,AT4G20820,AT4G35770,AT5G12470,AT5G21430,AT5G42070,AT5G52970,AT5G53170	52	72	19	21
TPO:5746	0.8446	9	AT1G07510,AT1G15820,AT1G29920,AT1G50250,AT2G22360,AT2G37230,AT2G40760,AT3G15360,AT3G22690,AT3G24590,AT3G55330,AT3G57680,AT3G60370,AT4G13670,AT4G20820,AT5G12470,AT5G21430,AT5G52970,AT5G53170	52	72	19	21
TPO:5747	0.7619	11	AT1G07510,AT1G52220,AT2G22360,AT2G37230,AT2G40760,AT3G22690,AT3G24590,AT3G55330,AT3G57680,AT3G60370,AT4G13670,AT4G20820,AT4G35770,AT5G12470,AT5G21430,AT5G42070,AT5G52970,AT5G53170	52	72	18	21
TPO:5748	0.7083	11	AT1G07510,AT1G17850,AT1G52220,AT2G22360,AT2G37230,AT2G40760,AT3G22690,AT3G24590,AT3G55330,AT3G57680,AT4G13670,AT4G20820,AT4G35770,AT5G21430,AT5G42070,AT5G52970	52	72	16	21
TPO:5755	0.6395	11	AT1G07510,AT1G17850,AT1G79230,AT2G22360,AT2G37230,AT2G40760,AT3G22690,AT3G24590,AT3G55330,AT3G57680,AT4G20820,AT4G35770,AT5G21430,AT5G42070	52	72	14	21
TPO:71297	0.6385	2	AT1G06690,AT1G17850,AT2G40760,AT3G22690,AT3G55330,AT3G57680,AT3G60370,AT4G35770,AT5G42070,AT5G52970	67	79	10	13
TPO:5766	0.4589	9	AT1G12250,AT1G67280,AT1G76760,AT2G27290,AT3G10470,AT3G26580,AT4G04020,AT4G39960,AT5G03455,AT5G20140,AT5G42765	52	72	11	21
TPO:5769	0.4	7	AT1G12250,AT1G67280,AT1G76760,AT1G80030,AT2G27290,AT3G26580,AT4G04020,AT4G39960,AT5G03455,AT5G42765	52	72	10	21
TPO:5770	0.4	3	AT1G12250,AT1G55370,AT1G67280,AT1G76760,AT1G80030,AT2G27290,AT2G30950,AT4G04020,AT4G39960,AT5G42765	52	72	10	21
TPO:71309	0.5812	3	AT1G06690,AT1G52220,AT2G40760,AT3G55330,AT3G60370,AT4G13670,AT4G35770,AT5G42070,AT5G52970	67	79	9	13
TPO:71310	0.4701	2	AT1G06690,AT1G17850,AT1G52220,AT2G40760,AT3G55330,AT3G60370,AT4G35770,AT5G42070,AT5G52970	67	79	9	13
TPO:5785	0.4643	9	AT1G12250,AT1G17850,AT1G66670,AT1G67280,AT2G20270,AT2G27290,AT3G10470,AT3G26580,AT4G04020,AT5G03455,AT5G20140,AT5G42765	52	72	12	21
TPO:5786	0.6524	9	AT1G17850,AT1G52220,AT1G66670,AT1G67280,AT2G20270,AT3G10130,AT3G10470,AT3G26580,AT5G03455,AT5G20140	52	72	10	21
TPO:71325	0.6864	2	AT1G06690,AT1G17850,AT1G67280,AT2G40760,AT3G10130,AT3G22690,AT3G55330,AT3G57680,AT4G01900,AT4G31560,AT4G35770,AT5G42070,AT5G52970	67	79	13	13
TPO:136869	0.4167	4	AT2G26800,AT2G30950,AT3G47060,AT5G15250,AT5G20140,AT5G52780	83	108	6	26
TPO:71334	0.4911	2	AT1G14590,AT1G17850,AT1G66670,AT1G67280,AT1G74710,AT2G40760,AT3G10130,AT3G26580,AT4G01050,AT4G01900,AT4G31560,AT5G42765,AT5G62720	67	79	13	13
TPO:44657	1.0	3	AT1G07510,AT1G15820,AT1G29920,AT1G30510,AT1G79230,AT2G24020,AT2G43010,AT3G24590	61	98	8	38
TPO:5800	0.685	10	AT1G17850,AT1G52220,AT1G66670,AT2G20270,AT3G10130,AT3G10470,AT3G26580,AT3G55330,AT3G57680,AT4G13670,AT4G35770,AT5G03455,AT5G21430	52	72	13	21
TPO:5803	0.6061	10	AT1G17850,AT1G66670,AT1G79230,AT2G20270,AT3G10130,AT3G10470,AT3G26580,AT3G57680,AT5G03455,AT5G20140,AT5G21430	52	72	11	21
TPO:5804	0.6468	10	AT1G17850,AT1G66670,AT1G79230,AT2G20270,AT3G10130,AT3G10470,AT3G26580,AT3G55330,AT3G57680,AT4G35770,AT5G03455,AT5G21430	52	72	12	21
TPO:5806	0.6667	10	AT1G17850,AT1G66670,AT1G79230,AT2G20270,AT2G40760,AT3G10130,AT3G22690,AT3G55330,AT3G57680,AT4G35770,AT5G21430	52	72	11	21
TPO:5807	0.6508	10	AT1G17850,AT1G52220,AT1G66670,AT2G20270,AT3G10130,AT3G10470,AT3G26580,AT3G57680,AT4G13670,AT5G03455,AT5G20140,AT5G21430	52	72	12	21
TPO:71344	0.5641	3	AT1G14590,AT1G17850,AT1G66670,AT1G67280,AT1G74710,AT3G10130,AT3G26580,AT4G01050,AT4G01900,AT4G39960,AT5G42765,AT5G62720	67	79	12	13
TPO:71345	0.5513	3	AT1G06690,AT1G14590,AT1G17850,AT1G66670,AT1G67280,AT2G27290,AT3G10130,AT3G26580,AT4G01050,AT4G39960,AT5G23890,AT5G42765	67	79	12	13
TPO:5812	0.6984	11	AT1G07510,AT1G17850,AT1G52220,AT1G66670,AT2G20270,AT2G37230,AT2G40760,AT3G22690,AT3G24590,AT3G55330,AT3G57680,AT4G13670,AT4G35770,AT5G21430,AT5G42070	52	72	15	21
TPO:5813	0.6633	11	AT1G07510,AT1G17850,AT1G66670,AT1G79230,AT2G20270,AT2G37230,AT2G40760,AT3G22690,AT3G24590,AT3G55330,AT3G57680,AT4G35770,AT5G21430,AT5G42070	52	72	14	21
TPO:5814	0.7321	11	AT1G07510,AT1G52220,AT2G20270,AT2G22360,AT2G37230,AT2G40760,AT3G22690,AT3G24590,AT3G55330,AT3G57680,AT3G60370,AT4G13670,AT4G35770,AT5G21430,AT5G42070,AT5G52970	52	72	16	21
TPO:44660	1.0	4	AT1G23740,AT1G29920,AT1G30510,AT2G24020,AT2G43010,AT3G24590,AT4G24930	61	98	7	38
TPO:71355	0.5089	3	AT1G14590,AT1G17850,AT1G66670,AT1G67280,AT1G72640,AT1G74710,AT2G27290,AT3G26580,AT4G04020,AT4G39960,AT5G23890,AT5G42765,AT5G62720	67	79	13	13
TPO:104125	0.9946	3	AT1G07510,AT1G15140,AT1G15820,AT1G29920,AT1G50250,AT1G79230,AT2G24020,AT2G42975,AT2G43010,AT3G15360,AT3G24590,AT3G58010,AT4G13010,AT4G13670,AT4G20820,AT4G24930,AT4G39460,AT5G12470,AT5G21430,AT5G52970	73	100	20	28
TPO:104126	0.9796	8	AT1G07510,AT1G15140,AT1G15820,AT1G29920,AT1G50250,AT1G55370,AT1G79230,AT2G24020,AT2G42220,AT2G42975,AT2G43010,AT3G15360,AT3G24590,AT3G57680,AT4G13670,AT4G20820,AT4G24930,AT5G12470,AT5G21430,AT5G23890,AT5G52970	73	100	21	28
TPO:71359	0.5385	3	AT1G17850,AT1G66670,AT1G67280,AT1G74710,AT2G27290,AT3G10130,AT3G26580,AT4G01050,AT4G35770,AT4G39960,AT5G23890,AT5G42765	67	79	12	13
TPO:104128	1.0	5	AT1G07510,AT1G15140,AT1G15820,AT1G29920,AT1G42960,AT1G50250,AT1G79230,AT2G24020,AT2G42975,AT2G43010,AT3G15360,AT3G22690,AT3G24590,AT3G57680,AT4G20820,AT4G24930,AT4G39460,AT5G12470,AT5G52970	73	100	19	28
TPO:104129	0.9317	9	AT1G06690,AT1G07510,AT1G15140,AT1G15820,AT1G23740,AT1G29920,AT1G42960,AT1G50250,AT1G55370,AT1G79230,AT2G24020,AT2G40760,AT2G43010,AT3G15360,AT3G22690,AT3G24590,AT3G55330,AT3G57680,AT4G20820,AT4G24930,AT5G12470,AT5G23890,AT5G52970	73	100	23	28
TPO:71362	0.5089	4	AT1G14590,AT1G17850,AT1G66670,AT1G67280,AT1G74710,AT2G27290,AT3G26580,AT4G01050,AT4G04020,AT4G39960,AT5G23890,AT5G42765,AT5G62720	67	79	13	13
TPO:104131	0.983	2	AT1G06690,AT1G07510,AT1G15140,AT1G15820,AT1G29920,AT1G42960,AT1G50250,AT1G55370,AT1G79230,AT2G24020,AT2G43010,AT3G15360,AT3G24590,AT3G55330,AT3G57680,AT4G13670,AT4G20820,AT4G24930,AT5G12470,AT5G23890,AT5G52970	73	100	21	28
TPO:104132	0.9962	8	AT1G07510,AT1G15140,AT1G15820,AT1G29920,AT1G42960,AT1G50250,AT1G79230,AT2G24020,AT2G43010,AT3G15360,AT3G22690,AT3G24590,AT3G55330,AT3G57680,AT4G20820,AT4G24930,AT4G39460,AT5G12470,AT5G52970	73	100	19	28
TPO:104134	1.0	4	AT1G07510,AT1G15140,AT1G15820,AT1G29920,AT1G42960,AT1G50250,AT1G79230,AT2G24020,AT2G42975,AT2G43010,AT3G15360,AT3G24590,AT3G57680,AT4G13670,AT4G20820,AT4G24930,AT4G39460,AT5G12470,AT5G21430,AT5G52970	73	100	20	28
TPO:104136	0.9962	6	AT1G07510,AT1G15140,AT1G15820,AT1G29920,AT1G42960,AT1G50250,AT1G79230,AT2G24020,AT2G43010,AT3G15360,AT3G24590,AT3G55330,AT3G57680,AT4G13670,AT4G20820,AT4G24930,AT4G39460,AT5G12470,AT5G52970	73	100	19	28
TPO:973	0.9063	12	AT3G58010,AT4G13010,AT4G38380,AT4G39460,AT5G16150,AT5G19500,AT5G53170,AT5G59250	49	72	8	24
TPO:5860	1.0	10	AT1G07510,AT1G15820,AT1G29920,AT1G50250,AT2G42975,AT3G15360,AT4G13010,AT4G38380,AT4G39460,AT5G12470,AT5G53170	52	73	11	22
TPO:104179	0.9365	3	AT1G06690,AT1G07510,AT1G15140,AT1G15820,AT1G29920,AT1G50250,AT1G55370,AT2G24020,AT2G42220,AT2G43010,AT3G15360,AT3G24590,AT3G57680,AT4G13670,AT4G20820,AT4G24930,AT5G12470,AT5G23890,AT5G52970	73	101	19	29
TPO:104180	0.9201	10	AT1G06690,AT1G07510,AT1G15140,AT1G15820,AT1G23740,AT1G29920,AT1G42960,AT1G50250,AT1G55370,AT2G24020,AT2G40760,AT2G43010,AT3G15360,AT3G22690,AT3G24590,AT3G55330,AT3G57680,AT4G20820,AT4G24930,AT5G12470,AT5G23890,AT5G52970	73	101	22	29
TPO:104188	0.9724	3	AT1G06690,AT1G07510,AT1G15140,AT1G15820,AT1G29920,AT1G42960,AT1G50250,AT1G55370,AT2G24020,AT2G43010,AT3G15360,AT3G24590,AT3G55330,AT3G57680,AT4G13670,AT4G20820,AT4G24930,AT5G12470,AT5G23890,AT5G52970	73	101	20	29
TPO:104191	1.0	9	AT1G07510,AT1G15140,AT1G15820,AT1G29920,AT1G42960,AT1G50250,AT1G55370,AT2G24020,AT2G42975,AT2G43010,AT3G15360,AT3G24590,AT3G57680,AT4G13670,AT4G20820,AT4G24930,AT5G12470,AT5G21430,AT5G23890,AT5G52970	73	101	20	29
TPO:5891	1.0	10	AT1G07510,AT1G15820,AT1G29920,AT1G50250,AT2G42975,AT3G15360,AT3G24590,AT4G13010,AT5G12470,AT5G53170	52	73	10	22
TPO:104196	0.9983	4	AT1G07510,AT1G15140,AT1G15820,AT1G50250,AT2G24020,AT2G42220,AT2G42975,AT2G43010,AT3G15360,AT3G24590,AT3G58010,AT4G13010,AT4G13670,AT4G38380,AT5G12470,AT5G16150,AT5G16660,AT5G19500,AT5G21430,AT5G52970	73	101	20	29
TPO:71438	0.4505	3	AT1G14590,AT1G17850,AT1G66670,AT1G72640,AT1G74710,AT2G27290,AT3G10470,AT3G26580,AT4G04020,AT4G39960,AT5G02160,AT5G23890,AT5G42765,AT5G62720	67	79	14	13
TPO:71442	0.4505	4	AT1G14590,AT1G17850,AT1G66670,AT1G74710,AT2G27290,AT3G10470,AT3G26580,AT4G01050,AT4G04020,AT4G39960,AT5G02160,AT5G23890,AT5G42765,AT5G62720	67	79	14	13
TPO:5913	0.9053	11	AT1G22020,AT1G51350,AT1G56500,AT1G75690,AT2G42975,AT3G58010,AT4G13010,AT4G38380,AT4G39460,AT5G16150,AT5G19500,AT5G59250	52	73	12	22
TPO:104218	0.9966	3	AT1G07510,AT1G15140,AT1G15820,AT1G50250,AT2G24020,AT2G42975,AT2G43010,AT3G15360,AT3G24590,AT3G58010,AT4G13010,AT4G13670,AT4G38380,AT4G39460,AT5G12470,AT5G16150,AT5G16660,AT5G19500,AT5G21430,AT5G52970	73	101	20	29
TPO:104219	0.8333	6	AT1G10170,AT1G15820,AT1G29920,AT1G42960,AT2G24020,AT3G15360,AT3G22690,AT3G55330,AT3G57680,AT3G60370,AT4G39460,AT5G52970	73	101	12	29
TPO:104220	0.9847	9	AT1G07510,AT1G15140,AT1G15820,AT1G29920,AT1G42960,AT1G50250,AT2G24020,AT2G43010,AT3G15360,AT3G22690,AT3G24590,AT3G55330,AT3G57680,AT4G20820,AT4G24930,AT4G39460,AT5G12470,AT5G52970	73	101	18	29
TPO:104221	0.875	4	AT1G15820,AT2G24020,AT3G15360,AT3G60370,AT4G13670,AT4G39460,AT5G16660,AT5G52970	73	101	8	29
TPO:5918	0.6932	11	AT1G22020,AT1G22450,AT1G50250,AT1G56500,AT2G42975,AT3G58010,AT4G13010,AT5G59250	52	73	8	22
TPO:104223	0.9837	4	AT1G07510,AT1G15140,AT1G15820,AT1G29920,AT1G50250,AT2G24020,AT2G42975,AT2G43010,AT3G15360,AT3G24590,AT3G58010,AT4G13010,AT4G13670,AT4G20820,AT4G24930,AT4G39460,AT5G12470,AT5G21430,AT5G52970	73	101	19	29
TPO:104224	1.0	6	AT1G07510,AT1G15140,AT1G15820,AT1G29920,AT1G42960,AT1G50250,AT2G24020,AT2G42975,AT2G43010,AT3G15360,AT3G22690,AT3G24590,AT3G57680,AT4G20820,AT4G24930,AT4G39460,AT5G12470,AT5G52970	73	101	18	29
TPO:104225	0.9847	7	AT1G07510,AT1G15140,AT1G15820,AT1G29920,AT1G42960,AT1G50250,AT2G24020,AT2G43010,AT3G15360,AT3G24590,AT3G55330,AT3G57680,AT4G13670,AT4G20820,AT4G24930,AT4G39460,AT5G12470,AT5G52970	73	101	18	29
TPO:5922	0.4	3	AT1G55370,AT1G72640,AT1G74710,AT1G76760,AT1G80030,AT2G27290,AT2G30950,AT4G04020,AT4G39960,AT5G42765	52	73	10	22
TPO:5927	0.4	3	AT1G02560,AT1G03160,AT1G14150,AT1G18730,AT2G20260,AT2G26800,AT2G29500,AT2G37660,AT3G15110,AT5G35170	52	73	10	22
TPO:5939	0.4	3	AT1G54050,AT1G55370,AT1G72640,AT1G74710,AT1G76760,AT2G17630,AT2G30950,AT4G39960,AT5G01500,AT5G13120,AT5G15250,AT5G19370,AT5G39830	52	73	13	22
TPO:71477	0.4	3	AT1G14590,AT1G17850,AT1G55370,AT1G72640,AT1G74710,AT2G27290,AT3G10470,AT4G04020,AT4G18370,AT4G24750,AT4G39960,AT5G02160,AT5G20140,AT5G23890,AT5G62720	67	79	15	13
TPO:5942	0.4091	4	AT1G55370,AT1G67280,AT1G80030,AT2G27290,AT2G30950,AT4G04020,AT4G39960,AT5G42765	52	73	8	22
